type,is_practice,original_item_cost,sale_item_cost,click_values,payoff_matrix,cost_matrix,weights,highlight_weight,weights_deviation,trial_num,selected_option,gross_earnings,net_earnings,click_cost,uncovered_values,num_values_revealed,num_options,num_features,reaction_time,points_click_cost,points_action_utility,points_metalevel_reward,sale_type,is_control,sale_index,highlight_value,trial_type,trial_index,time_elapsed,highlight_value_check,maximized_highlighted_option,highlight_num_clicks,highlight_weight_check,num_highlight_reveals,participant_id,weights_sum
traffic-light-mouselab,True,3,1,"[5, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 8, 9, 9, 9]","[[5, 5, 4, 8, 3], [4, 5, 3, 6, 5], [3, 2, 8, 6, 5]]","[[1, 1, 1, 1, 1], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]","[7, 15, 8]",7,10,1,3,0.065,0.060000000000000005,0.005,"[5, 6, 7, 8, 9]",5,5,3,35090,15,194,179,none,False,0,7,traffic-light-mouselab,4,420565,8,1,0,7,0,2,30
traffic-light-mouselab,True,3,1,"[12, 12, 12, 10, 10, 10]","[[4, 6, 0, 8, 4], [5, 6, 2, 6, 6], [6, 4, 3, 4, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 3, 0, 3, 3]]","[7, 8, 15]",8,10,2,0,0.053,0.051,0.002,"[12, 10]",2,5,3,13075,6,158,152,none,True,1,8,traffic-light-mouselab,5,441891,5,0,0,8,0,2,30
traffic-light-mouselab,False,3,1,[],"[[5, 5, 7, 7, 6], [7, 4, 5, 7, 3], [5, 3, 6, 5, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[10, 14, 6]",6,8,3,3,0.066,0.066,0.0,[],0,5,3,5524,0,198,198,none,True,2,6,traffic-light-mouselab,7,465357,5,0,0,6,0,2,30
traffic-light-mouselab,False,3,1,"[7, 5, 6, 8, 9]","[[4, 4, 6, 7, 5], [7, 9, 7, 5, 5], [5, 6, 5, 5, 6]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]","[2, 27, 1]",27,34,4,1,0.086,0.08433333333333333,0.0016666666666666668,"[7, 5, 6, 8, 9]",5,5,3,21761,5,257,252,none,False,1,27,traffic-light-mouselab,8,494904,9,1,5,27,5,2,30
traffic-light-mouselab,False,3,1,"[5, 7, 9, 6, 8]","[[3, 3, 10, 3, 5], [6, 8, 5, 5, 5], [4, 4, 4, 5, 7]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]","[3, 23, 4]",23,26,5,1,0.07,0.06833333333333334,0.0016666666666666668,"[5, 7, 9, 6, 8]",5,5,3,19200,5,209,204,none,False,1,23,traffic-light-mouselab,9,515951,8,1,5,23,5,2,30
traffic-light-mouselab,False,3,1,"[14, 14, 14]","[[3, 3, 5, 5, 6], [1, 8, 7, 4, 8], [5, 4, 4, 5, 8]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 0]]","[1, 5, 24]",24,28,6,4,0.079,0.078,0.001,[14],1,5,3,8265,3,238,235,none,True,2,24,traffic-light-mouselab,10,528475,8,1,3,24,1,2,30
traffic-light-mouselab,False,3,1,"[10, 12, 14, 11, 13]","[[8, 5, 7, 8, 6], [7, 6, 4, 4, 6], [8, 2, 8, 5, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 0, 0, 0, 0]]","[8, 5, 17]",17,14,7,0,0.078,0.07633333333333334,0.0016666666666666668,"[10, 12, 14, 11, 13]",5,5,3,14977,5,235,230,none,False,2,17,traffic-light-mouselab,11,545443,8,1,5,17,5,2,30
traffic-light-mouselab,False,3,1,"[6, 6, 6, 9, 9, 9, 7, 7, 7, 8, 8, 8, 5, 5, 5]","[[4, 2, 8, 5, 4], [2, 3, 5, 6, 6], [3, 8, 6, 3, 5]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [1, 1, 1, 1, 1]]","[5, 18, 7]",7,16,8,4,0.054,0.049,0.005,"[6, 9, 7, 8, 5]",5,5,3,27585,15,163,148,none,False,2,7,traffic-light-mouselab,12,576381,5,0,0,7,0,2,30
traffic-light-mouselab,False,3,1,"[2, 2, 2, 4, 4, 4, 0, 0, 0]","[[4, 5, 5, 3, 6], [1, 5, 5, 3, 6], [4, 6, 5, 7, 3]]","[[0, 3, 0, 3, 0], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[16, 5, 9]",16,12,9,4,0.051,0.047999999999999994,0.003,"[2, 4, 0]",3,5,3,8940,9,153,144,none,True,0,16,traffic-light-mouselab,13,586931,6,1,9,16,3,2,30
traffic-light-mouselab,False,3,1,"[10, 12, 14]","[[3, 5, 7, 5, 5], [5, 5, 5, 3, 3], [5, 3, 5, 6, 7]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 1, 0, 1, 0]]","[9, 12, 9]",9,4,10,4,0.048,0.047,0.001,"[10, 12, 14]",3,5,3,7737,3,144,141,none,False,2,9,traffic-light-mouselab,14,596559,7,1,3,9,3,2,30
traffic-light-mouselab,False,3,1,"[7, 7, 7, 5, 5, 5, 9, 9, 9, 6, 6, 6, 8, 8, 8]","[[3, 3, 7, 6, 8], [4, 3, 4, 6, 5], [7, 6, 2, 6, 9]]","[[1, 1, 1, 1, 1], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]","[1, 23, 6]",1,26,11,3,0.06,0.055,0.005,"[7, 5, 9, 6, 8]",5,5,3,10383,15,180,165,none,False,0,1,traffic-light-mouselab,15,608975,6,0,0,1,0,2,30
traffic-light-mouselab,False,3,1,"[2, 2, 2, 7, 7, 7]","[[6, 4, 8, 3, 4], [6, 3, 7, 5, 3], [4, 5, 5, 5, 4]]","[[3, 3, 0, 3, 3], [3, 3, 0, 3, 3], [3, 3, 3, 3, 3]]","[12, 10, 8]",12,4,12,2,0.069,0.067,0.002,"[2, 7]",2,5,3,8583,6,206,200,none,True,0,12,traffic-light-mouselab,16,619299,8,1,3,12,1,2,30
traffic-light-mouselab,False,3,1,"[3, 3, 3, 1, 1, 1, 2, 2, 2]","[[7, 4, 5, 3, 4], [8, 4, 3, 4, 5], [6, 7, 5, 7, 5]]","[[3, 0, 0, 0, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[16, 9, 5]",5,12,13,2,0.044,0.040999999999999995,0.003,"[3, 1, 2]",3,5,3,10575,9,132,123,none,False,2,5,traffic-light-mouselab,17,632176,5,0,0,5,0,2,30
traffic-light-mouselab,False,3,1,"[12, 12, 12, 10, 10, 10, 11, 11, 11, 13, 13, 13, 14, 14, 14]","[[4, 5, 4, 7, 8], [1, 4, 4, 3, 1], [4, 4, 4, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 0, 0, 0, 0]]","[3, 1, 26]",26,32,14,1,0.041,0.036000000000000004,0.005,"[12, 10, 11, 13, 14]",5,5,3,12971,15,123,108,none,True,2,26,traffic-light-mouselab,18,646431,4,1,15,26,5,2,30
traffic-light-mouselab,False,3,1,"[8, 8, 8, 5, 5, 5]","[[6, 4, 5, 1, 6], [9, 4, 4, 5, 5], [7, 2, 7, 3, 7]]","[[3, 3, 3, 3, 3], [0, 3, 3, 0, 3], [3, 3, 3, 3, 3]]","[4, 18, 8]",18,16,15,0,0.081,0.079,0.002,"[8, 5]",2,5,3,7488,6,242,236,none,True,1,18,traffic-light-mouselab,19,656222,9,1,6,18,2,2,30
traffic-light-mouselab,False,3,1,"[5, 6, 7, 8, 9]","[[7, 6, 2, 4, 5], [4, 5, 5, 4, 5], [4, 2, 6, 3, 8]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]","[1, 21, 8]",21,22,16,2,0.052,0.050333333333333334,0.0016666666666666668,"[5, 6, 7, 8, 9]",5,5,3,9492,5,155,150,none,False,1,21,traffic-light-mouselab,20,669771,5,1,5,21,5,2,30
traffic-light-mouselab,False,3,1,"[0, 2, 4, 1, 3, 11, 11, 11, 13, 13, 13]","[[6, 8, 4, 8, 4], [4, 3, 4, 6, 4], [4, 8, 5, 3, 6]]","[[0, 0, 0, 0, 0], [3, 3, 3, 3, 3], [3, 0, 3, 0, 3]]","[11, 6, 13]",11,8,17,1,0.07,0.06633333333333334,0.0036666666666666666,"[0, 2, 4, 1, 3, 11, 13]",7,5,3,20962,11,210,199,none,False,0,11,traffic-light-mouselab,21,692297,8,1,5,11,5,2,30
traffic-light-mouselab,False,3,1,"[10, 12, 14, 13, 11]","[[4, 7, 6, 6, 8], [4, 4, 6, 6, 4], [3, 6, 3, 6, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 0, 0, 0, 0]]","[6, 5, 19]",19,18,18,3,0.06,0.058333333333333334,0.0016666666666666668,"[10, 12, 14, 13, 11]",5,5,3,10468,5,180,175,none,False,2,19,traffic-light-mouselab,22,704275,6,1,5,19,5,2,30
traffic-light-mouselab,False,3,1,"[10, 11, 12, 13, 14]","[[4, 3, 7, 5, 5], [6, 4, 7, 8, 3], [3, 6, 6, 7, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 0, 0, 0, 0]]","[5, 10, 15]",15,10,19,3,0.07,0.06833333333333334,0.0016666666666666668,"[10, 11, 12, 13, 14]",5,5,3,5410,5,210,205,none,False,2,15,traffic-light-mouselab,23,711931,7,1,5,15,5,2,30
traffic-light-mouselab,False,3,1,[],"[[3, 6, 7, 5, 3], [6, 5, 6, 5, 6], [4, 3, 9, 6, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[15, 1, 14]",14,18,20,2,0.079,0.079,0.0,[],0,5,3,9007,0,237,237,none,True,2,14,traffic-light-mouselab,24,723071,9,1,0,14,0,2,30
traffic-light-mouselab,False,3,1,[],"[[3, 5, 4, 5, 7], [6, 4, 5, 6, 5], [6, 2, 5, 4, 7]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[13, 7, 10]",10,6,21,1,0.038,0.038,0.0,[],0,5,3,1812,0,113,113,none,True,2,10,traffic-light-mouselab,25,727161,2,0,0,10,0,2,30
traffic-light-mouselab,False,3,1,"[5, 6, 7, 8, 9]","[[8, 5, 4, 4, 6], [7, 5, 4, 5, 4], [6, 6, 4, 7, 4]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]","[2, 25, 3]",25,30,22,0,0.07,0.06833333333333334,0.0016666666666666668,"[5, 6, 7, 8, 9]",5,5,3,3822,5,209,204,none,False,1,25,traffic-light-mouselab,26,732250,7,1,5,25,5,2,30
traffic-light-mouselab,False,3,1,"[6, 6, 6]","[[4, 3, 3, 4, 3], [4, 7, 8, 6, 5], [5, 4, 2, 7, 6]]","[[3, 3, 3, 3, 3], [3, 0, 3, 3, 3], [3, 3, 3, 3, 3]]","[8, 12, 10]",8,4,23,1,0.049,0.048,0.001,[6],1,5,3,6361,3,148,145,none,True,0,8,traffic-light-mouselab,27,740117,3,0,0,8,0,2,30
traffic-light-mouselab,False,3,1,"[13, 13, 13]","[[6, 7, 6, 5, 4], [4, 7, 8, 5, 6], [2, 4, 4, 7, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 0, 3]]","[7, 1, 22]",22,24,24,3,0.065,0.064,0.001,[13],1,5,3,4388,3,194,191,none,True,2,22,traffic-light-mouselab,28,745758,7,1,3,22,1,2,30
traffic-light-mouselab,False,3,1,"[5, 6, 7, 8, 9]","[[4, 6, 4, 8, 6], [2, 7, 4, 5, 4], [5, 4, 3, 5, 6]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]","[11, 13, 6]",13,8,25,1,0.06,0.058333333333333334,0.0016666666666666668,"[5, 6, 7, 8, 9]",5,5,3,3607,5,181,176,none,False,1,13,traffic-light-mouselab,29,750880,7,1,5,13,5,2,30
traffic-light-mouselab,False,3,1,"[1, 1, 1]","[[5, 7, 7, 4, 6], [6, 5, 8, 7, 3], [5, 5, 5, 4, 4]]","[[3, 0, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[18, 9, 3]",3,16,26,1,0.062,0.061,0.001,[1],1,5,3,4946,3,186,183,none,False,2,3,traffic-light-mouselab,30,757039,5,1,0,3,0,2,30
traffic-light-mouselab,False,3,1,"[0, 0, 0, 3, 3, 3, 1, 1, 1, 4, 4, 4, 2, 2, 2]","[[5, 4, 6, 3, 5], [5, 4, 7, 4, 4], [5, 4, 7, 8, 6]]","[[0, 0, 0, 0, 0], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[25, 1, 4]",4,30,27,2,0.062,0.057,0.005,"[0, 3, 1, 4, 2]",5,5,3,8889,15,185,170,none,True,2,4,traffic-light-mouselab,31,767276,7,0,0,4,0,2,30
traffic-light-mouselab,False,3,1,"[10, 10, 10, 11, 11, 11, 12, 12, 12, 13, 13, 13, 14, 14, 14]","[[5, 6, 3, 7, 5], [6, 1, 10, 0, 7], [6, 3, 8, 3, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 0, 0, 0, 0]]","[1, 1, 28]",28,36,28,2,0.079,0.074,0.005,"[10, 11, 12, 13, 14]",5,5,3,12354,15,237,222,none,True,2,28,traffic-light-mouselab,32,781018,8,1,15,28,5,2,30
traffic-light-mouselab,False,3,1,"[5, 5, 5, 7, 7, 7, 6, 6, 6, 9, 9, 9]","[[5, 6, 4, 4, 5], [4, 2, 4, 4, 7], [2, 4, 6, 8, 8]]","[[3, 3, 3, 3, 3], [0, 0, 0, 3, 0], [3, 3, 3, 3, 3]]","[8, 20, 2]",20,20,29,4,0.065,0.061,0.004,"[5, 7, 6, 9]",4,5,3,7608,12,196,184,none,True,1,20,traffic-light-mouselab,33,789886,7,1,12,20,4,2,30
traffic-light-mouselab,False,3,1,"[10, 10, 10, 12, 12, 12, 14, 14, 14, 11, 11, 11, 13, 13, 13]","[[5, 7, 6, 7, 7], [5, 3, 7, 6, 6], [5, 6, 4, 8, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 0, 0, 0, 0]]","[2, 7, 21]",2,22,30,3,0.075,0.06999999999999999,0.005,"[10, 12, 14, 11, 13]",5,5,3,7728,15,224,209,none,True,0,2,traffic-light-mouselab,34,798776,7,1,0,2,0,2,30
traffic-light-mouselab,True,3,1,"[0, 0, 0, 9, 9, 9, 12, 12, 12, 5, 5, 5, 3, 3, 3, 11, 11, 11, 4, 4, 4, 1, 1, 1, 13, 13, 13, 7, 7, 7, 10, 10, 10, 2, 2, 2, 14, 14, 14, 8, 8, 8, 6, 6, 6]","[[5, 5, 3, 5, 5], [5, 6, 5, 2, 4], [8, 7, 4, 3, 3]]","[[0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0]]","[8, 15, 7]",8,10,1,0,0.057,0.042,0.015,"[0, 9, 12, 5, 3, 11, 4, 1, 13, 7, 10, 2, 14, 8, 6]",15,5,3,72113,45,171,126,none,True,0,8,traffic-light-mouselab,4,248143,5,1,15,8,5,3,30
traffic-light-mouselab,True,3,1,"[0, 0, 0, 5, 7, 7, 12, 12, 12, 4, 4, 4, 14, 14, 14]","[[8, 7, 6, 5, 4], [7, 6, 4, 8, 5], [1, 2, 2, 3, 7]]","[[0, 3, 3, 3, 0], [0, 1, 0, 1, 1], [3, 3, 0, 3, 0]]","[8, 7, 15]",7,10,2,0,0.043,0.03833333333333333,0.004666666666666667,"[0, 5, 7, 12, 4, 14]",6,5,3,20154,14,128,114,none,False,1,7,traffic-light-mouselab,5,271907,7,0,3,7,2,3,30
traffic-light-mouselab,False,3,1,"[0, 0, 0, 9, 7, 12, 12, 12, 11, 11, 11, 2, 2, 2, 8, 6, 5]","[[4, 3, 6, 7, 7], [6, 4, 5, 5, 5], [4, 3, 5, 5, 7]]","[[0, 3, 0, 3, 3], [0, 0, 0, 0, 0], [3, 0, 0, 3, 3]]","[1, 2, 27]",2,34,3,3,0.051,0.04533333333333333,0.005666666666666667,"[0, 9, 7, 12, 11, 2, 8, 6, 5]",9,5,3,41847,17,152,135,none,False,1,2,traffic-light-mouselab,7,319201,5,0,5,2,5,3,30
traffic-light-mouselab,False,3,1,"[0, 2, 2, 4, 3, 1, 11, 11, 11, 13, 13, 13]","[[6, 3, 6, 5, 4], [5, 4, 5, 7, 4], [6, 6, 5, 6, 5]]","[[0, 0, 0, 0, 0], [3, 3, 3, 3, 3], [3, 0, 3, 0, 3]]","[20, 6, 4]",20,20,4,3,0.055,0.051333333333333335,0.0036666666666666666,"[0, 2, 4, 3, 1, 11, 13]",7,5,3,18084,11,166,155,none,False,0,20,traffic-light-mouselab,8,340637,5,0,6,20,5,3,30
traffic-light-mouselab,False,3,1,"[10, 10, 10, 4, 4, 4, 0, 0, 0, 2, 2, 2, 12, 12, 12, 6, 6, 6, 8, 8, 8]","[[3, 6, 6, 6, 4], [3, 5, 5, 7, 3], [7, 1, 5, 8, 5]]","[[0, 3, 0, 3, 0], [3, 0, 3, 0, 3], [0, 3, 0, 3, 3]]","[15, 12, 3]",3,14,5,2,0.055,0.048,0.007,"[10, 4, 0, 2, 12, 6, 8]",7,5,3,22478,21,165,144,none,True,2,3,traffic-light-mouselab,9,368165,5,0,6,3,2,3,30
traffic-light-mouselab,False,3,1,"[5, 5, 5, 9, 9, 9]","[[8, 4, 6, 5, 7], [5, 5, 6, 4, 6], [4, 6, 7, 3, 2]]","[[3, 3, 3, 3, 3], [0, 3, 3, 3, 0], [3, 3, 3, 3, 3]]","[20, 9, 1]",9,20,6,4,0.065,0.063,0.002,"[5, 9]",2,5,3,11114,6,196,190,none,True,1,9,traffic-light-mouselab,10,382042,6,1,6,9,2,3,30
traffic-light-mouselab,False,3,1,[],"[[5, 5, 4, 5, 6], [5, 4, 4, 3, 6], [4, 5, 4, 4, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[2, 21, 7]",21,22,7,1,0.043,0.043,0.0,[],0,5,3,5391,0,129,129,none,True,1,21,traffic-light-mouselab,11,390381,4,0,0,21,0,3,30
traffic-light-mouselab,False,3,1,"[5, 5, 5, 7, 7, 7, 9, 9, 9, 14, 14, 14]","[[5, 7, 4, 5, 6], [3, 5, 5, 4, 5], [4, 4, 6, 6, 8]]","[[3, 3, 3, 3, 3], [0, 3, 0, 3, 0], [3, 3, 3, 3, 0]]","[5, 13, 12]",5,10,8,4,0.064,0.06,0.004,"[5, 7, 9, 14]",4,5,3,8128,12,191,179,none,True,0,5,traffic-light-mouselab,12,400539,6,0,0,5,0,3,30
traffic-light-mouselab,False,3,1,"[10, 10, 10, 14, 14, 14, 12, 12, 12, 1, 1, 1, 3, 3, 3]","[[5, 5, 6, 5, 7], [5, 5, 8, 1, 2], [7, 5, 7, 7, 5]]","[[3, 0, 3, 0, 3], [3, 3, 3, 3, 3], [0, 3, 0, 3, 0]]","[1, 5, 24]",1,28,9,1,0.05,0.045000000000000005,0.005,"[10, 14, 12, 1, 3]",5,5,3,14140,15,150,135,none,True,0,1,traffic-light-mouselab,13,416761,5,0,6,1,2,3,30
traffic-light-mouselab,False,3,1,"[5, 5, 5, 9, 9, 9, 2, 2, 2, 11, 11, 11, 3, 3, 3]","[[6, 4, 3, 7, 3], [5, 6, 5, 5, 7], [4, 6, 2, 5, 5]]","[[3, 3, 0, 0, 3], [0, 3, 3, 3, 0], [3, 0, 3, 3, 3]]","[2, 27, 1]",27,34,10,3,0.051,0.046,0.005,"[5, 9, 2, 11, 3]",5,5,3,12035,15,154,139,none,True,1,27,traffic-light-mouselab,14,431627,5,0,6,27,2,3,30
traffic-light-mouselab,False,3,1,"[5, 6, 7, 8, 9]","[[2, 2, 4, 0, 3], [7, 5, 6, 6, 3], [3, 9, 7, 7, 5]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]","[2, 6, 22]",6,24,11,0,0.037,0.035333333333333335,0.0016666666666666668,"[5, 6, 7, 8, 9]",5,5,3,11128,5,112,107,none,False,1,6,traffic-light-mouselab,15,444243,7,1,5,6,5,3,30
traffic-light-mouselab,False,3,1,[],"[[5, 6, 5, 6, 6], [4, 4, 3, 6, 4], [4, 4, 5, 6, 8]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[5, 15, 10]",15,10,12,0,0.042,0.042,0.0,[],0,5,3,3317,0,125,125,none,True,1,15,traffic-light-mouselab,16,449643,4,0,0,15,0,3,30
traffic-light-mouselab,False,3,1,"[6, 5, 7, 8, 9, 2, 2, 2]","[[3, 3, 5, 6, 4], [6, 4, 5, 7, 5], [6, 4, 5, 6, 7]]","[[3, 3, 0, 3, 3], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]","[9, 16, 5]",16,12,13,2,0.05,0.04733333333333334,0.0026666666666666666,"[6, 5, 7, 8, 9, 2]",6,5,3,7091,8,150,142,none,False,1,16,traffic-light-mouselab,17,459934,5,0,5,16,5,3,30
traffic-light-mouselab,False,3,1,"[0, 1, 2, 3, 4, 12, 12, 12]","[[4, 4, 7, 6, 5], [6, 9, 6, 7, 2], [5, 5, 7, 2, 4]]","[[0, 0, 0, 0, 0], [3, 3, 3, 3, 3], [3, 3, 0, 3, 3]]","[8, 19, 3]",8,18,14,2,0.064,0.06133333333333334,0.0026666666666666666,"[0, 1, 2, 3, 4, 12]",6,5,3,5431,8,191,183,none,False,0,8,traffic-light-mouselab,18,467032,7,1,5,8,5,3,30
traffic-light-mouselab,False,3,1,"[5, 5, 5, 2, 2, 2]","[[2, 4, 8, 6, 3], [2, 4, 4, 8, 6], [7, 9, 2, 6, 2]]","[[3, 3, 0, 3, 3], [0, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[12, 17, 1]",17,18,15,2,0.055,0.053,0.002,"[5, 2]",2,5,3,7020,6,166,160,none,True,1,17,traffic-light-mouselab,19,478777,4,0,3,17,1,3,30
traffic-light-mouselab,False,3,1,[],"[[6, 7, 8, 5, 4], [4, 2, 3, 4, 4], [6, 6, 3, 2, 4]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[12, 4, 14]",12,12,16,0,0.057,0.057,0.0,[],0,5,3,1053,0,172,172,none,False,0,12,traffic-light-mouselab,20,481921,6,0,0,12,0,3,30
traffic-light-mouselab,False,3,1,[],"[[5, 8, 4, 7, 5], [2, 6, 6, 7, 5], [4, 2, 4, 5, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[25, 3, 2]",25,30,17,2,0.042,0.042,0.0,[],0,5,3,1933,0,126,126,none,True,0,25,traffic-light-mouselab,21,485334,4,0,0,25,0,3,30
traffic-light-mouselab,False,3,1,"[5, 5, 5, 8, 8, 8, 12, 12, 12]","[[4, 7, 4, 4, 4], [3, 8, 8, 6, 4], [8, 5, 8, 4, 3]]","[[3, 3, 3, 3, 3], [0, 3, 3, 0, 3], [3, 3, 0, 3, 3]]","[6, 13, 11]",11,8,18,2,0.072,0.06899999999999999,0.003,"[5, 8, 12]",3,5,3,6783,9,216,207,none,True,2,11,traffic-light-mouselab,22,494153,8,1,3,11,1,3,30
traffic-light-mouselab,False,3,1,"[5, 6, 7, 8, 9]","[[3, 5, 3, 2, 4], [3, 5, 8, 7, 6], [2, 6, 4, 4, 4]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]","[2, 22, 6]",22,24,19,2,0.069,0.06733333333333334,0.0016666666666666668,"[5, 6, 7, 8, 9]",5,5,3,4983,5,206,201,none,False,1,22,traffic-light-mouselab,23,500561,8,1,5,22,5,3,30
traffic-light-mouselab,False,3,1,"[5, 7, 6, 8, 9]","[[5, 9, 0, 7, 6], [6, 4, 4, 6, 5], [4, 6, 2, 4, 4]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]","[4, 24, 2]",24,28,20,1,0.048,0.04633333333333334,0.0016666666666666668,"[5, 7, 6, 8, 9]",5,5,3,4731,5,144,139,none,False,1,24,traffic-light-mouselab,24,506685,4,0,5,24,5,3,30
traffic-light-mouselab,False,3,1,"[10, 11, 12, 13, 14]","[[5, 5, 3, 5, 6], [4, 4, 5, 6, 5], [3, 7, 4, 3, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 0, 0, 0, 0]]","[4, 8, 18]",18,16,21,1,0.059,0.05733333333333333,0.0016666666666666668,"[10, 11, 12, 13, 14]",5,5,3,3435,5,178,173,none,False,2,18,traffic-light-mouselab,25,511519,7,1,5,18,5,3,30
traffic-light-mouselab,False,3,1,[],"[[2, 3, 5, 5, 4], [3, 1, 5, 5, 8], [2, 7, 5, 4, 7]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[7, 19, 4]",19,18,22,2,0.05,0.05,0.0,[],0,5,3,3985,0,150,150,none,True,1,19,traffic-light-mouselab,26,517628,5,0,0,19,0,3,30
traffic-light-mouselab,False,3,1,"[5, 6, 7, 8, 9]","[[6, 5, 5, 3, 4], [5, 6, 8, 7, 4], [4, 5, 2, 5, 6]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]","[1, 26, 3]",26,32,23,2,0.073,0.07133333333333333,0.0016666666666666668,"[5, 6, 7, 8, 9]",5,5,3,3891,5,219,214,none,False,1,26,traffic-light-mouselab,27,522950,8,1,5,26,5,3,30
traffic-light-mouselab,False,3,1,[],"[[6, 5, 7, 7, 6], [7, 5, 5, 6, 5], [6, 2, 5, 7, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[9, 13, 8]",13,6,24,0,0.064,0.064,0.0,[],0,5,3,1822,0,193,193,none,True,1,13,traffic-light-mouselab,28,525850,7,1,0,13,0,3,30
traffic-light-mouselab,False,3,1,"[5, 6, 7, 8, 9]","[[5, 7, 6, 7, 4], [6, 6, 4, 4, 8], [7, 5, 5, 5, 3]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]","[13, 10, 7]",10,6,25,4,0.051,0.04933333333333333,0.0016666666666666668,"[5, 6, 7, 8, 9]",5,5,3,4260,5,153,148,none,False,1,10,traffic-light-mouselab,29,531510,8,1,5,10,5,3,30
traffic-light-mouselab,False,3,1,"[10, 11, 12, 13, 14]","[[7, 6, 2, 3, 6], [9, 3, 7, 6, 5], [8, 5, 3, 5, 2]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 0, 0, 0, 0]]","[1, 1, 28]",28,36,26,4,0.022,0.02033333333333333,0.0016666666666666668,"[10, 11, 12, 13, 14]",5,5,3,3710,5,67,62,none,False,2,28,traffic-light-mouselab,30,536818,2,0,5,28,5,3,30
traffic-light-mouselab,False,3,1,"[0, 2, 3, 4, 1]","[[8, 5, 4, 3, 5], [4, 3, 6, 4, 4], [5, 7, 8, 3, 4]]","[[0, 0, 0, 0, 0], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[4, 5, 21]",4,22,27,0,0.052,0.050333333333333334,0.0016666666666666668,"[0, 2, 3, 4, 1]",5,5,3,3558,5,157,152,none,False,0,4,traffic-light-mouselab,31,541612,8,1,5,4,5,3,30
