type,is_practice,original_item_cost,sale_item_cost,click_values,payoff_matrix,cost_matrix,weights,highlight_weight,weights_deviation,trial_num,selected_option,gross_earnings,net_earnings,click_cost,uncovered_values,num_values_revealed,num_options,num_features,reaction_time,points_click_cost,points_action_utility,points_metalevel_reward,sale_type,is_control,sale_index,trial_type,trial_index,time_elapsed,highlight_option_value,maximized_highlighted_option,highlight_num_clicks,num_highlight_reveals,participant_id
traffic-light-mouselab,False,3,1,"[5, 5, 5, 7, 7, 7]","[[4, 5, 5, 9, 8], [4, 5, 7, 3, 3], [3, 4, 7, 6, 6]]","[[1, 1, 1, 1, 1], [0, 3, 0, 3, 3], [3, 3, 3, 3, 3]]","[1, 21, 8]",1,22,5,2,0.069,0.067,0.002,"[5, 7]",2,5,3,18079,6,208,202,none,False,0,traffic-light-mouselab,9,374996,5,0,0,0,9
traffic-light-mouselab,False,3,1,"[4, 4, 4, 3, 3, 3]","[[6, 4, 7, 7, 2], [4, 6, 3, 7, 6], [7, 4, 8, 8, 3]]","[[3, 3, 3, 0, 0], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[14, 3, 13]",3,14,6,3,0.074,0.072,0.002,"[4, 3]",2,5,3,11384,6,223,217,none,True,1,traffic-light-mouselab,10,393669,7,1,0,0,9
traffic-light-mouselab,False,3,1,"[6, 7, 8]","[[5, 6, 6, 7, 2], [6, 5, 4, 6, 2], [4, 4, 6, 5, 5]]","[[3, 3, 3, 3, 3], [1, 0, 0, 0, 1], [3, 3, 3, 3, 3]]","[6, 8, 16]",8,12,7,3,0.057,0.056,0.001,"[6, 7, 8]",3,5,3,13650,3,170,167,none,False,1,traffic-light-mouselab,11,415560,6,1,3,3,9
traffic-light-mouselab,False,3,1,"[10, 10, 10, 12, 12, 12]","[[5, 7, 8, 5, 7], [6, 5, 2, 6, 7], [5, 5, 7, 5, 3]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [0, 3, 0, 3, 3]]","[4, 4, 22]",4,24,8,2,0.065,0.063,0.002,"[10, 12]",2,5,3,8469,6,194,188,none,False,0,traffic-light-mouselab,12,427090,8,1,0,0,9
traffic-light-mouselab,False,3,1,"[8, 8, 8]","[[5, 6, 7, 1, 5], [7, 6, 9, 9, 4], [6, 4, 4, 4, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 0, 3], [3, 3, 3, 3, 3]]","[2, 21, 7]",7,22,9,3,0.073,0.072,0.001,[8],1,5,3,5228,3,219,216,none,True,2,traffic-light-mouselab,13,436117,4,0,0,0,9
traffic-light-mouselab,False,3,1,"[1, 1, 1, 4, 4, 4]","[[6, 5, 5, 3, 6], [6, 4, 6, 4, 6], [6, 6, 4, 7, 5]]","[[3, 0, 3, 3, 0], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[16, 8, 6]",6,12,10,4,0.058,0.056,0.002,"[1, 4]",2,5,3,11764,6,174,168,none,True,2,traffic-light-mouselab,14,452264,5,0,0,0,9
traffic-light-mouselab,False,3,1,"[0, 0, 0, 2, 2, 2, 1, 1, 1]","[[4, 6, 1, 6, 6], [5, 7, 6, 5, 6], [5, 1, 8, 8, 6]]","[[0, 0, 0, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[15, 2, 13]",2,16,11,1,0.039,0.036,0.003,"[0, 2, 1]",3,5,3,11203,9,117,108,none,True,1,traffic-light-mouselab,15,465966,7,1,0,0,9
traffic-light-mouselab,False,3,1,"[11, 12, 13]","[[4, 7, 2, 5, 9], [2, 4, 7, 8, 3], [5, 5, 6, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 0, 0, 0, 1]]","[1, 20, 9]",9,20,12,2,0.065,0.064,0.001,"[11, 12, 13]",3,5,3,6502,3,196,193,none,False,2,traffic-light-mouselab,16,482406,6,1,3,3,9
traffic-light-mouselab,False,3,1,"[10, 10, 10, 12, 12, 12, 13, 13, 13]","[[5, 4, 7, 5, 6], [3, 5, 2, 6, 5], [5, 5, 6, 4, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 3, 0, 0, 3]]","[1, 3, 26]",3,32,13,2,0.056,0.053,0.003,"[10, 12, 13]",3,5,3,9670,9,169,160,none,True,1,traffic-light-mouselab,17,494218,2,0,0,0,9
traffic-light-mouselab,False,3,1,"[14, 14, 14]","[[2, 5, 7, 5, 8], [8, 2, 7, 6, 6], [3, 7, 5, 5, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 0]]","[13, 3, 14]",3,14,14,4,0.069,0.068,0.001,[14],1,5,3,7417,3,206,203,none,True,1,traffic-light-mouselab,18,503947,6,0,0,0,9
traffic-light-mouselab,False,3,1,"[5, 6, 7, 8, 9]","[[4, 4, 8, 6, 7], [4, 4, 3, 5, 7], [3, 6, 4, 5, 6]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]","[7, 21, 2]",21,22,15,4,0.069,0.06733333333333334,0.0016666666666666668,"[5, 6, 7, 8, 9]",5,5,3,6140,5,208,203,none,False,1,traffic-light-mouselab,19,515545,7,1,5,5,9
traffic-light-mouselab,False,3,1,"[11, 11, 11, 13, 13, 13]","[[7, 6, 6, 3, 7], [6, 7, 4, 4, 2], [5, 5, 6, 5, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 0, 3, 0, 3]]","[3, 6, 21]",6,22,16,1,0.055,0.053,0.002,"[11, 13]",2,5,3,7918,6,165,159,none,True,1,traffic-light-mouselab,20,525752,7,1,0,0,9
traffic-light-mouselab,False,3,1,"[2, 2, 2]","[[7, 7, 7, 7, 5], [7, 4, 8, 2, 6], [2, 3, 3, 4, 1]]","[[3, 3, 0, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[17, 9, 4]",4,14,17,2,0.068,0.067,0.001,[2],1,5,3,5162,3,203,200,none,False,2,traffic-light-mouselab,21,532774,3,0,0,0,9
traffic-light-mouselab,False,3,1,"[6, 6, 6, 8, 8, 8]","[[3, 4, 7, 5, 7], [5, 4, 3, 4, 5], [6, 7, 3, 5, 8]]","[[3, 3, 3, 3, 3], [3, 0, 3, 0, 3], [3, 3, 3, 3, 3]]","[5, 15, 10]",10,10,18,2,0.037,0.034999999999999996,0.002,"[6, 8]",2,5,3,7247,6,110,104,none,True,2,traffic-light-mouselab,22,541985,3,0,0,0,9
traffic-light-mouselab,False,3,1,"[10, 11, 12, 13, 14]","[[9, 7, 5, 5, 4], [2, 5, 3, 7, 2], [4, 5, 5, 6, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 0, 0, 0, 0]]","[8, 11, 11]",11,4,19,4,0.04,0.03833333333333334,0.0016666666666666668,"[10, 11, 12, 13, 14]",5,5,3,8918,5,120,115,none,False,2,traffic-light-mouselab,23,554146,6,1,5,5,9
traffic-light-mouselab,False,3,1,"[12, 12, 12, 2]","[[6, 4, 3, 7, 4], [5, 7, 4, 3, 6], [4, 3, 6, 5, 9]]","[[1, 1, 0, 1, 1], [3, 3, 3, 3, 3], [3, 3, 0, 3, 3]]","[2, 9, 19]",2,18,20,2,0.052,0.050666666666666665,0.0013333333333333333,"[12, 2]",2,5,3,7344,4,156,152,none,False,0,traffic-light-mouselab,24,563147,3,0,1,1,9
traffic-light-mouselab,False,3,1,"[4, 3, 2, 1, 0]","[[5, 5, 4, 4, 5], [4, 3, 5, 4, 5], [4, 3, 5, 4, 2]]","[[0, 0, 0, 0, 0], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[20, 2, 8]",20,20,21,1,0.043,0.04133333333333333,0.0016666666666666668,"[4, 3, 2, 1, 0]",5,5,3,11286,5,130,125,none,False,0,traffic-light-mouselab,25,575874,5,1,5,5,9
traffic-light-mouselab,False,3,1,"[10, 11, 13, 14, 12]","[[4, 7, 4, 7, 5], [8, 7, 2, 4, 6], [6, 4, 5, 6, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 0, 0, 0, 0]]","[10, 5, 15]",15,10,22,0,0.057,0.05533333333333334,0.0016666666666666668,"[10, 11, 13, 14, 12]",5,5,3,9017,5,170,165,none,False,2,traffic-light-mouselab,26,586831,6,1,5,5,9
traffic-light-mouselab,False,3,1,"[10, 10, 10, 12, 12, 12]","[[5, 6, 7, 4, 3], [3, 10, 3, 5, 6], [4, 4, 5, 8, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 3, 0, 3, 3]]","[4, 10, 16]",4,12,23,3,0.065,0.063,0.002,"[10, 12]",2,5,3,7068,6,194,188,none,True,0,traffic-light-mouselab,27,595769,4,0,0,0,9
traffic-light-mouselab,False,3,1,"[10, 11, 12, 13]","[[5, 7, 6, 7, 6], [9, 7, 4, 6, 5], [6, 5, 5, 9, 9]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 0, 0, 0, 1]]","[9, 10, 11]",11,2,24,3,0.074,0.07266666666666666,0.0013333333333333333,"[10, 11, 12, 13]",4,5,3,5663,4,222,218,none,False,2,traffic-light-mouselab,28,603017,9,1,4,4,9
traffic-light-mouselab,False,3,1,"[5, 5, 5, 8, 8, 8]","[[4, 7, 5, 5, 3], [0, 3, 1, 5, 2], [5, 5, 5, 4, 4]]","[[3, 3, 3, 3, 3], [0, 3, 3, 0, 3], [1, 1, 1, 1, 1]]","[13, 15, 2]",2,16,25,2,0.03,0.027999999999999997,0.002,"[5, 8]",2,5,3,7820,6,90,84,none,False,2,traffic-light-mouselab,29,612560,5,1,0,0,9
traffic-light-mouselab,False,3,1,"[4, 3, 2, 1, 0]","[[5, 5, 4, 4, 6], [3, 7, 2, 3, 5], [3, 2, 6, 6, 4]]","[[0, 0, 0, 0, 0], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[17, 10, 3]",17,14,26,4,0.055,0.05333333333333334,0.0016666666666666668,"[4, 3, 2, 1, 0]",5,5,3,6949,5,164,159,none,False,0,traffic-light-mouselab,30,621715,6,1,5,5,9
traffic-light-mouselab,False,3,1,"[12, 12, 12, 13, 13, 13]","[[5, 5, 4, 5, 1], [4, 8, 5, 6, 6], [6, 6, 3, 4, 8]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 0, 0, 3]]","[6, 9, 15]",9,10,27,1,0.064,0.062,0.002,"[12, 13]",2,5,3,5783,6,192,186,none,True,1,traffic-light-mouselab,31,629053,8,1,0,0,9
traffic-light-mouselab,False,3,1,"[6, 6, 6, 8, 8, 8]","[[2, 8, 10, 5, 5], [6, 3, 2, 2, 8], [9, 7, 5, 4, 5]]","[[3, 3, 3, 3, 3], [3, 0, 3, 0, 3], [3, 3, 3, 3, 3]]","[7, 18, 5]",7,16,28,0,0.056,0.054,0.002,"[6, 8]",2,5,3,7012,6,167,161,none,True,0,traffic-light-mouselab,32,637820,2,0,0,0,9
traffic-light-mouselab,False,3,1,"[6, 7, 8, 9, 5]","[[5, 9, 5, 6, 7], [3, 1, 5, 4, 4], [2, 6, 6, 4, 2]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]","[19, 10, 1]",10,18,29,2,0.05,0.04833333333333334,0.0016666666666666668,"[6, 7, 8, 9, 5]",5,5,3,6681,5,151,146,none,False,1,traffic-light-mouselab,33,645949,5,1,5,5,9
traffic-light-mouselab,False,3,1,"[0, 0, 0, 2, 2, 2, 4, 4, 4]","[[5, 7, 5, 7, 2], [3, 5, 4, 6, 8], [5, 6, 5, 5, 5]]","[[0, 3, 0, 3, 0], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[20, 3, 7]",20,20,30,2,0.049,0.046,0.003,"[0, 2, 4]",3,5,3,9048,9,147,138,none,True,0,traffic-light-mouselab,34,656528,5,0,9,3,9
traffic-light-mouselab,False,3,1,"[11, 11, 11, 13, 13, 13]","[[7, 4, 6, 3, 1], [4, 5, 4, 5, 1], [4, 4, 5, 2, 8]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 0, 3, 0, 3]]","[5, 10, 15]",5,10,31,2,0.048,0.046,0.002,"[11, 13]",2,5,3,6582,6,145,139,none,False,0,traffic-light-mouselab,35,664664,6,0,0,0,9
traffic-light-mouselab,False,3,1,"[5, 5, 5]","[[3, 9, 10, 7, 4], [8, 6, 6, 3, 4], [3, 5, 4, 4, 5]]","[[3, 3, 3, 3, 3], [0, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[12, 15, 3]",15,14,32,0,0.055,0.054,0.001,[5],1,5,3,3748,3,165,162,none,True,1,traffic-light-mouselab,36,669900,8,1,3,1,9
traffic-light-mouselab,True,3,1,"[0, 0, 0, 6, 6, 6, 12, 12, 12, 13, 13, 13, 14, 14, 14, 11, 11, 11, 10, 10, 10, 10, 5, 5, 5, 1, 1, 1, 3, 3, 3, 2, 2, 2, 4, 4, 4, 7, 7, 7, 8, 8, 8, 9, 9, 9, 5, 5, 5]","[[6, 3, 5, 5, 6], [3, 7, 5, 5, 6], [7, 5, 5, 7, 7]]","[[0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0]]","[14, 6, 10]",6,8,1,0,0.057,0.042,0.015,"[0, 6, 12, 13, 14, 11, 10, 5, 1, 3, 2, 4, 7, 8, 9]",15,5,3,75229,45,172,127,none,True,1,traffic-light-mouselab,4,251677,3,0,18,5,10
traffic-light-mouselab,True,3,1,"[0, 0, 0, 1, 1, 1, 3, 3, 3, 2, 2, 2, 4, 4, 4, 9, 9, 9, 8, 8, 8, 7, 7, 7, 6, 6, 6, 5, 5, 5, 10, 10, 12, 11, 13, 14]","[[5, 7, 5, 5, 5], [4, 3, 7, 8, 6], [9, 4, 6, 2, 5]]","[[0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0]]","[22, 7, 1]",1,24,2,1,0.06,0.04833333333333333,0.011666666666666667,"[0, 1, 3, 2, 4, 9, 8, 7, 6, 5, 10, 12, 11, 13, 14]",15,5,3,19096,35,179,144,none,False,2,traffic-light-mouselab,5,274335,4,0,6,5,10
traffic-light-mouselab,False,3,1,"[10, 10, 10, 11, 11, 11, 12, 12, 12, 13, 13, 13, 14, 14, 14, 7, 8, 9, 4, 4, 4, 2, 2, 2]","[[3, 6, 7, 5, 3], [5, 3, 4, 2, 5], [3, 4, 8, 6, 6]]","[[3, 3, 0, 3, 0], [1, 1, 0, 0, 0], [0, 0, 0, 0, 0]]","[4, 8, 18]",8,16,3,2,0.068,0.060000000000000005,0.008,"[10, 11, 12, 13, 14, 7, 8, 9, 4, 2]",10,5,3,19681,24,204,180,none,False,1,traffic-light-mouselab,7,300735,4,0,3,3,10
traffic-light-mouselab,False,3,1,"[10, 10, 10, 11, 11, 11, 12, 12, 12, 13, 13, 13, 13, 14, 14, 14, 4, 4, 4, 3, 3, 3, 2, 2, 2, 1, 1, 1, 0, 0, 0, 5, 5, 5, 6, 6, 6, 7, 7, 7]","[[7, 8, 8, 5, 3], [5, 7, 4, 6, 5], [5, 5, 6, 5, 5]]","[[0, 0, 0, 0, 0], [0, 0, 0, 3, 3], [0, 0, 0, 0, 0]]","[10, 5, 15]",5,10,4,2,0.063,0.05,0.013,"[10, 11, 12, 13, 14, 4, 3, 2, 1, 0, 5, 6, 7]",13,5,3,21755,39,190,151,none,True,1,traffic-light-mouselab,8,324754,4,0,9,3,10
traffic-light-mouselab,False,3,1,"[0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 4, 14, 14, 14, 13, 13, 13, 12, 12, 12, 10, 10, 10, 11, 11, 11, 9, 9, 9]","[[4, 4, 4, 5, 5], [1, 2, 2, 5, 8], [6, 4, 8, 4, 6]]","[[0, 0, 0, 0, 0], [3, 3, 3, 3, 0], [0, 0, 0, 0, 0]]","[19, 4, 7]",7,18,5,4,0.056,0.045,0.011,"[0, 1, 2, 3, 4, 14, 13, 12, 10, 11, 9]",11,5,3,21989,33,169,136,none,True,2,traffic-light-mouselab,9,349560,6,0,15,5,10
traffic-light-mouselab,False,3,1,"[5, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 8, 9, 9, 9, 13, 13, 13, 11, 11, 11, 10, 10, 10, 14, 14, 14, 3]","[[7, 6, 1, 5, 5], [5, 6, 1, 6, 5], [5, 2, 6, 4, 6]]","[[1, 1, 1, 0, 1], [0, 0, 0, 0, 0], [0, 0, 3, 0, 0]]","[5, 18, 7]",5,16,6,3,0.054,0.04466666666666667,0.009333333333333334,"[5, 6, 7, 8, 9, 13, 11, 10, 14, 3]",10,5,3,18404,28,161,133,none,False,0,traffic-light-mouselab,10,370612,5,0,1,1,10
traffic-light-mouselab,False,3,1,"[0, 0, 0, 1, 1, 1, 2, 2, 2, 4, 4, 4, 3, 3, 3, 8, 8, 8, 5, 5, 5, 10, 10, 10, 13, 13, 13, 13]","[[9, 4, 5, 7, 6], [6, 3, 6, 5, 6], [4, 5, 3, 4, 2]]","[[0, 0, 0, 0, 0], [0, 3, 3, 0, 3], [0, 3, 3, 0, 3]]","[20, 5, 5]",5,20,7,0,0.077,0.068,0.009,"[0, 1, 2, 4, 3, 8, 5, 10, 13]",9,5,3,42459,27,230,203,none,True,2,traffic-light-mouselab,11,414453,4,0,7,2,10
traffic-light-mouselab,False,3,1,"[5, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 8, 9, 9, 9]","[[7, 6, 5, 7, 3], [4, 7, 6, 6, 1], [6, 2, 7, 5, 6]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [1, 1, 1, 1, 1]]","[1, 26, 3]",3,32,8,1,0.065,0.060000000000000005,0.005,"[5, 6, 7, 8, 9]",5,5,3,10549,15,194,179,none,False,2,traffic-light-mouselab,12,426363,2,0,0,0,10
traffic-light-mouselab,False,3,1,"[0, 1, 2, 4, 3]","[[7, 7, 5, 2, 9], [3, 3, 5, 4, 1], [6, 0, 0, 2, 2]]","[[0, 0, 0, 0, 0], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[22, 3, 5]",22,24,9,4,0.07,0.06833333333333334,0.0016666666666666668,"[0, 1, 2, 4, 3]",5,5,3,33097,5,211,206,none,False,0,traffic-light-mouselab,13,463347,9,1,5,5,10
traffic-light-mouselab,False,3,1,"[10, 10, 10, 11, 11, 11, 12, 12, 12, 14, 14, 14, 13, 13, 13, 8, 8, 8, 9, 9, 9]","[[5, 5, 9, 5, 3], [4, 4, 4, 6, 5], [2, 4, 4, 7, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 0, 0], [0, 0, 0, 0, 0]]","[6, 8, 16]",8,12,10,3,0.063,0.056,0.007,"[10, 11, 12, 14, 13, 8, 9]",7,5,3,15563,21,190,169,none,True,1,traffic-light-mouselab,14,480701,6,1,6,2,10
traffic-light-mouselab,False,3,1,"[5, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 8, 9, 9, 9, 11, 11, 11, 14, 14, 14, 1, 1, 1]","[[5, 1, 6, 4, 3], [5, 7, 4, 4, 7], [6, 5, 6, 4, 5]]","[[3, 0, 3, 3, 3], [0, 0, 0, 0, 0], [3, 0, 3, 3, 0]]","[6, 16, 8]",8,12,11,4,0.057,0.049,0.008,"[5, 6, 7, 8, 9, 11, 14, 1]",8,5,3,16757,24,170,146,none,True,2,traffic-light-mouselab,15,500296,5,0,6,2,10
traffic-light-mouselab,False,3,1,"[0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 4, 10, 11, 12, 13, 14]","[[5, 6, 4, 4, 3], [3, 2, 7, 3, 3], [5, 5, 3, 6, 7]]","[[0, 0, 0, 0, 0], [3, 3, 3, 3, 3], [0, 0, 0, 0, 0]]","[17, 2, 11]",11,16,12,1,0.054,0.04733333333333333,0.006666666666666667,"[0, 1, 2, 3, 4, 10, 11, 12, 13, 14]",10,5,3,19075,20,161,141,none,False,2,traffic-light-mouselab,16,521268,5,0,5,5,10
traffic-light-mouselab,False,3,1,"[5, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 8, 9, 9, 9, 14, 11, 1, 1, 1, 4, 4, 4]","[[1, 5, 5, 5, 4], [4, 7, 4, 5, 8], [4, 9, 7, 2, 6]]","[[3, 0, 3, 3, 0], [0, 0, 0, 0, 0], [1, 0, 1, 1, 0]]","[2, 16, 12]",12,16,13,1,0.077,0.06933333333333333,0.007666666666666666,"[5, 6, 7, 8, 9, 14, 11, 1, 4]",9,5,3,25976,23,230,207,none,False,2,traffic-light-mouselab,17,548541,9,1,2,2,10
traffic-light-mouselab,False,3,1,"[10, 10, 10, 11, 11, 11, 12, 12, 12, 13, 13, 13, 14, 14, 14, 6, 7, 8]","[[4, 4, 9, 5, 7], [3, 2, 5, 8, 8], [5, 6, 7, 6, 4]]","[[3, 3, 3, 3, 3], [1, 0, 0, 0, 1], [0, 0, 0, 0, 0]]","[3, 3, 24]",3,28,14,2,0.07,0.064,0.006,"[10, 11, 12, 13, 14, 6, 7, 8]",8,5,3,13099,18,210,192,none,False,1,traffic-light-mouselab,18,562818,5,0,3,3,10
traffic-light-mouselab,False,3,1,"[10, 11, 12, 13, 14, 2, 2, 2, 3, 3, 3, 7, 7, 7, 8, 8, 8]","[[4, 2, 6, 2, 6], [9, 8, 4, 7, 8], [4, 4, 7, 5, 4]]","[[3, 3, 0, 0, 3], [3, 3, 0, 0, 3], [0, 0, 0, 0, 0]]","[11, 7, 12]",12,6,15,2,0.059,0.05333333333333333,0.005666666666666667,"[10, 11, 12, 13, 14, 2, 3, 7, 8]",9,5,3,19167,17,178,161,none,False,2,traffic-light-mouselab,19,583331,7,1,5,5,10
traffic-light-mouselab,False,3,1,"[5, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 8, 9, 9, 9, 2, 2, 2, 4, 4, 4, 3, 3, 3]","[[3, 4, 4, 5, 3], [4, 5, 7, 6, 6], [4, 6, 3, 8, 4]]","[[3, 3, 0, 0, 0], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]","[3, 25, 2]",3,30,16,2,0.064,0.056,0.008,"[5, 6, 7, 8, 9, 2, 4, 3]",8,5,3,23049,24,193,169,none,True,0,traffic-light-mouselab,20,609398,4,0,9,3,10
traffic-light-mouselab,False,3,1,"[10, 10, 10, 11, 11, 11, 12, 12, 12, 12, 13, 13, 13, 14, 14, 14, 3, 3, 3, 2, 2, 2]","[[8, 5, 3, 3, 4], [4, 5, 4, 1, 5], [4, 2, 7, 6, 5]]","[[3, 3, 0, 0, 3], [3, 3, 3, 3, 3], [0, 0, 0, 0, 0]]","[7, 6, 17]",6,14,17,2,0.055,0.048,0.007,"[10, 11, 12, 13, 14, 3, 2]",7,5,3,12994,21,164,143,none,True,1,traffic-light-mouselab,21,624698,4,0,0,0,10
traffic-light-mouselab,False,3,1,"[5, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 8, 9, 9, 9]","[[5, 4, 3, 6, 4], [3, 4, 6, 2, 8], [6, 4, 7, 5, 4]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]","[6, 22, 2]",22,24,18,4,0.069,0.064,0.005,"[5, 6, 7, 8, 9]",5,5,3,11050,15,208,193,none,True,1,traffic-light-mouselab,22,638608,8,1,15,5,10
traffic-light-mouselab,False,3,1,"[6, 6, 6]","[[2, 6, 3, 6, 7], [6, 9, 9, 1, 7], [4, 8, 2, 4, 8]]","[[3, 3, 3, 3, 3], [3, 0, 3, 3, 3], [3, 3, 3, 3, 3]]","[10, 14, 6]",14,8,19,1,0.078,0.077,0.001,[6],1,5,3,4696,3,234,231,none,True,1,traffic-light-mouselab,23,644853,9,1,3,1,10
traffic-light-mouselab,False,3,1,"[3, 3, 3, 1, 1, 1, 0, 0, 0, 1, 2, 2, 2, 4, 4, 4]","[[5, 6, 2, 5, 5], [3, 4, 3, 2, 4], [5, 5, 3, 6, 4]]","[[0, 0, 0, 0, 0], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[22, 2, 6]",22,24,20,1,0.057,0.052000000000000005,0.005,"[3, 1, 0, 2, 4]",5,5,3,9496,15,170,155,none,True,0,traffic-light-mouselab,24,655816,6,1,16,5,10
traffic-light-mouselab,False,3,1,"[0, 1, 1, 2, 4, 3]","[[3, 6, 3, 4, 7], [5, 4, 4, 2, 3], [4, 7, 3, 6, 5]]","[[0, 0, 0, 0, 0], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[16, 6, 8]",16,12,21,4,0.057,0.05533333333333334,0.0016666666666666668,"[0, 1, 2, 4, 3]",5,5,3,7028,5,170,165,none,False,0,traffic-light-mouselab,25,664695,7,1,6,5,10
traffic-light-mouselab,False,3,1,"[5, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 8, 9, 9, 9, 1, 1, 1, 4, 4, 4, 11, 11, 11, 14, 14, 14]","[[3, 5, 1, 4, 5], [2, 5, 4, 1, 5], [5, 4, 4, 6, 6]]","[[3, 0, 3, 3, 0], [0, 0, 0, 0, 0], [3, 0, 3, 3, 0]]","[7, 18, 5]",18,16,22,4,0.052,0.043,0.009,"[5, 6, 7, 8, 9, 1, 4, 11, 14]",9,5,3,16476,27,155,128,none,True,1,traffic-light-mouselab,26,682813,5,1,15,5,10
traffic-light-mouselab,False,3,1,"[0, 1, 2, 3, 4, 6, 6, 6, 8, 8, 8]","[[3, 8, 6, 7, 4], [3, 4, 7, 3, 3], [5, 7, 2, 5, 4]]","[[0, 0, 0, 0, 0], [3, 0, 3, 0, 3], [3, 3, 3, 3, 3]]","[20, 8, 2]",20,20,23,1,0.069,0.06533333333333334,0.0036666666666666666,"[0, 1, 2, 3, 4, 6, 8]",7,5,3,13873,11,206,195,none,False,0,traffic-light-mouselab,27,698233,8,1,5,5,10
traffic-light-mouselab,False,3,1,"[0, 0, 0, 1, 1, 1, 3, 3, 3, 1, 2, 2, 2, 4, 4, 4]","[[3, 4, 9, 5, 7], [5, 4, 2, 6, 5], [9, 9, 6, 5, 9]]","[[0, 0, 0, 0, 0], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[25, 3, 2]",2,30,24,2,0.081,0.076,0.005,"[0, 1, 3, 2, 4]",5,5,3,9105,15,243,228,none,False,2,traffic-light-mouselab,28,709836,6,0,0,0,10
traffic-light-mouselab,False,3,1,"[10, 11, 12, 13, 14]","[[2, 4, 4, 2, 4], [3, 5, 5, 4, 6], [4, 5, 0, 8, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 0, 0, 0, 0]]","[1, 4, 25]",25,30,25,3,0.073,0.07133333333333333,0.0016666666666666668,"[10, 11, 12, 13, 14]",5,5,3,5692,5,218,213,none,False,2,traffic-light-mouselab,29,717521,8,1,5,5,10
traffic-light-mouselab,False,3,1,"[10, 10, 10, 11, 11, 11, 12, 12, 12, 13, 13, 13, 14, 14, 14, 5, 5, 5, 9, 9, 9, 4, 0]","[[4, 7, 5, 3, 5], [4, 5, 5, 6, 5], [7, 6, 6, 4, 7]]","[[0, 1, 1, 1, 0], [0, 3, 3, 3, 0], [0, 0, 0, 0, 0]]","[2, 5, 23]",2,26,26,4,0.065,0.05733333333333333,0.007666666666666666,"[10, 11, 12, 13, 14, 5, 9, 4, 0]",9,5,3,23924,23,196,173,none,False,0,traffic-light-mouselab,30,742516,5,0,2,2,10
