type,is_practice,original_item_cost,sale_item_cost,click_values,payoff_matrix,cost_matrix,weights,weights_deviation,trial_num,selected_option,gross_earnings,net_earnings,click_cost,uncovered_values,num_values_revealed,num_options,num_features,reaction_time,points_click_cost,points_action_utility,points_metalevel_reward,sale_type,sale_index,trial_type,trial_index,time_elapsed,highlight_option_value,maximized_highlighted_option,highlight_num_clicks,highlight_weight,participant_id
traffic-light-mouselab,False,3,1,[],"[[7, 5, 4, 9, 7], [4, 7, 4, 5, 6], [7, 3, 6, 7, 4]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[2, 10, 18]",16,18,0,0.06,0.06,0.0,[],0,5,3,710,0,180,180,medium,1,traffic-light-mouselab,22,169520,4,0,0,10,10
traffic-light-mouselab,False,3,1,[],"[[4, 2, 3, 5, 5], [7, 3, 5, 6, 5], [6, 6, 3, 3, 4]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[2, 10, 18]",16,19,1,0.047,0.047,0.0,[],0,5,3,935,0,142,142,medium,1,traffic-light-mouselab,23,171354,3,0,0,10,10
traffic-light-mouselab,False,3,1,[],"[[3, 4, 5, 4, 6], [6, 7, 4, 6, 5], [8, 6, 8, 6, 6]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[2, 10, 18]",16,20,2,0.065,0.065,0.0,[],0,5,3,779,0,194,194,medium,1,traffic-light-mouselab,24,173199,4,0,0,10,10
traffic-light-mouselab,False,3,1,[],"[[5, 3, 4, 6, 1], [5, 5, 2, 5, 4], [2, 8, 5, 7, 2]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[10, 2, 18]",16,21,3,0.065,0.065,0.0,[],0,5,3,603,0,196,196,medium,0,traffic-light-mouselab,25,174793,6,1,0,10,10
traffic-light-mouselab,False,3,1,[],"[[5, 3, 5, 4, 5], [8, 5, 6, 4, 5], [5, 9, 7, 5, 7]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[2, 18, 10]",16,22,2,0.063,0.063,0.0,[],0,5,3,787,0,188,188,hi,1,traffic-light-mouselab,26,176843,6,0,0,18,10
traffic-light-mouselab,False,3,1,[],"[[3, 5, 4, 6, 5], [4, 5, 5, 1, 2], [2, 8, 6, 6, 8]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[2, 18, 10]",16,23,1,0.06,0.06,0.0,[],0,5,3,663,0,180,180,medium,2,traffic-light-mouselab,27,178730,8,1,0,10,10
traffic-light-mouselab,False,3,1,[],"[[7, 3, 2, 6, 4], [5, 2, 8, 7, 2], [4, 3, 6, 4, 7]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[18, 10, 2]",16,24,0,0.061,0.061,0.0,[],0,5,3,1072,0,184,184,low,2,traffic-light-mouselab,28,180540,4,0,0,2,10
traffic-light-mouselab,False,3,1,[],"[[5, 7, 4, 6, 5], [5, 5, 7, 6, 5], [5, 2, 2, 5, 10]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[2, 10, 18]",16,25,1,0.033,0.033,0.0,[],0,5,3,811,0,100,100,low,0,traffic-light-mouselab,29,182185,7,1,0,2,10
traffic-light-mouselab,False,3,1,[],"[[5, 5, 6, 6, 5], [7, 5, 3, 5, 5], [1, 7, 6, 6, 5]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[10, 18, 2]",16,26,0,0.059,0.059,0.0,[],0,5,3,741,0,178,178,hi,1,traffic-light-mouselab,30,183972,7,1,0,18,10
traffic-light-mouselab,False,3,1,[],"[[4, 2, 8, 2, 7], [4, 5, 6, 5, 4], [4, 5, 7, 3, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[10, 18, 2]",16,27,0,0.04,0.04,0.0,[],0,5,3,920,0,120,120,low,2,traffic-light-mouselab,31,186291,4,0,0,2,10
traffic-light-mouselab,False,3,1,[],"[[7, 5, 7, 6, 8], [8, 6, 5, 5, 6], [4, 6, 3, 5, 6]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[10, 18, 2]",16,28,1,0.057,0.057,0.0,[],0,5,3,827,0,170,170,hi,1,traffic-light-mouselab,32,187945,6,0,0,18,10
traffic-light-mouselab,False,3,1,[],"[[6, 6, 6, 7, 8], [8, 5, 6, 6, 7], [6, 4, 3, 5, 3]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[2, 18, 10]",16,29,0,0.072,0.072,0.0,[],0,5,3,1161,0,216,216,hi,1,traffic-light-mouselab,33,190675,8,1,0,18,10
traffic-light-mouselab,False,3,1,[],"[[6, 4, 7, 4, 4], [6, 6, 2, 4, 6], [5, 2, 5, 5, 1]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[2, 18, 10]",16,30,1,0.045,0.045,0.0,[],0,5,3,658,0,136,136,hi,1,traffic-light-mouselab,34,192162,6,1,0,18,10
traffic-light-mouselab,False,3,1,[],"[[3, 5, 3, 5, 5], [4, 6, 4, 5, 5], [5, 4, 2, 4, 7]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[2, 10, 18]",16,31,0,0.045,0.045,0.0,[],0,5,3,1042,0,136,136,hi,2,traffic-light-mouselab,35,194078,5,0,0,18,10
traffic-light-mouselab,False,3,1,[],"[[5, 7, 6, 3, 3], [7, 6, 2, 5, 4], [7, 6, 6, 4, 4]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[18, 10, 2]",16,32,2,0.047,0.047,0.0,[],0,5,3,726,0,140,140,medium,1,traffic-light-mouselab,36,195548,2,0,0,10,10
traffic-light-mouselab,False,3,1,[],"[[5, 4, 5, 7, 7], [6, 7, 7, 3, 5], [5, 5, 8, 4, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[10, 18, 2]",16,33,1,0.059,0.059,0.0,[],0,5,3,905,0,176,176,low,2,traffic-light-mouselab,37,197357,5,0,0,2,10
traffic-light-mouselab,True,3,1,"[5, 5, 5, 6, 6, 6]","[[3, 6, 6, 5, 4], [7, 8, 4, 4, 5], [8, 7, 5, 6, 3]]","[[3, 3, 3, 3, 3], [0, 0, 3, 3, 3], [1, 1, 1, 1, 1]]","[10, 18, 2]",16,1,1,0.073,0.071,0.002,"[5, 6]",2,5,3,21414,6,218,212,low,2,traffic-light-mouselab,4,180950,7,0,0,2,11
traffic-light-mouselab,True,3,1,"[0, 1, 2, 3, 4]","[[5, 5, 6, 4, 4], [5, 5, 6, 0, 5], [6, 6, 3, 7, 6]]","[[0, 0, 0, 0, 0], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[18, 2, 10]",16,2,2,0.05,0.04833333333333334,0.0016666666666666668,"[0, 1, 2, 3, 4]",5,5,3,12533,5,150,145,hi,0,traffic-light-mouselab,5,194943,6,1,5,18,11
traffic-light-mouselab,True,3,1,"[12, 12, 12, 10, 10, 10, 11, 11, 11, 14, 14, 14, 13, 13, 13]","[[5, 3, 4, 8, 6], [4, 4, 4, 1, 3], [3, 4, 5, 6, 4]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [0, 0, 0, 0, 0]]","[2, 10, 18]",16,3,3,0.045,0.04,0.005,"[12, 10, 11, 14, 13]",5,5,3,18552,15,134,119,medium,1,traffic-light-mouselab,6,237352,1,0,0,10,11
traffic-light-mouselab,False,3,1,"[6, 6, 6]","[[2, 6, 4, 8, 4], [4, 6, 5, 4, 7], [5, 9, 6, 3, 1]]","[[3, 3, 3, 3, 3], [3, 0, 3, 3, 3], [1, 1, 1, 1, 1]]","[2, 18, 10]",16,4,1,0.07,0.069,0.001,[6],1,5,3,8448,3,210,207,medium,2,traffic-light-mouselab,8,252185,9,1,0,10,11
traffic-light-mouselab,False,3,1,[12],"[[5, 5, 5, 4, 5], [6, 7, 6, 3, 4], [4, 10, 7, 4, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 0, 1, 1]]","[2, 10, 18]",16,5,2,0.065,0.06466666666666666,0.0003333333333333333,[12],1,5,3,3146,1,196,195,hi,2,traffic-light-mouselab,9,256422,7,0,1,18,11
traffic-light-mouselab,False,3,1,[0],"[[4, 5, 4, 3, 6], [5, 4, 2, 4, 4], [6, 7, 5, 7, 7]]","[[0, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[18, 10, 2]",16,6,2,0.034,0.03366666666666667,0.0003333333333333333,[0],1,5,3,3122,1,102,101,hi,0,traffic-light-mouselab,10,262970,4,0,1,18,11
traffic-light-mouselab,False,3,1,"[10, 11, 12]","[[7, 4, 6, 6, 5], [7, 2, 4, 2, 7], [4, 3, 6, 5, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 0, 0, 1, 1]]","[10, 2, 18]",16,7,2,0.059,0.057999999999999996,0.001,"[10, 11, 12]",3,5,3,4912,3,176,173,hi,2,traffic-light-mouselab,11,269681,6,1,3,18,11
traffic-light-mouselab,False,3,1,[10],"[[6, 5, 4, 7, 7], [5, 4, 3, 3, 5], [7, 5, 3, 4, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 1, 1, 1, 1]]","[18, 2, 10]",16,8,0,0.063,0.06266666666666666,0.0003333333333333333,[10],1,5,3,5159,1,188,187,medium,2,traffic-light-mouselab,12,276556,7,1,1,10,11
traffic-light-mouselab,False,3,1,"[6, 8, 7, 5, 9, 10, 10, 10, 12, 12, 12]","[[4, 4, 2, 2, 4], [5, 5, 5, 0, 4], [3, 6, 7, 5, 6]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [0, 3, 0, 3, 3]]","[2, 10, 18]",16,9,2,0.06,0.05633333333333333,0.0036666666666666666,"[6, 8, 7, 5, 9, 10, 12]",7,5,3,16767,11,180,169,medium,1,traffic-light-mouselab,13,295850,5,1,5,10,11
traffic-light-mouselab,False,3,1,[10],"[[4, 7, 6, 5, 6], [5, 9, 8, 5, 3], [8, 5, 4, 6, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 1, 1, 1, 1]]","[10, 2, 18]",16,10,0,0.065,0.06466666666666666,0.0003333333333333333,[10],1,5,3,6528,1,194,193,hi,2,traffic-light-mouselab,14,303481,8,1,1,18,11
traffic-light-mouselab,False,3,1,"[0, 2, 4]","[[4, 9, 4, 5, 6], [4, 6, 8, 3, 6], [2, 8, 5, 5, 3]]","[[0, 1, 0, 1, 0], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[10, 18, 2]",16,11,4,0.058,0.057,0.001,"[0, 2, 4]",3,5,3,7157,3,174,171,medium,0,traffic-light-mouselab,15,311681,6,0,3,10,11
traffic-light-mouselab,False,3,1,"[4, 4, 4]","[[6, 8, 5, 3, 7], [1, 6, 4, 5, 5], [6, 4, 4, 5, 4]]","[[3, 3, 3, 3, 0], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[18, 2, 10]",16,12,4,0.059,0.057999999999999996,0.001,[4],1,5,3,4030,3,176,173,medium,2,traffic-light-mouselab,16,316901,4,0,0,10,11
traffic-light-mouselab,False,3,1,"[14, 14, 14, 12, 12, 12]","[[3, 3, 4, 2, 5], [5, 6, 3, 7, 4], [4, 9, 7, 3, 4]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 0, 3, 0]]","[10, 2, 18]",16,13,2,0.057,0.055,0.002,"[14, 12]",2,5,3,5047,6,172,166,medium,0,traffic-light-mouselab,17,323158,4,0,0,10,11
traffic-light-mouselab,False,3,1,"[10, 10, 10, 12, 12, 12, 14, 14, 14]","[[5, 6, 3, 6, 5], [6, 8, 6, 8, 9], [3, 7, 4, 6, 5]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [0, 3, 0, 3, 0]]","[2, 10, 18]",16,14,4,0.063,0.06,0.003,"[10, 12, 14]",3,5,3,7661,9,190,181,low,0,traffic-light-mouselab,18,331855,5,0,0,2,11
traffic-light-mouselab,False,3,1,"[10, 12, 13, 14, 11]","[[4, 4, 5, 4, 5], [7, 5, 7, 6, 3], [4, 3, 5, 2, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 0, 0, 0, 0]]","[2, 10, 18]",16,15,2,0.057,0.05533333333333334,0.0016666666666666668,"[10, 12, 13, 14, 11]",5,5,3,4674,5,170,165,hi,2,traffic-light-mouselab,19,337413,5,1,5,18,11
traffic-light-mouselab,False,3,1,"[5, 5, 5, 7, 7, 7, 8, 8, 8, 6, 6, 6]","[[10, 5, 5, 7, 4], [4, 6, 3, 2, 9], [7, 5, 4, 3, 7]]","[[1, 1, 1, 1, 1], [0, 0, 0, 0, 3], [3, 3, 3, 3, 3]]","[2, 18, 10]",16,16,1,0.056,0.052000000000000005,0.004,"[5, 7, 8, 6]",4,5,3,7112,12,168,156,low,0,traffic-light-mouselab,20,345553,5,0,0,2,11
traffic-light-mouselab,False,3,1,"[0, 2]","[[6, 8, 7, 7, 5], [4, 5, 3, 4, 9], [5, 5, 5, 4, 7]]","[[0, 1, 0, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[18, 10, 2]",16,17,2,0.055,0.05433333333333333,0.0006666666666666666,"[0, 2]",2,5,3,6739,2,166,164,hi,0,traffic-light-mouselab,21,353653,7,0,2,18,11
traffic-light-mouselab,False,3,1,"[10, 10, 10, 12, 12, 12, 11, 11, 11]","[[3, 5, 7, 5, 3], [7, 4, 6, 7, 7], [3, 5, 4, 5, 6]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [0, 0, 0, 3, 3]]","[2, 10, 18]",16,18,1,0.047,0.044,0.003,"[10, 12, 11]",3,5,3,5160,9,140,131,medium,1,traffic-light-mouselab,22,359660,4,0,0,10,11
traffic-light-mouselab,False,3,1,"[0, 0, 0, 2, 2, 2, 1, 1, 1]","[[5, 4, 1, 5, 4], [3, 4, 5, 3, 10], [5, 6, 4, 4, 4]]","[[0, 0, 0, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[18, 2, 10]",16,19,0,0.049,0.046,0.003,"[0, 2, 1]",3,5,3,5979,9,146,137,low,1,traffic-light-mouselab,23,366825,3,0,0,2,11
traffic-light-mouselab,False,3,1,"[5, 5, 5, 7, 7, 7, 6, 6, 6, 9, 9, 9]","[[6, 5, 7, 5, 3], [5, 2, 2, 6, 7], [4, 6, 1, 6, 4]]","[[3, 3, 3, 3, 3], [0, 0, 0, 3, 0], [1, 1, 1, 1, 1]]","[10, 18, 2]",16,20,4,0.055,0.051000000000000004,0.004,"[5, 7, 6, 9]",4,5,3,7542,12,164,152,low,2,traffic-light-mouselab,24,375315,4,0,0,2,11
traffic-light-mouselab,False,3,1,"[5, 6]","[[6, 4, 7, 5, 4], [3, 7, 6, 5, 6], [7, 2, 2, 4, 6]]","[[3, 3, 3, 3, 3], [0, 0, 1, 1, 1], [3, 3, 3, 3, 3]]","[18, 10, 2]",16,21,1,0.049,0.04833333333333333,0.0006666666666666666,"[5, 6]",2,5,3,4069,2,146,144,medium,1,traffic-light-mouselab,25,380376,7,1,2,10,11
traffic-light-mouselab,False,3,1,"[10, 10, 10]","[[1, 7, 6, 8, 4], [6, 5, 7, 4, 5], [7, 2, 6, 4, 5]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [0, 3, 3, 3, 3]]","[2, 10, 18]",16,22,0,0.063,0.062,0.001,[10],1,5,3,2569,3,188,185,low,0,traffic-light-mouselab,26,383885,1,0,0,2,11
traffic-light-mouselab,False,3,1,"[10, 10, 10]","[[5, 6, 4, 5, 5], [5, 6, 4, 5, 1], [6, 8, 5, 4, 5]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [0, 3, 3, 3, 3]]","[10, 2, 18]",16,23,0,0.056,0.055,0.001,[10],1,5,3,3210,3,168,165,medium,0,traffic-light-mouselab,27,387915,5,0,0,10,11
traffic-light-mouselab,False,3,1,"[0, 1, 2, 3, 4]","[[6, 6, 6, 5, 4], [2, 9, 5, 2, 2], [7, 6, 4, 6, 4]]","[[0, 0, 0, 0, 0], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[18, 2, 10]",16,24,0,0.061,0.059333333333333335,0.0016666666666666668,"[0, 1, 2, 3, 4]",5,5,3,6652,5,182,177,hi,0,traffic-light-mouselab,28,395530,6,1,5,18,11
traffic-light-mouselab,False,3,1,"[5, 5, 5]","[[8, 4, 5, 5, 5], [7, 4, 4, 5, 4], [5, 3, 7, 6, 3]]","[[3, 3, 3, 3, 3], [0, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[10, 18, 2]",16,25,0,0.072,0.071,0.001,[5],1,5,3,5673,3,216,213,low,2,traffic-light-mouselab,29,402245,5,0,0,2,11
traffic-light-mouselab,False,3,1,"[10, 10, 10, 12, 12, 12, 11, 11, 11, 14, 14, 14]","[[4, 5, 6, 1, 6], [5, 4, 7, 4, 5], [4, 5, 4, 7, 8]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [0, 0, 0, 3, 0]]","[2, 10, 18]",16,26,4,0.069,0.065,0.004,"[10, 12, 11, 14]",4,5,3,6754,12,206,194,medium,1,traffic-light-mouselab,30,409900,5,0,0,10,11
traffic-light-mouselab,False,3,1,"[0, 0, 0]","[[6, 6, 6, 3, 9], [5, 7, 5, 6, 4], [1, 7, 7, 4, 5]]","[[0, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[18, 2, 10]",16,27,0,0.043,0.041999999999999996,0.001,[0],1,5,3,2418,3,128,125,low,1,traffic-light-mouselab,31,413890,5,0,0,2,11
traffic-light-mouselab,False,3,1,"[0, 0, 1, 3, 2, 4]","[[5, 6, 6, 6, 1], [9, 3, 6, 5, 2], [5, 6, 6, 3, 3]]","[[0, 0, 0, 0, 0], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[18, 10, 2]",16,28,1,0.05,0.04833333333333334,0.0016666666666666668,"[0, 1, 3, 2, 4]",5,5,3,7015,5,150,145,hi,0,traffic-light-mouselab,32,421855,6,1,6,18,11
traffic-light-mouselab,False,3,1,"[1, 1, 1, 3, 3, 3]","[[6, 4, 6, 6, 5], [6, 4, 5, 9, 5], [4, 3, 6, 6, 7]]","[[3, 0, 3, 0, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[18, 10, 2]",16,29,3,0.07,0.068,0.002,"[1, 3]",2,5,3,3767,6,210,204,low,2,traffic-light-mouselab,33,426586,6,0,0,2,11
traffic-light-mouselab,False,3,1,[5],"[[5, 6, 7, 4, 7], [7, 5, 6, 3, 7], [3, 4, 7, 5, 5]]","[[3, 3, 3, 3, 3], [0, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[2, 18, 10]",16,30,0,0.055,0.05466666666666667,0.0003333333333333333,[5],1,5,3,2457,1,166,165,hi,1,traffic-light-mouselab,34,430417,7,1,1,18,11
traffic-light-mouselab,False,3,1,"[10, 10, 10, 12, 12, 12, 11, 11, 11]","[[6, 3, 8, 3, 6], [6, 4, 2, 6, 5], [6, 5, 5, 4, 4]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [0, 0, 0, 3, 3]]","[2, 10, 18]",16,31,0,0.06,0.056999999999999995,0.003,"[10, 12, 11]",3,5,3,4984,9,180,171,low,0,traffic-light-mouselab,35,436238,6,0,0,2,11
traffic-light-mouselab,False,3,1,"[10, 10, 10, 12, 12, 12, 11, 11, 11, 13, 13, 13]","[[7, 6, 6, 9, 4], [6, 6, 4, 3, 7], [1, 5, 5, 6, 5]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [0, 0, 0, 0, 3]]","[2, 10, 18]",16,32,3,0.052,0.048,0.004,"[10, 12, 11, 13]",4,5,3,10864,12,156,144,low,0,traffic-light-mouselab,36,447963,9,1,0,2,11
traffic-light-mouselab,False,3,1,"[10, 11, 12, 13, 14]","[[2, 5, 7, 5, 6], [6, 5, 3, 6, 6], [5, 6, 4, 6, 8]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 0, 0, 0, 0]]","[10, 2, 18]",16,33,4,0.072,0.07033333333333333,0.0016666666666666668,"[10, 11, 12, 13, 14]",5,5,3,6600,5,216,211,hi,2,traffic-light-mouselab,37,455450,8,1,5,18,11
traffic-light-mouselab,True,3,1,"[10, 14, 2, 5, 9, 9, 9, 11, 12, 13, 5, 5, 2, 2, 2, 0, 0, 0, 4, 4, 4, 6, 6, 6, 1, 1, 1, 7, 7, 7, 8, 8, 8, 3, 3, 3, 0]","[[10, 3, 5, 6, 3], [1, 3, 7, 4, 3], [6, 7, 4, 4, 4]]","[[0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0]]","[10, 18, 2]",16,1,2,0.061,0.04933333333333333,0.011666666666666667,"[10, 14, 9, 11, 12, 13, 5, 2, 0, 4, 6, 1, 7, 8, 3]",15,5,3,145948,35,184,149,low,2,traffic-light-mouselab,4,293994,4,0,5,2,12
traffic-light-mouselab,True,3,1,"[10, 10, 10, 0, 0]","[[6, 5, 2, 4, 4], [5, 6, 7, 5, 2], [10, 5, 2, 7, 5]]","[[0, 1, 1, 1, 1], [3, 3, 3, 3, 3], [0, 3, 3, 3, 3]]","[18, 2, 10]",16,2,4,0.042,0.04066666666666667,0.0013333333333333333,"[10, 0]",2,5,3,13142,4,126,122,hi,0,traffic-light-mouselab,5,312066,4,0,2,18,12
traffic-light-mouselab,True,3,1,"[5, 10, 12, 3]","[[5, 6, 6, 6, 6], [6, 7, 7, 2, 3], [5, 4, 4, 5, 5]]","[[1, 1, 1, 0, 1], [2, 3, 3, 3, 3], [2, 3, 2, 3, 3]]","[10, 2, 18]",16,3,2,0.049,0.04766666666666667,0.0013333333333333333,[3],1,5,3,6471,4,146,142,medium,0,traffic-light-mouselab,6,320666,6,1,1,10,12
traffic-light-mouselab,False,3,1,"[5, 5, 6, 7, 5, 6, 6, 7, 7]","[[6, 2, 3, 5, 7], [2, 5, 4, 8, 6], [4, 6, 5, 2, 4]]","[[3, 3, 3, 3, 3], [0, 0, 0, 3, 3], [1, 1, 1, 1, 1]]","[2, 10, 18]",16,4,1,0.054,0.051,0.003,"[5, 6, 7]",3,5,3,16398,9,162,153,hi,2,traffic-light-mouselab,8,339674,6,1,0,18,12
traffic-light-mouselab,False,3,1,"[0, 0, 0, 3, 3, 3, 1, 1, 1, 2, 2, 2, 4, 4, 4]","[[4, 4, 4, 3, 7], [6, 6, 2, 7, 4], [7, 7, 2, 4, 6]]","[[0, 0, 0, 0, 0], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[18, 10, 2]",16,5,4,0.059,0.054,0.005,"[0, 3, 1, 2, 4]",5,5,3,13470,15,178,163,low,2,traffic-light-mouselab,9,354129,6,0,0,2,12
traffic-light-mouselab,False,3,1,"[5, 5, 5]","[[3, 7, 4, 4, 5], [5, 7, 3, 3, 2], [5, 7, 2, 7, 3]]","[[1, 1, 1, 1, 1], [0, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[10, 2, 18]",16,6,0,0.043,0.041999999999999996,0.001,[5],1,5,3,7878,3,130,127,medium,0,traffic-light-mouselab,10,363097,3,0,0,10,12
traffic-light-mouselab,False,3,1,"[2, 2, 2, 11, 14, 10]","[[5, 7, 3, 6, 3], [4, 4, 6, 7, 4], [5, 4, 6, 2, 1]]","[[3, 3, 0, 3, 3], [3, 3, 3, 3, 3], [0, 0, 1, 1, 0]]","[2, 18, 10]",16,7,0,0.044,0.041999999999999996,0.002,"[2, 11, 14, 10]",4,5,3,15766,6,132,126,medium,2,traffic-light-mouselab,11,380289,5,0,3,10,12
traffic-light-mouselab,False,3,1,"[2, 0, 4]","[[6, 6, 7, 6, 7], [6, 4, 4, 5, 7], [4, 7, 3, 3, 8]]","[[0, 1, 0, 1, 0], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[18, 10, 2]",16,8,4,0.071,0.06999999999999999,0.001,"[2, 0, 4]",3,5,3,8903,3,212,209,hi,0,traffic-light-mouselab,12,390569,7,1,3,18,12
traffic-light-mouselab,False,3,1,"[1, 4, 2]","[[4, 6, 4, 5, 4], [4, 7, 6, 4, 5], [4, 4, 5, 6, 3]]","[[1, 0, 0, 1, 0], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[18, 10, 2]",16,9,1,0.062,0.061,0.001,"[1, 4, 2]",3,5,3,5686,3,186,183,hi,0,traffic-light-mouselab,13,397529,6,1,3,18,12
traffic-light-mouselab,False,3,1,[13],"[[8, 2, 6, 4, 5], [5, 5, 6, 8, 5], [4, 5, 5, 5, 7]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 0, 1]]","[10, 18, 2]",16,10,3,0.065,0.06466666666666666,0.0003333333333333333,[13],1,5,3,5079,1,194,193,low,2,traffic-light-mouselab,14,403729,5,0,1,2,12
traffic-light-mouselab,False,3,1,"[0, 4, 1]","[[4, 7, 6, 5, 5], [3, 4, 3, 5, 5], [8, 4, 4, 4, 7]]","[[0, 0, 1, 1, 0], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[10, 18, 2]",16,11,1,0.05,0.049,0.001,"[0, 4, 1]",3,5,3,8847,3,150,147,medium,0,traffic-light-mouselab,15,413785,7,1,3,10,12
traffic-light-mouselab,False,3,1,"[2, 1, 4, 3]","[[6, 2, 3, 4, 3], [3, 6, 5, 6, 5], [4, 7, 6, 7, 5]]","[[1, 0, 0, 0, 0], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[2, 18, 10]",16,12,3,0.062,0.06066666666666667,0.0013333333333333333,"[2, 1, 4, 3]",4,5,3,9046,4,186,182,low,0,traffic-light-mouselab,16,423833,4,0,4,2,12
traffic-light-mouselab,False,3,1,"[0, 3, 1]","[[9, 5, 4, 6, 5], [7, 3, 4, 6, 5], [8, 8, 4, 2, 2]]","[[0, 0, 1, 0, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[18, 2, 10]",16,13,0,0.085,0.084,0.001,"[0, 3, 1]",3,5,3,6102,3,256,253,hi,0,traffic-light-mouselab,17,430977,9,1,3,18,12
traffic-light-mouselab,False,3,1,[11],"[[5, 6, 7, 5, 6], [5, 7, 3, 5, 5], [6, 7, 2, 6, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 0, 1, 1, 1]]","[18, 10, 2]",16,14,1,0.064,0.06366666666666666,0.0003333333333333333,[11],1,5,3,2863,1,192,191,low,2,traffic-light-mouselab,18,434825,7,1,1,2,12
traffic-light-mouselab,False,3,1,"[10, 13]","[[6, 6, 7, 5, 7], [4, 4, 5, 4, 7], [3, 4, 5, 6, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 1, 1, 0, 1]]","[18, 2, 10]",16,15,3,0.053,0.05233333333333333,0.0006666666666666666,"[10, 13]",2,5,3,6807,2,158,156,medium,2,traffic-light-mouselab,19,442513,6,1,2,10,12
