type,is_practice,click_values,payoff_matrix,cost_matrix,weights,weights_deviation,trial_num,selected_option,gross_earnings,net_earnings,click_cost,uncovered_values,num_values_revealed,nudge_type,num_baskets,num_features,reaction_time,points_click_cost,points_action_utility,points_metalevel_reward,problem_id,trial_type,trial_index,time_elapsed,participant_id
mouselab,False,"[18, 18]","[[5, 3, 4, 6, 6], [3, 8, 4, 5, 5], [4, 7, 5, 7, 7], [5, 4, 5, 4, 9], [5, 7, 6, 6, 5]]","[[2, 2, 2, 2, 2], [2, 0, 2, 2, 2], [2, 2, 2, 0, 0], [2, 2, 0, 2, 0], [2, 0, 2, 2, 2]]","[1, 5, 11, 8, 5]",14,32,4,0.068,0.06733333333333334,0.0006666666666666666,[18],1,extreme,5,5,8834,2,205,203,1.487187888482985e+19,attentional-mouselab,36,757737,233
mouselab,True,"[10, 10, 12, 12, 11, 11]","[[2, 3, 3, 8, 6], [10, 7, 8, 6, 3], [8, 3, 5, 6, 6], [5, 5, 5, 2, 6], [5, 4, 3, 4, 7]]","[[2, 2, 0, 2, 0], [2, 0, 2, 2, 2], [2, 2, 2, 2, 0], [2, 2, 2, 2, 2], [2, 2, 2, 0, 0]]","[1, 5, 15, 7, 2]",20,1,0,0.072,0.06999999999999999,0.002,"[10, 12, 11]",3,random,5,5,24249,6,217,211,5.098743300342752e+17,attentional-mouselab,4,204392,234
mouselab,True,"[1, 1, 3, 3, 18, 18]","[[3, 1, 3, 5, 5], [4, 3, 4, 4, 4], [8, 5, 6, 4, 3], [3, 9, 2, 2, 8], [5, 7, 3, 7, 7]]","[[0, 2, 0, 2, 0], [2, 0, 2, 2, 2], [2, 2, 2, 0, 2], [2, 2, 2, 2, 0], [2, 2, 2, 2, 2]]","[9, 6, 5, 8, 2]",10,2,4,0.054,0.052,0.002,"[1, 3, 18]",3,random,5,5,25892,6,162,156,1.713180434291966e+19,attentional-mouselab,5,236560,234
mouselab,False,"[17, 17, 15, 15, 18, 18, 19, 19]","[[6, 7, 8, 8, 5], [7, 5, 4, 5, 6], [5, 5, 6, 4, 4], [5, 0, 2, 7, 3], [5, 5, 3, 1, 6]]","[[2, 0, 0, 2, 2], [2, 2, 2, 2, 0], [2, 2, 2, 2, 0], [2, 0, 2, 2, 2], [2, 2, 2, 0, 2]]","[8, 5, 2, 11, 4]",14,3,3,0.059,0.05633333333333333,0.0026666666666666666,"[17, 15, 18, 19]",4,extreme,5,5,36233,8,178,170,2.832382887345378e+18,attentional-mouselab,7,284577,234
mouselab,False,"[0, 0, 3, 3, 2, 2, 14, 14]","[[4, 3, 6, 5, 8], [5, 4, 4, 3, 5], [7, 4, 4, 7, 7], [6, 0, 4, 6, 6], [6, 5, 2, 5, 5]]","[[2, 2, 2, 2, 0], [0, 2, 2, 2, 2], [2, 2, 2, 0, 2], [2, 0, 2, 0, 2], [2, 2, 0, 2, 2]]","[10, 8, 8, 3, 1]",16,4,4,0.066,0.06333333333333334,0.0026666666666666666,"[0, 3, 2, 14]",4,extreme,5,5,30347,8,199,191,2.3018431963131528e+18,attentional-mouselab,8,318885,234
mouselab,False,"[13, 13, 12, 12, 10, 10, 5, 5, 14, 14]","[[5, 5, 4, 3, 6], [5, 6, 6, 8, 5], [5, 2, 6, 6, 4], [3, 4, 4, 7, 4], [6, 7, 7, 5, 4]]","[[0, 2, 2, 0, 2], [2, 2, 0, 0, 2], [2, 0, 2, 2, 2], [2, 2, 2, 2, 2], [2, 0, 2, 2, 2]]","[6, 10, 10, 3, 1]",16,5,3,0.061,0.057666666666666665,0.0033333333333333335,"[13, 12, 10, 5, 14]",5,extreme,5,5,24258,10,184,174,6.798013432179362e+18,attentional-mouselab,9,348687,234
mouselab,False,"[8, 8, 9, 9, 6, 6]","[[5, 1, 5, 7, 5], [4, 6, 7, 6, 2], [3, 8, 6, 6, 3], [6, 4, 6, 2, 7], [6, 5, 2, 5, 2]]","[[0, 2, 2, 2, 2], [0, 2, 0, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 0], [0, 2, 2, 2, 0]]","[4, 17, 4, 4, 1]",22,6,2,0.063,0.061,0.002,"[8, 9, 6]",3,random,5,5,7623,6,189,183,1.2951755277343586e+19,attentional-mouselab,10,364897,234
mouselab,False,"[21, 21, 3, 3, 0, 0, 2, 2]","[[6, 7, 5, 4, 3], [4, 7, 5, 2, 6], [3, 4, 6, 6, 5], [5, 5, 4, 6, 3], [3, 4, 5, 6, 6]]","[[2, 0, 2, 2, 2], [2, 0, 2, 2, 2], [2, 2, 0, 2, 2], [0, 2, 0, 2, 2], [0, 2, 2, 2, 2]]","[9, 7, 4, 2, 8]",12,7,1,0.057,0.05433333333333334,0.0026666666666666666,"[21, 3, 0, 2]",4,greedy,5,5,25465,8,170,162,1.18015213026167e+19,attentional-mouselab,11,392191,234
mouselab,False,"[5, 5, 6, 6, 9, 9]","[[4, 2, 6, 5, 7], [5, 4, 6, 6, 5], [4, 5, 6, 7, 5], [3, 5, 4, 4, 8], [6, 4, 4, 5, 2]]","[[2, 2, 2, 2, 2], [2, 2, 0, 0, 2], [0, 2, 2, 0, 2], [2, 2, 2, 2, 0], [2, 2, 0, 2, 2]]","[9, 11, 4, 5, 1]",16,8,4,0.06,0.057999999999999996,0.002,"[5, 6, 9]",3,greedy,5,5,42491,6,180,174,4.1969760936367155e+18,attentional-mouselab,12,436354,234
mouselab,False,"[17, 17, 19, 19, 16, 16, 2, 2, 9, 9]","[[5, 4, 5, 5, 5], [4, 5, 5, 4, 7], [2, 8, 5, 7, 6], [9, 5, 5, 6, 4], [6, 3, 3, 7, 3]]","[[2, 2, 2, 2, 0], [2, 2, 0, 2, 2], [2, 2, 0, 2, 0], [2, 2, 2, 2, 2], [0, 2, 0, 2, 2]]","[7, 7, 5, 8, 3]",8,9,4,0.052,0.048666666666666664,0.0033333333333333335,"[17, 19, 16, 2, 9]",5,random,5,5,58129,10,155,145,1.0109987597070674e+19,attentional-mouselab,13,496899,234
mouselab,False,"[16, 16, 17, 17, 18, 18, 19, 19, 15, 15]","[[4, 5, 4, 5, 9], [6, 4, 5, 5, 7], [4, 7, 3, 6, 7], [5, 6, 5, 6, 5], [5, 4, 6, 5, 5]]","[[2, 0, 2, 0, 0], [2, 0, 2, 2, 2], [0, 2, 2, 2, 0], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[3, 1, 3, 22, 1]",32,10,1,0.059,0.05566666666666666,0.0033333333333333335,"[16, 17, 18, 19, 15]",5,random,5,5,20136,10,176,166,1.5886135652248959e+19,attentional-mouselab,14,518690,234
mouselab,False,"[6, 6, 5, 5, 9, 9]","[[3, 5, 8, 4, 4], [5, 6, 2, 5, 2], [1, 8, 4, 8, 5], [5, 8, 8, 6, 7], [6, 5, 2, 4, 4]]","[[2, 2, 0, 2, 2], [2, 2, 0, 0, 2], [0, 0, 2, 2, 2], [2, 2, 2, 2, 2], [2, 0, 2, 2, 2]]","[1, 13, 6, 3, 7]",16,11,1,0.063,0.061,0.002,"[6, 5, 9]",3,extreme,5,5,13133,6,190,184,1.5141272715198675e+19,attentional-mouselab,15,533680,234
mouselab,False,"[11, 11, 2, 2, 14, 14, 4, 4]","[[10, 10, 5, 5, 8], [5, 3, 5, 4, 4], [6, 7, 5, 7, 7], [3, 4, 6, 6, 6], [4, 6, 3, 5, 4]]","[[2, 0, 2, 2, 2], [2, 0, 2, 2, 2], [2, 2, 0, 2, 2], [2, 2, 0, 2, 2], [0, 2, 2, 0, 2]]","[9, 1, 10, 5, 5]",14,12,1,0.071,0.06833333333333333,0.0026666666666666666,"[11, 2, 14, 4]",4,random,5,5,15265,8,213,205,1.5850636225755781e+19,attentional-mouselab,16,550994,234
mouselab,False,"[16, 16, 15, 15, 19, 19]","[[8, 4, 4, 7, 7], [6, 7, 9, 9, 2], [4, 3, 7, 4, 5], [1, 5, 4, 6, 3], [6, 7, 3, 5, 4]]","[[2, 2, 2, 0, 2], [2, 2, 2, 0, 0], [2, 2, 2, 2, 2], [2, 2, 0, 0, 2], [2, 0, 2, 2, 2]]","[2, 2, 2, 21, 3]",30,13,3,0.06,0.057999999999999996,0.002,"[16, 15, 19]",3,greedy,5,5,9133,6,181,175,1.1989620524593228e+19,attentional-mouselab,17,561818,234
mouselab,False,"[2, 2, 3, 3, 4, 4, 0, 0, 1, 1]","[[5, 7, 4, 4, 7], [5, 5, 5, 6, 2], [4, 6, 6, 2, 3], [5, 6, 4, 2, 5], [2, 7, 6, 8, 6]]","[[2, 2, 2, 2, 2], [2, 2, 2, 0, 2], [2, 0, 2, 2, 0], [0, 2, 2, 0, 2], [0, 2, 2, 2, 2]]","[11, 6, 5, 7, 1]",12,14,1,0.062,0.058666666666666666,0.0033333333333333335,"[2, 3, 4, 0, 1]",5,random,5,5,21137,10,186,176,8.629685313453791e+18,attentional-mouselab,18,584798,234
mouselab,False,"[10, 10, 12, 12, 20, 20]","[[3, 8, 1, 6, 2], [5, 4, 4, 4, 7], [6, 5, 4, 6, 4], [5, 2, 9, 4, 6], [5, 5, 9, 5, 4]]","[[0, 0, 2, 2, 2], [2, 2, 2, 2, 0], [2, 2, 2, 2, 0], [2, 2, 0, 2, 2], [2, 2, 0, 2, 2]]","[3, 2, 18, 2, 5]",24,15,0,0.054,0.052,0.002,"[10, 12, 20]",3,greedy,5,5,36882,6,162,156,3.2299958160634644e+18,attentional-mouselab,19,623672,234
mouselab,False,"[13, 13, 21, 21, 10, 10, 14, 14]","[[4, 3, 4, 6, 5], [1, 5, 7, 2, 7], [4, 6, 6, 5, 4], [8, 5, 4, 8, 5], [6, 4, 6, 8, 7]]","[[2, 2, 0, 2, 2], [0, 2, 2, 2, 2], [2, 0, 2, 2, 2], [0, 2, 2, 0, 2], [2, 2, 2, 0, 2]]","[3, 4, 13, 4, 6]",14,16,3,0.057,0.05433333333333334,0.0026666666666666666,"[13, 21, 10, 14]",4,extreme,5,5,17168,8,171,163,1.715777568430563e+18,attentional-mouselab,20,642463,234
mouselab,False,"[1, 1, 15, 15, 4, 4, 2, 2]","[[7, 5, 4, 8, 5], [2, 4, 4, 6, 3], [5, 2, 7, 6, 5], [5, 5, 4, 6, 3], [4, 4, 6, 5, 4]]","[[0, 2, 2, 0, 2], [2, 0, 2, 0, 2], [2, 0, 2, 2, 2], [2, 2, 2, 0, 2], [2, 2, 2, 2, 2]]","[13, 2, 2, 10, 3]",22,17,3,0.068,0.06533333333333334,0.0026666666666666666,"[1, 15, 4, 2]",4,greedy,5,5,20062,8,203,195,1.7272849571099427e+19,attentional-mouselab,21,665012,234
mouselab,False,"[4, 4, 21, 21, 6, 6, 0, 0, 20, 20]","[[6, 6, 8, 5, 5], [5, 3, 4, 5, 4], [3, 6, 5, 2, 6], [3, 6, 7, 4, 3], [3, 6, 4, 6, 6]]","[[2, 0, 2, 2, 2], [0, 2, 2, 2, 0], [2, 2, 2, 0, 2], [2, 2, 2, 0, 2], [2, 2, 2, 2, 0]]","[9, 8, 2, 2, 9]",16,18,1,0.052,0.048666666666666664,0.0033333333333333335,"[4, 21, 6, 0, 20]",5,random,5,5,25591,10,156,146,9.858358257346628e+18,attentional-mouselab,22,691911,234
mouselab,False,"[17, 17, 10, 10, 18, 18]","[[6, 5, 6, 6, 6], [5, 3, 6, 5, 7], [4, 4, 8, 7, 6], [8, 4, 6, 3, 6], [5, 7, 5, 5, 5]]","[[2, 2, 2, 2, 2], [2, 0, 2, 0, 2], [2, 2, 0, 2, 0], [0, 2, 2, 2, 0], [2, 2, 2, 2, 2]]","[3, 2, 8, 10, 7]",14,19,2,0.063,0.061,0.002,"[17, 10, 18]",3,extreme,5,5,25413,6,189,183,1.6007761076229511e+19,attentional-mouselab,23,718871,234
mouselab,False,"[1, 1, 3, 3, 17, 17, 4, 4]","[[9, 6, 7, 1, 6], [4, 8, 4, 5, 2], [6, 4, 7, 6, 4], [7, 6, 3, 5, 7], [7, 3, 4, 3, 6]]","[[0, 2, 0, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [0, 0, 2, 2, 2], [0, 2, 0, 2, 2]]","[10, 7, 2, 8, 3]",14,20,0,0.069,0.06633333333333334,0.0026666666666666666,"[1, 3, 17, 4]",4,greedy,5,5,17648,8,207,199,6.593880749041214e+18,attentional-mouselab,24,738347,234
mouselab,False,"[22, 22, 5, 5, 20, 20, 0, 0, 2, 2]","[[3, 5, 4, 6, 2], [7, 6, 6, 3, 6], [5, 6, 3, 5, 5], [5, 4, 5, 6, 4], [6, 4, 7, 5, 0]]","[[2, 0, 2, 2, 0], [2, 2, 0, 2, 0], [2, 2, 0, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 0]]","[6, 8, 4, 6, 6]",4,21,2,0.052,0.048666666666666664,0.0033333333333333335,"[22, 5, 20, 0, 2]",5,extreme,5,5,73568,10,156,146,1.745103283865767e+19,attentional-mouselab,25,813897,234
mouselab,False,"[18, 18, 17, 17, 2, 2, 15, 15, 0, 0]","[[6, 3, 5, 7, 4], [4, 5, 6, 4, 7], [4, 0, 6, 4, 6], [7, 4, 5, 3, 3], [6, 7, 6, 2, 3]]","[[2, 2, 2, 0, 2], [2, 2, 0, 0, 0], [2, 0, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 0, 2]]","[7, 6, 3, 9, 5]",8,22,0,0.057,0.05366666666666667,0.0033333333333333335,"[18, 17, 2, 15, 0]",5,extreme,5,5,26977,10,171,161,2.7699448792141066e+18,attentional-mouselab,26,842722,234
mouselab,False,"[16, 16]","[[6, 2, 5, 5, 6], [6, 5, 5, 3, 2], [4, 5, 4, 5, 5], [6, 5, 10, 2, 2], [4, 7, 9, 2, 3]]","[[2, 2, 2, 2, 2], [2, 2, 2, 0, 0], [2, 2, 2, 2, 2], [0, 2, 0, 0, 2], [2, 2, 0, 2, 2]]","[2, 4, 6, 14, 4]",16,23,2,0.077,0.07633333333333334,0.0006666666666666666,[16],1,greedy,5,5,12053,2,230,228,1.5134078552247658e+19,attentional-mouselab,27,857406,234
mouselab,False,"[0, 0, 4, 4, 2, 2]","[[0, 6, 5, 6, 9], [8, 6, 2, 1, 2], [2, 6, 5, 5, 2], [4, 3, 6, 6, 2], [4, 5, 2, 3, 6]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [0, 2, 2, 2, 0], [2, 0, 0, 2, 0], [2, 2, 2, 2, 0]]","[11, 5, 7, 5, 2]",12,24,4,0.048,0.046,0.002,"[0, 4, 2]",3,random,5,5,16225,6,145,139,3.0805811488595645e+18,attentional-mouselab,28,875763,234
mouselab,False,"[2, 2, 11, 11, 20, 20, 23, 23, 13, 13]","[[7, 4, 4, 2, 2], [8, 4, 4, 6, 5], [6, 4, 7, 4, 6], [4, 7, 5, 5, 7], [4, 6, 5, 5, 6]]","[[2, 0, 2, 0, 2], [0, 2, 2, 2, 2], [2, 2, 2, 2, 2], [0, 2, 2, 2, 2], [2, 0, 0, 2, 2]]","[6, 2, 10, 1, 11]",18,25,1,0.048,0.04466666666666667,0.0033333333333333335,"[2, 11, 20, 23, 13]",5,random,5,5,25042,10,145,135,1.5283750735234507e+19,attentional-mouselab,29,902756,234
mouselab,False,"[15, 15, 16, 16, 18, 18, 17, 17]","[[7, 4, 4, 2, 4], [6, 6, 4, 5, 6], [8, 3, 4, 6, 5], [3, 4, 5, 4, 8], [4, 6, 3, 5, 5]]","[[2, 0, 2, 0, 2], [2, 2, 2, 2, 2], [0, 2, 2, 2, 2], [2, 2, 2, 2, 0], [2, 2, 0, 0, 2]]","[4, 5, 8, 12, 1]",16,26,4,0.062,0.059333333333333335,0.0026666666666666666,"[15, 16, 18, 17]",4,extreme,5,5,14472,8,187,179,1.227090452317274e+19,attentional-mouselab,30,918653,234
mouselab,False,"[3, 3, 17, 17]","[[3, 6, 4, 6, 5], [8, 4, 2, 3, 8], [2, 4, 4, 4, 3], [4, 5, 5, 6, 6], [2, 5, 5, 5, 6]]","[[0, 2, 0, 2, 0], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 0, 2, 0, 0], [2, 2, 2, 2, 2]]","[12, 4, 3, 9, 2]",18,27,3,0.053,0.051666666666666666,0.0013333333333333333,"[3, 17]",2,random,5,5,15791,4,160,156,6.733762770639649e+18,attentional-mouselab,31,936013,234
mouselab,False,"[13, 13, 10, 10, 18, 18, 12, 12]","[[5, 6, 9, 4, 3], [4, 7, 3, 6, 7], [4, 3, 2, 5, 9], [2, 9, 5, 5, 3], [7, 5, 4, 6, 0]]","[[2, 2, 2, 2, 2], [2, 2, 0, 2, 2], [2, 0, 2, 2, 0], [2, 0, 2, 2, 0], [2, 2, 2, 2, 0]]","[4, 4, 13, 8, 1]",18,28,4,0.06,0.05733333333333333,0.0026666666666666666,"[13, 10, 18, 12]",4,extreme,5,5,21485,8,181,173,1.7035442109609695e+19,attentional-mouselab,32,959725,234
mouselab,False,"[5, 5, 7, 7, 9, 9]","[[8, 6, 1, 5, 2], [6, 7, 6, 3, 1], [5, 6, 3, 6, 6], [7, 6, 2, 6, 5], [5, 6, 4, 9, 5]]","[[0, 0, 2, 2, 2], [2, 0, 2, 2, 2], [0, 2, 0, 2, 2], [2, 0, 2, 2, 2], [2, 2, 2, 2, 2]]","[5, 16, 2, 2, 5]",20,29,1,0.065,0.063,0.002,"[5, 7, 9]",3,greedy,5,5,24499,6,196,190,8.360354210067181e+18,attentional-mouselab,33,985942,234
mouselab,False,"[3, 3, 18, 18, 1, 1]","[[5, 5, 6, 6, 6], [5, 2, 3, 5, 7], [5, 4, 4, 5, 6], [4, 5, 3, 4, 7], [7, 4, 8, 6, 6]]","[[0, 2, 2, 2, 0], [2, 2, 2, 2, 0], [2, 2, 2, 2, 0], [2, 2, 2, 2, 0], [2, 0, 2, 2, 2]]","[10, 1, 6, 6, 7]",10,30,4,0.062,0.06,0.002,"[3, 18, 1]",3,greedy,5,5,23306,6,187,181,1.5014168953278304e+19,attentional-mouselab,34,1010937,234
mouselab,False,"[13, 13, 12, 12, 17, 17, 11, 11]","[[3, 4, 2, 7, 5], [2, 2, 6, 5, 4], [6, 3, 6, 4, 3], [2, 4, 6, 6, 4], [5, 5, 5, 6, 7]]","[[2, 2, 0, 0, 2], [0, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 0, 2], [2, 2, 0, 0, 2]]","[3, 1, 11, 10, 5]",18,31,2,0.054,0.051333333333333335,0.0026666666666666666,"[13, 12, 17, 11]",4,greedy,5,5,15577,8,163,155,1.6312760261660333e+17,attentional-mouselab,35,1028647,234
mouselab,False,"[14, 14, 1, 1, 11, 11, 13, 13]","[[6, 5, 5, 0, 7], [5, 8, 4, 4, 8], [5, 4, 3, 5, 4], [6, 4, 2, 6, 5], [6, 8, 6, 4, 7]]","[[2, 2, 2, 0, 0], [0, 0, 2, 0, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 0, 2]]","[11, 2, 11, 1, 5]",20,32,4,0.059,0.05633333333333333,0.0026666666666666666,"[14, 1, 11, 13]",4,random,5,5,16510,8,177,169,1.260570537398292e+19,attentional-mouselab,36,1046830,234
mouselab,True,"[4, 4, 0, 0, 1, 1, 20, 20, 6, 6, 2, 2, 3, 3, 7, 7, 8, 8, 23, 23, 19, 19]","[[6, 6, 6, 5, 4], [5, 3, 7, 4, 5], [2, 4, 4, 4, 8], [9, 2, 3, 5, 8], [6, 5, 2, 7, 8]]","[[2, 2, 2, 2, 2], [0, 2, 2, 2, 0], [2, 2, 2, 2, 2], [2, 0, 2, 2, 2], [2, 0, 0, 2, 0]]","[9, 9, 1, 2, 9]",18,1,4,0.059,0.051666666666666666,0.007333333333333333,"[4, 0, 1, 20, 6, 2, 3, 7, 8, 23, 19]",11,random,5,5,120681,22,177,155,8.494518776579826e+18,attentional-mouselab,4,288801,235
mouselab,True,"[5, 5, 20, 20, 7, 7, 8, 8, 9, 9, 24, 24, 23, 23, 21, 21, 0, 0, 4, 4]","[[5, 9, 4, 3, 5], [3, 3, 5, 4, 5], [3, 6, 8, 5, 5], [5, 4, 2, 2, 5], [3, 6, 2, 6, 6]]","[[2, 0, 0, 0, 2], [2, 0, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 0, 2, 2], [2, 2, 0, 2, 2]]","[5, 11, 2, 4, 8]",14,2,4,0.053,0.04633333333333333,0.006666666666666667,"[5, 20, 7, 8, 9, 24, 23, 21, 0, 4]",10,random,5,5,127701,20,158,138,2.839637370668392e+18,attentional-mouselab,5,419365,235
mouselab,False,"[10, 10, 11, 11, 12, 12, 13, 13, 14, 14, 20, 20, 23, 23, 24, 24]","[[4, 7, 4, 8, 7], [4, 7, 4, 5, 5], [8, 4, 5, 6, 3], [9, 5, 4, 10, 4], [7, 5, 5, 3, 8]]","[[2, 2, 2, 2, 0], [2, 0, 0, 2, 0], [2, 2, 2, 2, 2], [2, 0, 2, 2, 2], [2, 0, 2, 2, 2]]","[3, 2, 17, 3, 5]",22,3,0,0.073,0.06766666666666667,0.005333333333333333,"[10, 11, 12, 13, 14, 20, 23, 24]",8,random,5,5,26929,16,218,202,2.470020671591463e+18,attentional-mouselab,7,454447,235
mouselab,False,"[1, 1, 3, 3, 4, 4, 9, 9, 6, 6, 24, 24, 23, 23, 2, 2, 7, 7]","[[4, 7, 7, 3, 6], [5, 5, 5, 7, 7], [5, 8, 1, 5, 4], [7, 4, 8, 3, 5], [10, 8, 2, 7, 6]]","[[0, 2, 2, 2, 2], [2, 2, 2, 0, 2], [2, 2, 2, 2, 2], [2, 0, 2, 2, 2], [0, 0, 0, 2, 2]]","[10, 9, 3, 2, 6]",14,4,1,0.065,0.059000000000000004,0.006,"[1, 3, 4, 9, 6, 24, 23, 2, 7]",9,random,5,5,86501,18,195,177,1.5020298817292898e+19,attentional-mouselab,8,542817,235
mouselab,False,"[20, 20, 23, 23, 22, 22, 24, 24, 18, 18, 19, 19, 17, 17, 15, 15, 1, 1, 4, 4, 6, 6, 14, 14]","[[5, 3, 7, 5, 7], [7, 6, 7, 6, 3], [3, 4, 6, 6, 3], [3, 6, 4, 2, 5], [4, 7, 6, 7, 8]]","[[2, 2, 2, 0, 2], [0, 2, 2, 2, 0], [2, 0, 2, 2, 2], [2, 0, 2, 2, 2], [2, 0, 2, 2, 2]]","[6, 6, 2, 8, 8]",8,5,4,0.057,0.049,0.008,"[20, 23, 22, 24, 18, 19, 17, 15, 1, 4, 6, 14]",12,random,5,5,78288,24,170,146,5.3220531471227226e+17,attentional-mouselab,9,625460,235
mouselab,False,"[5, 5, 6, 6, 9, 9, 0, 0, 1, 1, 4, 4, 10, 10]","[[4, 4, 4, 6, 5], [5, 6, 1, 6, 4], [5, 8, 5, 3, 4], [6, 5, 6, 7, 7], [5, 3, 5, 3, 7]]","[[2, 2, 2, 0, 2], [2, 2, 0, 0, 2], [2, 0, 2, 0, 0], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[7, 11, 6, 4, 2]",12,6,1,0.056,0.051333333333333335,0.004666666666666667,"[5, 6, 9, 0, 1, 4, 10]",7,extreme,5,5,30201,14,168,154,1.3080922212729831e+19,attentional-mouselab,10,656828,235
mouselab,False,"[15, 15, 16, 16, 17, 17, 19, 19, 10, 10, 11, 11, 12, 12, 14, 14]","[[4, 7, 6, 7, 3], [6, 6, 7, 5, 6], [1, 6, 6, 6, 4], [6, 5, 3, 6, 3], [3, 5, 5, 5, 6]]","[[2, 2, 2, 0, 0], [2, 2, 0, 2, 2], [2, 2, 2, 0, 2], [2, 2, 2, 0, 2], [2, 2, 2, 2, 0]]","[2, 3, 11, 12, 2]",22,7,3,0.059,0.05366666666666666,0.005333333333333333,"[15, 16, 17, 19, 10, 11, 12, 14]",8,greedy,5,5,37763,16,177,161,2.4647055147337885e+17,attentional-mouselab,11,695644,235
mouselab,False,"[0, 0, 3, 3, 2, 2, 20, 20, 22, 22, 23, 23]","[[4, 2, 7, 5, 2], [6, 6, 3, 9, 5], [5, 5, 3, 4, 7], [6, 4, 5, 6, 7], [3, 4, 4, 6, 4]]","[[2, 0, 2, 2, 0], [2, 2, 0, 0, 2], [2, 2, 0, 0, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[15, 2, 4, 4, 5]",18,8,2,0.054,0.05,0.004,"[0, 3, 2, 20, 22, 23]",6,extreme,5,5,44671,12,163,151,1.3802231906954127e+19,attentional-mouselab,12,741878,235
mouselab,False,"[15, 15, 17, 17, 18, 18, 22, 22, 24, 24]","[[5, 5, 7, 8, 8], [4, 3, 5, 6, 6], [3, 1, 6, 4, 4], [5, 6, 8, 4, 6], [2, 8, 4, 5, 3]]","[[2, 2, 2, 2, 2], [2, 2, 2, 0, 0], [2, 2, 2, 2, 0], [2, 0, 2, 2, 0], [2, 0, 2, 2, 2]]","[3, 2, 4, 15, 6]",18,9,2,0.066,0.06266666666666668,0.0033333333333333335,"[15, 17, 18, 22, 24]",5,random,5,5,25834,10,199,189,1.3911885327210973e+17,attentional-mouselab,13,769368,235
mouselab,False,"[16, 16, 19, 19, 0, 0, 4, 4]","[[5, 3, 3, 3, 6], [4, 4, 3, 7, 6], [3, 6, 4, 7, 7], [7, 3, 7, 2, 6], [6, 6, 3, 8, 4]]","[[2, 2, 0, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 0, 2], [0, 2, 0, 0, 2], [2, 2, 2, 0, 2]]","[8, 3, 1, 15, 3]",22,10,0,0.059,0.05633333333333333,0.0026666666666666666,"[16, 19, 0, 4]",4,extreme,5,5,21647,8,178,170,7.177126382891569e+18,attentional-mouselab,14,792951,235
mouselab,False,"[10, 10, 11, 11, 13, 13, 7, 7]","[[6, 4, 8, 5, 6], [4, 6, 7, 4, 4], [4, 3, 9, 6, 6], [3, 6, 7, 8, 7], [5, 4, 8, 3, 7]]","[[2, 2, 0, 2, 2], [2, 2, 2, 2, 2], [2, 2, 0, 2, 0], [2, 2, 2, 0, 2], [2, 0, 0, 2, 2]]","[1, 6, 11, 2, 10]",18,11,2,0.081,0.07833333333333334,0.0026666666666666666,"[10, 11, 13, 7]",4,extreme,5,5,18173,8,243,235,1.8410552151180462e+19,attentional-mouselab,15,812150,235
mouselab,False,"[0, 0, 2, 2, 4, 4, 7, 7, 22, 22, 20, 20, 24, 24]","[[6, 4, 6, 3, 6], [6, 3, 5, 6, 4], [8, 4, 6, 5, 3], [7, 4, 7, 3, 4], [5, 6, 2, 5, 6]]","[[2, 0, 2, 0, 2], [0, 2, 2, 2, 0], [2, 2, 2, 2, 2], [2, 2, 2, 0, 2], [2, 2, 2, 0, 2]]","[9, 7, 4, 3, 7]",10,12,0,0.061,0.05633333333333333,0.004666666666666667,"[0, 2, 4, 7, 22, 20, 24]",7,random,5,5,23023,14,184,170,9.434624149247429e+18,attentional-mouselab,16,836204,235
mouselab,False,"[20, 20, 24, 24, 22, 22, 21, 21, 23, 23, 17, 17]","[[5, 1, 4, 7, 4], [6, 6, 5, 8, 5], [4, 3, 5, 5, 6], [10, 6, 5, 3, 6], [6, 6, 7, 3, 3]]","[[2, 0, 2, 2, 2], [2, 2, 2, 0, 2], [2, 2, 0, 2, 0], [0, 2, 2, 0, 2], [2, 2, 2, 2, 2]]","[1, 4, 4, 4, 17]",22,13,2,0.061,0.056999999999999995,0.004,"[20, 24, 22, 21, 23, 17]",6,extreme,5,5,51251,12,183,171,1.3556635639051776e+17,attentional-mouselab,17,888541,235
