type,is_practice,original_item_cost,highlight_cost,click_values,payoff_matrix,original_cost_matrix,final_cost_matrix,weights,highlight_weight,weights_deviation,trial_num,selected_option,gross_earnings,net_earnings,click_cost,uncovered_values,num_values_revealed,num_options,num_features,reaction_time,points_click_cost,points_action_utility,points_metalevel_reward,is_control,highlight_index,selected_option_highlight_value,trial_type,trial_index,time_elapsed,internal_node_id,prolific_pid,study_id,session_id,nudge_highlighted_values_are_even,highlight_value,maximized_highlighted_option,highlight_num_clicks,highlight_weight_check,highlight_num_reveals,participant_id,weights_sum
traffic-light-mouselab,False,3,1,"[5, 5, 5, 8, 8, 8, 6, 6, 6, 9, 9, 9, 7, 7, 7]","[[4, 2, 5, 6, 5], [3, 3, 5, 5, 2], [4, 5, 3, 3, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]","[3, 21, 6]",21,22,14,2,0.046,0.041,0.005,"[5, 8, 6, 9, 7]",5,5,3,9065,15,138,123,True,1,5,traffic-light-mouselab,18,369022,0.0-3.0-15.0,60ce19e4ca51805a4f000afd,60ca52d74ed66c9bb11e25ac,60e614160fe0a4d8a4df2b09,True,5,1,15,21,5,23,30
traffic-light-mouselab,False,3,1,"[5, 5, 5, 11, 11, 11]","[[3, 6, 3, 6, 6], [3, 4, 3, 3, 8], [5, 4, 7, 4, 7]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [0, 3, 3, 3, 3], [3, 0, 3, 3, 3]]","[3, 17, 10]",17,14,15,1,0.042,0.04,0.002,"[5, 11]",2,5,3,5927,6,126,120,True,1,4,traffic-light-mouselab,19,376155,0.0-3.0-16.0,60ce19e4ca51805a4f000afd,60ca52d74ed66c9bb11e25ac,60e614160fe0a4d8a4df2b09,True,4,0,3,17,1,23,30
traffic-light-mouselab,False,3,1,"[11, 13]","[[4, 5, 8, 4, 4], [2, 5, 3, 4, 4], [6, 5, 5, 7, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 0, 1, 0, 1]]","[6, 2, 22]",22,24,16,3,0.062,0.06133333333333333,0.0006666666666666666,"[11, 13]",2,5,3,4295,2,186,184,False,2,7,traffic-light-mouselab,20,382253,0.0-3.0-17.0,60ce19e4ca51805a4f000afd,60ca52d74ed66c9bb11e25ac,60e614160fe0a4d8a4df2b09,True,7,1,2,22,2,23,30
traffic-light-mouselab,False,3,1,"[0, 0, 0, 3, 3, 3, 1, 1, 1]","[[6, 0, 4, 2, 4], [4, 7, 4, 4, 4], [2, 6, 8, 5, 7]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[[0, 0, 3, 0, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[19, 3, 8]",8,18,17,0,0.047,0.044,0.003,"[0, 3, 1]",3,5,3,6591,9,142,133,False,2,2,traffic-light-mouselab,21,390128,0.0-3.0-18.0,60ce19e4ca51805a4f000afd,60ca52d74ed66c9bb11e25ac,60e614160fe0a4d8a4df2b09,True,2,0,0,8,0,23,30
traffic-light-mouselab,False,3,1,"[10, 10, 10, 12, 12, 12, 14, 14, 14]","[[6, 4, 3, 4, 8], [6, 1, 8, 6, 5], [5, 1, 5, 1, 7]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [0, 3, 0, 3, 0]]","[10, 5, 15]",10,10,18,4,0.07,0.067,0.003,"[10, 12, 14]",3,5,3,5813,9,210,201,False,0,8,traffic-light-mouselab,22,397046,0.0-3.0-19.0,60ce19e4ca51805a4f000afd,60ca52d74ed66c9bb11e25ac,60e614160fe0a4d8a4df2b09,True,8,1,0,10,0,23,30
traffic-light-mouselab,False,3,1,"[5, 5, 5, 7, 7, 7, 8, 8, 8]","[[3, 5, 6, 4, 6], [4, 5, 5, 7, 6], [6, 6, 7, 6, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [0, 3, 0, 0, 3], [3, 3, 3, 3, 3]]","[6, 23, 1]",23,26,19,3,0.064,0.061,0.003,"[5, 7, 8]",3,5,3,5701,9,191,182,True,1,7,traffic-light-mouselab,23,403919,0.0-3.0-20.0,60ce19e4ca51805a4f000afd,60ca52d74ed66c9bb11e25ac,60e614160fe0a4d8a4df2b09,True,7,1,9,23,3,23,30
traffic-light-mouselab,False,3,1,"[5, 5, 5, 7, 7, 7, 6, 6, 6, 9, 9, 9]","[[6, 7, 3, 7, 5], [5, 4, 6, 3, 3], [3, 5, 6, 6, 8]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [0, 0, 0, 3, 0], [3, 3, 3, 3, 3]]","[9, 18, 3]",9,16,20,2,0.051,0.047,0.004,"[5, 7, 6, 9]",4,5,3,7648,12,153,141,True,0,3,traffic-light-mouselab,24,412897,0.0-3.0-21.0,60ce19e4ca51805a4f000afd,60ca52d74ed66c9bb11e25ac,60e614160fe0a4d8a4df2b09,True,3,0,0,9,0,23,30
traffic-light-mouselab,False,3,1,"[0, 1, 2, 3, 4]","[[6, 8, 3, 4, 3], [5, 4, 10, 4, 7], [5, 5, 6, 8, 3]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[0, 0, 0, 0, 0], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[12, 8, 10]",12,4,21,1,0.059,0.05733333333333333,0.0016666666666666668,"[0, 1, 2, 3, 4]",5,5,3,4913,5,178,173,False,0,8,traffic-light-mouselab,25,418904,0.0-3.0-22.0,60ce19e4ca51805a4f000afd,60ca52d74ed66c9bb11e25ac,60e614160fe0a4d8a4df2b09,True,8,1,5,12,5,23,30
traffic-light-mouselab,False,3,1,"[5, 5, 5, 7, 7, 7, 9, 9, 9]","[[2, 7, 4, 7, 4], [3, 5, 6, 6, 4], [5, 8, 4, 7, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [0, 3, 0, 3, 0], [3, 3, 3, 3, 3]]","[5, 19, 6]",19,18,22,2,0.053,0.049999999999999996,0.003,"[5, 7, 9]",3,5,3,5453,9,158,149,True,1,6,traffic-light-mouselab,26,425613,0.0-3.0-23.0,60ce19e4ca51805a4f000afd,60ca52d74ed66c9bb11e25ac,60e614160fe0a4d8a4df2b09,True,6,1,9,19,3,23,30
traffic-light-mouselab,False,3,1,"[10, 10, 10, 2, 2, 2]","[[3, 3, 7, 6, 4], [4, 6, 10, 6, 4], [8, 4, 5, 5, 6]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[[3, 3, 0, 3, 3], [1, 1, 1, 1, 1], [0, 3, 3, 3, 3]]","[12, 6, 12]",6,8,23,0,0.052,0.049999999999999996,0.002,"[10, 2]",2,5,3,5303,6,156,150,False,1,4,traffic-light-mouselab,27,431958,0.0-3.0-24.0,60ce19e4ca51805a4f000afd,60ca52d74ed66c9bb11e25ac,60e614160fe0a4d8a4df2b09,True,4,0,0,6,0,23,30
traffic-light-mouselab,False,3,1,"[0, 0, 0, 2, 2, 2, 4, 4, 4]","[[2, 6, 4, 4, 5], [7, 7, 5, 5, 5], [4, 5, 9, 1, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[0, 3, 0, 3, 0], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[27, 1, 2]",27,34,24,4,0.051,0.047999999999999994,0.003,"[0, 2, 4]",3,5,3,5213,9,152,143,True,0,5,traffic-light-mouselab,28,438502,0.0-3.0-25.0,60ce19e4ca51805a4f000afd,60ca52d74ed66c9bb11e25ac,60e614160fe0a4d8a4df2b09,True,5,0,9,27,3,23,30
traffic-light-mouselab,False,3,1,"[10, 11, 13]","[[5, 6, 4, 9, 7], [5, 3, 7, 3, 5], [5, 7, 4, 5, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 0, 1, 0, 1]]","[8, 4, 18]",18,16,25,1,0.062,0.061,0.001,"[10, 11, 13]",3,5,3,4329,3,186,183,False,2,7,traffic-light-mouselab,29,443935,0.0-3.0-26.0,60ce19e4ca51805a4f000afd,60ca52d74ed66c9bb11e25ac,60e614160fe0a4d8a4df2b09,True,7,1,3,18,3,23,30
traffic-light-mouselab,False,3,1,"[5, 7, 9]","[[4, 3, 6, 7, 5], [5, 6, 4, 6, 5], [6, 8, 5, 3, 6]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [0, 1, 0, 1, 0], [3, 3, 3, 3, 3]]","[12, 14, 4]",14,12,26,0,0.047,0.046,0.001,"[5, 7, 9]",3,5,3,4847,3,142,139,False,1,5,traffic-light-mouselab,30,450168,0.0-3.0-27.0,60ce19e4ca51805a4f000afd,60ca52d74ed66c9bb11e25ac,60e614160fe0a4d8a4df2b09,True,5,0,3,14,3,23,30
traffic-light-mouselab,False,3,1,"[10, 11, 12, 13]","[[5, 5, 6, 3, 7], [2, 3, 8, 9, 5], [5, 3, 6, 5, 2]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 0, 0, 0, 1]]","[1, 1, 28]",28,36,27,2,0.061,0.059666666666666666,0.0013333333333333333,"[10, 11, 12, 13]",4,5,3,3507,4,182,178,False,2,6,traffic-light-mouselab,31,454802,0.0-3.0-28.0,60ce19e4ca51805a4f000afd,60ca52d74ed66c9bb11e25ac,60e614160fe0a4d8a4df2b09,True,6,1,4,28,4,23,30
traffic-light-mouselab,False,3,1,"[10, 10, 10, 12, 12, 12, 14, 14, 14]","[[4, 8, 5, 2, 6], [4, 4, 5, 5, 5], [5, 5, 4, 5, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 3, 0, 3, 0]]","[1, 5, 24]",5,28,28,0,0.048,0.045,0.003,"[10, 12, 14]",3,5,3,4972,9,144,135,True,1,4,traffic-light-mouselab,32,461035,0.0-3.0-29.0,60ce19e4ca51805a4f000afd,60ca52d74ed66c9bb11e25ac,60e614160fe0a4d8a4df2b09,True,4,0,0,5,0,23,30
traffic-light-mouselab,False,3,1,"[0, 0, 0, 2, 2, 2, 4, 4, 4]","[[6, 2, 3, 6, 6], [3, 5, 7, 4, 3], [9, 5, 8, 7, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[0, 3, 0, 3, 0], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[15, 8, 7]",7,10,29,0,0.059,0.055999999999999994,0.003,"[0, 2, 4]",3,5,3,5184,9,177,168,True,2,9,traffic-light-mouselab,33,467461,0.0-3.0-30.0,60ce19e4ca51805a4f000afd,60ca52d74ed66c9bb11e25ac,60e614160fe0a4d8a4df2b09,True,9,1,0,7,0,23,30
traffic-light-mouselab,False,3,1,"[10, 10, 10, 12, 12, 12, 14, 14, 14]","[[5, 4, 3, 5, 4], [7, 5, 2, 6, 8], [4, 6, 4, 6, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 3, 0, 3, 0]]","[4, 1, 25]",25,30,30,0,0.042,0.039,0.003,"[10, 12, 14]",3,5,3,9051,9,127,118,True,2,4,traffic-light-mouselab,34,478046,0.0-3.0-31.0,60ce19e4ca51805a4f000afd,60ca52d74ed66c9bb11e25ac,60e614160fe0a4d8a4df2b09,True,4,0,9,25,3,23,30
traffic-light-mouselab,True,3,1,"[0, 0, 0, 6, 6, 6, 12, 12, 12, 3, 3, 3, 3, 10, 10, 10, 5, 5, 5, 8, 8, 8, 8, 14, 14, 14, 9, 9, 9, 4, 4, 4, 13, 13, 13, 11, 11, 11, 11, 2, 1, 7, 1, 7, 2, 2, 7, 1, 7]","[[3, 5, 4, 8, 6], [5, 2, 7, 5, 8], [3, 3, 4, 6, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0]]","[15, 14, 1]",15,18,1,3,0.065,0.05,0.015,"[0, 6, 12, 3, 10, 5, 8, 14, 9, 4, 13, 11, 2, 7, 1]",15,5,3,132592,45,196,151,True,0,8,traffic-light-mouselab,4,313143,0.0-3.0-1.0,5d586c79280de7001aa794e6,60ca52d74ed66c9bb11e25ac,60e613fec784caee33ec90e0,False,8,1,16,15,5,24,30
traffic-light-mouselab,True,3,1,"[5, 5, 0, 0, 0, 10, 10, 10, 8, 13, 13, 13, 3, 3, 3]","[[7, 3, 4, 5, 9], [8, 7, 6, 9, 7], [4, 6, 6, 6, 5]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[[0, 3, 3, 0, 3], [0, 1, 1, 0, 1], [0, 3, 3, 0, 3]]","[21, 5, 4]",5,22,2,3,0.058,0.05333333333333334,0.004666666666666667,"[5, 0, 10, 8, 13, 3]",6,5,3,92372,14,174,160,False,1,9,traffic-light-mouselab,5,407544,0.0-3.0-2.0,5d586c79280de7001aa794e6,60ca52d74ed66c9bb11e25ac,60e613fec784caee33ec90e0,False,9,1,3,5,2,24,30
traffic-light-mouselab,False,3,1,"[0, 2, 4, 5, 5, 5, 10, 10, 10, 1, 6, 6, 6, 11, 11, 11]","[[5, 5, 4, 5, 4], [6, 6, 7, 4, 7], [3, 5, 5, 7, 6]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[0, 0, 0, 1, 0], [0, 0, 3, 3, 3], [0, 0, 3, 3, 3]]","[11, 5, 14]",11,10,3,1,0.052,0.04666666666666666,0.005333333333333333,"[0, 2, 4, 5, 10, 1, 6, 11]",8,5,3,23783,16,155,139,False,0,5,traffic-light-mouselab,7,476966,0.0-3.0-4.0,5d586c79280de7001aa794e6,60ca52d74ed66c9bb11e25ac,60e613fec784caee33ec90e0,False,5,1,4,11,4,24,30
traffic-light-mouselab,False,3,1,"[6, 8, 9, 5, 3, 3, 3, 13, 13, 13]","[[4, 7, 4, 5, 6], [3, 4, 6, 5, 5], [4, 2, 3, 7, 4]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[[3, 3, 3, 0, 3], [0, 0, 1, 0, 0], [3, 3, 3, 0, 3]]","[12, 1, 17]",1,18,4,3,0.061,0.057666666666666665,0.0033333333333333335,"[6, 8, 9, 5, 3, 13]",6,5,3,16642,10,184,174,False,1,5,traffic-light-mouselab,8,495174,0.0-3.0-5.0,5d586c79280de7001aa794e6,60ca52d74ed66c9bb11e25ac,60e613fec784caee33ec90e0,False,5,0,4,1,4,24,30
traffic-light-mouselab,False,3,1,"[8, 6, 11, 11, 11, 1, 1, 1]","[[4, 4, 4, 3, 4], [3, 6, 4, 3, 4], [8, 8, 5, 6, 3]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[[3, 0, 3, 3, 3], [1, 0, 1, 0, 1], [3, 0, 3, 3, 3]]","[13, 9, 8]",9,6,5,1,0.057,0.05433333333333334,0.0026666666666666666,"[8, 6, 11, 1]",4,5,3,8990,8,170,162,False,1,6,traffic-light-mouselab,9,505933,0.0-3.0-6.0,5d586c79280de7001aa794e6,60ca52d74ed66c9bb11e25ac,60e613fec784caee33ec90e0,False,6,1,2,9,2,24,30
traffic-light-mouselab,False,3,1,"[6, 6, 6, 1, 1, 1]","[[5, 6, 4, 7, 2], [5, 6, 3, 5, 2], [7, 5, 5, 4, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 0, 3, 3, 3], [3, 0, 3, 3, 3], [3, 3, 3, 3, 3]]","[20, 5, 5]",20,20,6,1,0.058,0.056,0.002,"[6, 1]",2,5,3,10470,6,175,169,True,0,6,traffic-light-mouselab,10,520513,0.0-3.0-7.0,5d586c79280de7001aa794e6,60ca52d74ed66c9bb11e25ac,60e613fec784caee33ec90e0,False,6,0,3,20,1,24,30
traffic-light-mouselab,False,3,1,"[6, 6, 6]","[[4, 6, 4, 7, 5], [4, 5, 7, 6, 4], [2, 4, 3, 2, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 0, 3, 3, 3], [3, 3, 3, 3, 3]]","[18, 11, 1]",18,18,7,1,0.056,0.055,0.001,[6],1,5,3,12777,3,167,164,True,0,6,traffic-light-mouselab,11,535097,0.0-3.0-8.0,5d586c79280de7001aa794e6,60ca52d74ed66c9bb11e25ac,60e613fec784caee33ec90e0,False,6,0,0,18,0,24,30
traffic-light-mouselab,False,3,1,"[7, 7, 7, 5, 5, 5]","[[6, 7, 3, 4, 6], [8, 3, 3, 5, 4], [4, 5, 8, 6, 7]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [0, 3, 0, 3, 3], [3, 3, 3, 3, 3]]","[18, 8, 4]",8,16,8,0,0.063,0.061,0.002,"[7, 5]",2,5,3,9229,6,188,182,True,1,8,traffic-light-mouselab,12,547372,0.0-3.0-9.0,5d586c79280de7001aa794e6,60ca52d74ed66c9bb11e25ac,60e613fec784caee33ec90e0,False,8,1,6,8,2,24,30
traffic-light-mouselab,False,3,1,"[8, 8, 8, 6, 6, 6]","[[4, 5, 7, 6, 8], [5, 6, 9, 3, 6], [6, 3, 6, 6, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 0, 3, 0, 3], [3, 3, 3, 3, 3]]","[1, 7, 22]",22,24,9,1,0.038,0.036,0.002,"[8, 6]",2,5,3,7003,6,113,107,True,2,3,traffic-light-mouselab,13,557134,0.0-3.0-10.0,5d586c79280de7001aa794e6,60ca52d74ed66c9bb11e25ac,60e613fec784caee33ec90e0,False,3,0,0,22,0,24,30
traffic-light-mouselab,False,3,1,"[6, 6, 6, 9, 9, 9]","[[7, 8, 7, 7, 5], [5, 2, 8, 2, 6], [3, 9, 6, 4, 8]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 0, 3, 3, 0], [3, 3, 3, 3, 3]]","[16, 8, 6]",16,12,10,4,0.059,0.056999999999999995,0.002,"[6, 9]",2,5,3,7755,6,176,170,True,0,5,traffic-light-mouselab,14,566651,0.0-3.0-11.0,5d586c79280de7001aa794e6,60ca52d74ed66c9bb11e25ac,60e613fec784caee33ec90e0,False,5,0,0,16,0,24,30
traffic-light-mouselab,False,3,1,"[4, 4, 4]","[[5, 5, 5, 5, 5], [7, 7, 4, 6, 7], [5, 5, 4, 6, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 0], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[18, 2, 10]",10,16,11,4,0.051,0.049999999999999996,0.001,[4],1,5,3,9634,3,154,151,True,2,5,traffic-light-mouselab,15,577853,0.0-3.0-12.0,5d586c79280de7001aa794e6,60ca52d74ed66c9bb11e25ac,60e613fec784caee33ec90e0,False,5,0,0,10,0,24,30
traffic-light-mouselab,False,3,1,"[6, 8, 9]","[[6, 2, 8, 6, 7], [9, 4, 7, 4, 4], [6, 6, 5, 2, 4]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [1, 0, 1, 0, 0], [3, 3, 3, 3, 3]]","[10, 19, 1]",19,18,12,3,0.046,0.045,0.001,"[6, 8, 9]",3,5,3,8335,3,138,135,False,1,4,traffic-light-mouselab,16,587647,0.0-3.0-13.0,5d586c79280de7001aa794e6,60ca52d74ed66c9bb11e25ac,60e613fec784caee33ec90e0,False,4,0,3,19,3,24,30
traffic-light-mouselab,False,3,1,"[6, 6, 6]","[[4, 4, 6, 3, 7], [6, 6, 7, 2, 2], [4, 6, 7, 4, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 0, 3, 3, 3], [3, 3, 3, 3, 3]]","[11, 17, 2]",2,16,13,1,0.053,0.052,0.001,[6],1,5,3,7147,3,158,155,True,2,6,traffic-light-mouselab,17,597017,0.0-3.0-14.0,5d586c79280de7001aa794e6,60ca52d74ed66c9bb11e25ac,60e613fec784caee33ec90e0,False,6,0,0,2,0,24,30
traffic-light-mouselab,False,3,1,"[7, 5]","[[5, 1, 8, 6, 2], [2, 7, 5, 9, 5], [3, 4, 5, 3, 4]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [0, 1, 0, 1, 1], [3, 3, 3, 3, 3]]","[7, 13, 10]",13,6,14,2,0.057,0.05633333333333333,0.0006666666666666666,"[7, 5]",2,5,3,5172,2,171,169,False,1,5,traffic-light-mouselab,18,603605,0.0-3.0-15.0,5d586c79280de7001aa794e6,60ca52d74ed66c9bb11e25ac,60e613fec784caee33ec90e0,False,5,0,2,13,2,24,30
traffic-light-mouselab,False,3,1,"[8, 6]","[[5, 6, 7, 5, 6], [5, 6, 4, 4, 5], [3, 7, 5, 4, 4]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [1, 0, 1, 0, 1], [3, 3, 3, 3, 3]]","[6, 21, 3]",21,22,15,1,0.061,0.06033333333333333,0.0006666666666666666,"[8, 6]",2,5,3,5510,2,183,181,False,1,6,traffic-light-mouselab,19,610732,0.0-3.0-16.0,5d586c79280de7001aa794e6,60ca52d74ed66c9bb11e25ac,60e613fec784caee33ec90e0,False,6,1,2,21,2,24,30
traffic-light-mouselab,False,3,1,"[1, 1, 1, 3, 3, 3]","[[6, 4, 4, 4, 4], [2, 5, 5, 4, 6], [5, 5, 6, 6, 2]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 0, 3, 0, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[15, 11, 4]",4,12,16,1,0.045,0.043,0.002,"[1, 3]",2,5,3,9567,6,135,129,True,2,5,traffic-light-mouselab,20,621727,0.0-3.0-17.0,5d586c79280de7001aa794e6,60ca52d74ed66c9bb11e25ac,60e613fec784caee33ec90e0,False,5,0,0,4,0,24,30
traffic-light-mouselab,False,3,1,"[8, 8, 8, 6, 6, 6]","[[9, 3, 5, 5, 4], [8, 6, 3, 3, 4], [3, 3, 7, 4, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 0, 3, 0, 3], [3, 3, 3, 3, 3]]","[1, 3, 26]",26,32,17,1,0.033,0.031,0.002,"[8, 6]",2,5,3,7266,6,99,93,True,2,3,traffic-light-mouselab,21,630696,0.0-3.0-18.0,5d586c79280de7001aa794e6,60ca52d74ed66c9bb11e25ac,60e613fec784caee33ec90e0,False,3,0,0,26,0,24,30
traffic-light-mouselab,False,3,1,"[11, 13]","[[5, 5, 2, 4, 7], [4, 8, 4, 7, 6], [7, 6, 8, 5, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 0, 1, 0, 1]]","[2, 1, 27]",27,34,18,1,0.06,0.05933333333333333,0.0006666666666666666,"[11, 13]",2,5,3,4621,2,180,178,False,2,6,traffic-light-mouselab,22,636592,0.0-3.0-19.0,5d586c79280de7001aa794e6,60ca52d74ed66c9bb11e25ac,60e613fec784caee33ec90e0,False,6,0,2,27,2,24,30
traffic-light-mouselab,False,3,1,"[11, 11, 11, 13, 13, 13]","[[4, 2, 5, 2, 3], [4, 4, 5, 5, 5], [5, 4, 6, 7, 7]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 0, 3, 0, 3]]","[6, 12, 12]",6,8,19,3,0.052,0.049999999999999996,0.002,"[11, 13]",2,5,3,6538,6,156,150,True,0,2,traffic-light-mouselab,23,644412,0.0-3.0-20.0,5d586c79280de7001aa794e6,60ca52d74ed66c9bb11e25ac,60e613fec784caee33ec90e0,False,2,0,0,6,0,24,30
traffic-light-mouselab,False,3,1,"[8, 8, 8]","[[4, 6, 6, 10, 5], [4, 5, 4, 6, 5], [3, 4, 7, 6, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 0, 3], [3, 3, 3, 3, 3]]","[8, 10, 12]",12,4,20,3,0.071,0.06999999999999999,0.001,[8],1,5,3,3360,3,212,209,True,2,6,traffic-light-mouselab,24,649798,0.0-3.0-21.0,5d586c79280de7001aa794e6,60ca52d74ed66c9bb11e25ac,60e613fec784caee33ec90e0,False,6,0,0,12,0,24,30
traffic-light-mouselab,False,3,1,[3],"[[7, 4, 7, 4, 3], [7, 8, 6, 3, 5], [4, 7, 6, 5, 4]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[1, 1, 1, 0, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[3, 26, 1]",3,32,21,0,0.069,0.06866666666666667,0.0003333333333333333,[3],1,5,3,3171,1,207,206,False,0,7,traffic-light-mouselab,25,656038,0.0-3.0-22.0,5d586c79280de7001aa794e6,60ca52d74ed66c9bb11e25ac,60e613fec784caee33ec90e0,False,7,1,1,3,1,24,30
traffic-light-mouselab,False,3,1,"[6, 9]","[[6, 9, 5, 2, 4], [6, 4, 9, 4, 4], [5, 6, 8, 4, 4]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [1, 0, 1, 1, 0], [3, 3, 3, 3, 3]]","[7, 15, 8]",15,10,22,1,0.057,0.05633333333333333,0.0006666666666666666,"[6, 9]",2,5,3,6753,2,171,169,False,1,4,traffic-light-mouselab,26,664373,0.0-3.0-23.0,5d586c79280de7001aa794e6,60ca52d74ed66c9bb11e25ac,60e613fec784caee33ec90e0,False,4,0,2,15,2,24,30
