type,is_practice,click_values,payoff_matrix,cost_matrix,weights,weights_deviation,trial_num,selected_option,gross_earnings,net_earnings,click_cost,uncovered_values,experiment_type,trial_nudge,nudge_index,chose_nudge,og_baskets,shown_baskets,num_features,cost,reaction_time,naive,trial_type,trial_index,time_elapsed,nudge_type,participant_id
mouselab,True,"[0, 0, 7, 7, 3, 3, 2, 2, 10, 10, 1, 1, 6, 6, 8, 8, 9, 9, 4, 4]","[[6, 4, 6, 6, 7], [8, 6, 6, 5, 2]]","[[0, 0, 0, 0, 0], [0, 0, 0, 0, 0]]","[15, 15]",0,1,0,0.07,0.06333333333333334,0.006666666666666667,"[0, 7, 3, 2, 10, 1, 6, 8, 9, 4]",supersize,control,-1,False,5,5,2,2,44477,False,implicit-mouselab,4,410091,supersize,572
mouselab,True,"[0, 0, 13, 13, 8, 8, 21, 21, 10, 10]","[[4, 5, 4, 1, 4], [6, 3, 4, 7, 5], [6, 4, 5, 9, 9], [7, 6, 7, 7, 7], [3, 2, 3, 5, 4]]","[[0, 2, 2, 2, 2], [2, 2, 0, 2, 0], [2, 0, 2, 2, 2], [2, 2, 2, 0, 2], [2, 2, 2, 2, 2]]","[13, 2, 3, 7, 5]",16,2,3,0.043,0.03966666666666666,0.0033333333333333335,"[0, 13, 8, 21, 10]",supersize,control,-1,False,5,5,5,2,17411,False,implicit-mouselab,5,432395,supersize,572
mouselab,False,[],"[[5, 6, 6, 3, 6, 5], [3, 6, 2, 3, 6, 4]]","[[2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2]]","[29, 1]",28,3,1,0.06,0.06,0.0,[],supersize,pre-supersize,1,True,5,6,2,2,5959,False,implicit-mouselab,7,446705,supersize,572
mouselab,False,"[0, 0, 25, 25, 20, 20, 15, 15, 4, 4, 14, 14, 16, 16, 8, 8, 22, 22]","[[5, 4, 4, 3, 10], [6, 4, 5, 5, 6], [5, 5, 4, 3, 4], [4, 5, 10, 7, 6], [7, 6, 7, 4, 6]]","[[0, 2, 2, 2, 0], [2, 2, 0, 2, 2], [2, 2, 0, 0, 0], [2, 2, 0, 2, 0], [2, 0, 2, 2, 2]]","[9, 3, 3, 4, 11]",16,4,4,0.07,0.064,0.006,"[0, 25, 20, 15, 4, 14, 16, 8, 22]",supersize,control,-1,False,5,5,5,2,14030,False,implicit-mouselab,8,462643,supersize,572
mouselab,False,"[6, 6, 13, 13, 14, 14, 3, 3, 28, 28, 21, 21, 10, 10, 15, 15, 16]","[[5, 4, 4, 7, 4], [1, 8, 9, 6, 2], [7, 5, 2, 2, 7], [2, 5, 3, 3, 5], [3, 3, 3, 4, 7]]","[[2, 2, 2, 0, 2], [0, 2, 2, 2, 0], [2, 0, 0, 0, 1], [2, 2, 2, 0, 2], [2, 2, 2, 2, 0]]","[6, 3, 19, 1, 1]",26,5,3,0.035,0.029333333333333336,0.005666666666666667,"[6, 13, 14, 3, 28, 21, 10, 15]",supersize,control,-1,False,5,5,5,2,14061,False,implicit-mouselab,9,477869,supersize,572
mouselab,False,"[6, 6, 7, 7, 2, 2, 9, 9, 4, 4, 5, 5, 3, 3]","[[5, 3, 3, 4, 4, 5], [4, 5, 7, 7, 6, 7]]","[[2, 2, 0, 0, 0, 0], [0, 0, 2, 0, 2, 2]]","[10, 20]",10,6,5,0.063,0.058333333333333334,0.004666666666666667,"[6, 7, 2, 9, 4, 5, 3]",supersize,post-supersize,5,True,5,6,2,2,18332,False,implicit-mouselab,10,497367,supersize,572
mouselab,False,"[0, 0, 13, 13, 8, 8, 21, 21, 4, 4]","[[4, 7, 4, 6, 4, 6], [1, 5, 5, 2, 5, 4], [6, 5, 5, 3, 5, 8], [1, 2, 6, 4, 4, 5], [4, 2, 5, 4, 3, 3]]","[[0, 2, 2, 2, 0, 2], [2, 2, 0, 2, 2, 2], [2, 0, 2, 2, 2, 2], [2, 2, 2, 0, 2, 2], [2, 2, 2, 2, 2, 2]]","[10, 4, 2, 4, 10]",16,7,5,0.047,0.043666666666666666,0.0033333333333333335,"[0, 13, 8, 21, 4]",supersize,pre-supersize,5,True,5,6,5,2,17126,False,implicit-mouselab,11,515528,supersize,572
mouselab,False,"[24, 24, 7, 7, 14, 14, 9, 9, 28, 28]","[[5, 6, 7, 7, 5, 4], [3, 4, 5, 6, 2, 3], [6, 4, 6, 7, 2, 5], [5, 4, 4, 9, 4, 6], [8, 2, 7, 2, 6, 2]]","[[2, 2, 2, 2, 2, 2], [2, 0, 2, 0, 2, 2], [2, 2, 0, 2, 2, 2], [2, 2, 2, 2, 2, 2], [0, 2, 2, 2, 0, 2]]","[1, 7, 4, 1, 17]",24,8,0,0.064,0.06066666666666667,0.0033333333333333335,"[24, 7, 14, 9, 28]",supersize,post-supersize,5,False,5,6,5,2,15400,False,implicit-mouselab,12,531827,supersize,572
mouselab,False,"[0, 0, 8, 8, 4, 4, 6, 6, 2, 2]","[[8, 4, 9, 5, 2], [6, 6, 8, 4, 7]]","[[0, 2, 0, 2, 0], [0, 2, 0, 2, 2]]","[18, 12]",6,9,2,0.086,0.08266666666666667,0.0033333333333333335,"[0, 8, 4, 6, 2]",supersize,control,-1,False,5,5,2,2,8263,False,implicit-mouselab,13,541250,supersize,572
mouselab,False,"[6, 6, 8, 8, 10, 10, 7, 7, 9, 9]","[[2, 5, 6, 8, 5], [6, 6, 8, 4, 1]]","[[2, 2, 2, 2, 2], [0, 0, 0, 0, 0]]","[1, 29]",28,10,2,0.079,0.07566666666666667,0.0033333333333333335,"[6, 8, 10, 7, 9]",supersize,control,-1,False,5,5,2,2,9739,False,implicit-mouselab,14,552152,supersize,572
mouselab,True,"[6, 7, 8, 9, 10, 6, 7, 8, 9, 10, 24, 25, 26, 27, 27, 26, 25, 24]","[[6, 8, 2, 1, 1], [5, 4, 5, 4, 1], [4, 5, 8, 3, 3], [7, 7, 5, 4, 6], [2, 4, 5, 4, 4]]","[[2, 2, 2, 2, 2], [0, 0, 0, 0, 0], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [0, 0, 0, 0, 2]]","[2, 18, 3, 2, 5]",24,1,2,0.051,0.045,0.006,"[6, 7, 8, 9, 10, 27, 26, 25, 24]",supersize,control,-1,False,5,5,5,2,37926,False,implicit-mouselab,4,305990,supersize,573
mouselab,True,"[6, 7, 8, 9, 10, 10, 9, 8, 7, 6]","[[7, 7, 7, 3, 5], [6, 5, 3, 5, 5]]","[[2, 2, 2, 2, 2], [0, 0, 0, 0, 0]]","[1, 29]",28,2,0,0.06,0.056666666666666664,0.0033333333333333335,"[10, 9, 8, 7, 6]",supersize,control,-1,False,5,5,2,2,7361,False,implicit-mouselab,5,314405,supersize,573
mouselab,False,"[16, 16, 12, 13, 14, 15, 17, 17, 15, 14, 13, 12, 8, 8]","[[8, 5, 6, 7, 4, 3], [5, 5, 8, 7, 8, 6], [4, 5, 7, 4, 4, 2], [7, 4, 5, 6, 4, 2], [5, 6, 9, 6, 4, 7]]","[[2, 2, 2, 2, 2, 2], [2, 2, 0, 2, 2, 2], [0, 0, 0, 0, 0, 0], [2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2]]","[4, 16, 8, 1, 1]",24,3,2,0.074,0.06933333333333333,0.004666666666666667,"[16, 17, 15, 14, 13, 12, 8]",supersize,pre-supersize,4,False,5,6,5,2,154667,False,implicit-mouselab,7,506257,supersize,573
mouselab,False,"[0, 1, 2, 3, 4, 4, 3, 2, 1, 0]","[[4, 3, 6, 2, 5], [4, 6, 6, 5, 5]]","[[0, 0, 0, 0, 0], [2, 2, 2, 2, 2]]","[26, 4]",22,4,2,0.06,0.056666666666666664,0.0033333333333333335,"[4, 3, 2, 1, 0]",supersize,control,-1,False,5,5,2,2,6837,False,implicit-mouselab,8,516476,supersize,573
mouselab,False,"[6, 0, 1, 7, 8, 2, 3, 9, 10, 4, 10, 4, 3, 9, 8, 2, 1, 7, 6, 0]","[[6, 4, 6, 4, 4, 7], [4, 6, 3, 6, 6, 3]]","[[0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 0, 2]]","[15, 15]",0,5,5,0.05,0.043333333333333335,0.006666666666666667,"[10, 4, 3, 9, 8, 2, 1, 7, 6, 0]",supersize,post-supersize,5,True,5,6,2,2,33695,False,implicit-mouselab,9,552259,supersize,573
mouselab,False,"[18, 19, 20, 21, 22, 22, 21, 20, 19, 18, 24, 28, 28, 24]","[[5, 10, 8, 5, 4], [6, 4, 5, 7, 5], [4, 5, 5, 2, 6], [9, 4, 4, 3, 6], [7, 5, 3, 5, 7]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [0, 0, 0, 0, 0], [0, 2, 2, 2, 0]]","[1, 5, 2, 13, 9]",20,6,0,0.074,0.06933333333333333,0.004666666666666667,"[22, 21, 20, 19, 18, 28, 24]",supersize,control,-1,False,5,5,5,2,21542,False,implicit-mouselab,10,577893,supersize,573
mouselab,False,"[18, 19, 20, 21, 22, 22, 21, 20, 19, 18, 7, 8, 8, 7]","[[5, 2, 3, 6, 3], [4, 7, 2, 3, 6], [3, 6, 4, 4, 4], [6, 7, 7, 6, 5], [7, 5, 6, 7, 6]]","[[2, 2, 2, 2, 2], [2, 0, 0, 2, 2], [2, 2, 2, 2, 2], [0, 0, 0, 0, 0], [2, 2, 2, 2, 2]]","[2, 4, 3, 20, 1]",28,7,1,0.065,0.060333333333333336,0.004666666666666667,"[22, 21, 20, 19, 18, 8, 7]",supersize,control,-1,False,5,5,5,2,13717,False,implicit-mouselab,11,593247,supersize,573
mouselab,False,"[0, 6, 6, 0, 7, 1, 7, 1, 8, 8, 9, 9, 10, 10, 2, 2]","[[3, 3, 5, 6, 4], [1, 5, 9, 5, 5]]","[[0, 0, 0, 2, 2], [0, 0, 0, 0, 0]]","[13, 17]",4,8,2,0.073,0.06766666666666667,0.005333333333333333,"[6, 0, 7, 1, 8, 9, 10, 2]",supersize,control,-1,False,5,5,2,2,18000,False,implicit-mouselab,12,612180,supersize,573
mouselab,False,"[10, 10, 0, 0, 1, 1, 1, 2, 2, 3, 3, 5, 5]","[[9, 6, 7, 5, 7, 4], [4, 4, 7, 4, 7, 2]]","[[0, 0, 0, 0, 2, 0], [2, 2, 2, 2, 0, 2]]","[27, 3]",24,9,0,0.085,0.081,0.004,"[10, 0, 1, 2, 3, 5]",supersize,pre-supersize,4,False,5,6,2,2,25633,False,implicit-mouselab,13,641705,supersize,573
mouselab,False,"[6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 18, 19, 20, 22, 18, 19, 20, 22]","[[4, 7, 4, 7, 5, 7], [5, 6, 5, 3, 7, 1], [6, 4, 3, 3, 4, 4], [2, 6, 6, 9, 2, 2], [6, 2, 3, 6, 5, 5]]","[[2, 2, 2, 2, 2, 2], [0, 0, 0, 0, 0, 2], [2, 2, 2, 2, 2, 2], [0, 0, 0, 2, 0, 2], [2, 2, 2, 2, 2, 2]]","[4, 11, 2, 8, 5]",14,10,1,0.053,0.047,0.006,"[6, 7, 8, 9, 10, 18, 19, 20, 22]",supersize,post-supersize,5,False,5,6,5,2,40453,False,implicit-mouselab,14,683182,supersize,573
mouselab,True,[],"[[5, 3, 7, 4, 9], [5, 4, 6, 4, 9]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[22, 8]",14,1,2,0.067,0.067,0.0,[],supersize,control,-1,False,5,5,2,2,5358,True,implicit-mouselab,4,386844,supersize,574
mouselab,True,[],"[[4, 4, 4, 7, 4], [5, 9, 5, 4, 4], [1, 3, 8, 7, 5], [6, 3, 3, 5, 5], [3, 5, 7, 6, 3]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[5, 6, 2, 10, 7]",10,2,3,0.055,0.055,0.0,[],supersize,control,-1,False,5,5,5,2,3306,True,implicit-mouselab,5,395677,supersize,574
mouselab,False,[],"[[10, 7, 4, 7, 4], [6, 6, 4, 5, 6], [4, 7, 3, 5, 8], [4, 5, 4, 5, 5], [5, 2, 5, 2, 7]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[5, 7, 5, 6, 7]",4,3,0,0.057,0.057,0.0,[],supersize,control,-1,False,5,5,5,2,1891,True,implicit-mouselab,7,406188,supersize,574
mouselab,False,[],"[[3, 6, 6, 4, 6], [5, 3, 6, 5, 5]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[14, 16]",2,4,3,0.045,0.045,0.0,[],supersize,control,-1,False,5,5,2,2,1502,True,implicit-mouselab,8,413455,supersize,574
mouselab,False,[],"[[5, 6, 6, 7, 5, 5], [3, 5, 7, 7, 3, 4], [7, 7, 6, 5, 6, 4], [7, 4, 8, 6, 4, 5], [6, 5, 3, 3, 0, 6]]","[[2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2]]","[15, 4, 3, 5, 3]",18,5,5,0.049,0.049,0.0,[],supersize,post-supersize,5,True,5,6,5,2,12835,True,implicit-mouselab,9,430858,supersize,574
mouselab,False,[],"[[3, 5, 6, 6, 5], [4, 5, 3, 5, 2], [6, 3, 4, 6, 5], [5, 4, 2, 5, 2], [3, 6, 4, 4, 7]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[1, 5, 14, 3, 7]",18,6,1,0.042,0.042,0.0,[],supersize,control,-1,False,5,5,5,2,1574,True,implicit-mouselab,10,434754,supersize,574
mouselab,False,[],"[[3, 3, 7, 7, 5, 6], [4, 7, 3, 2, 4, 2]]","[[2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2]]","[17, 13]",4,7,5,0.043,0.043,0.0,[],supersize,post-supersize,5,True,5,6,2,2,3776,True,implicit-mouselab,11,441863,supersize,574
mouselab,False,[],"[[5, 4, 6, 3, 5, 4], [7, 7, 5, 2, 5, 8]]","[[2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2]]","[9, 21]",12,8,0,0.064,0.064,0.0,[],supersize,pre-supersize,0,True,5,6,2,2,2959,True,implicit-mouselab,12,446618,supersize,574
mouselab,False,[],"[[6, 6, 6, 3, 6], [5, 5, 3, 6, 6]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[17, 13]",4,9,3,0.043,0.043,0.0,[],supersize,control,-1,False,5,5,2,2,2024,True,implicit-mouselab,13,450945,supersize,574
mouselab,False,[],"[[4, 2, 3, 6, 4, 6], [6, 4, 0, 6, 5, 3], [7, 5, 7, 8, 4, 4], [6, 2, 3, 3, 3, 6], [6, 5, 6, 5, 4, 6]]","[[2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2]]","[6, 4, 15, 2, 3]",18,10,4,0.041,0.041,0.0,[],supersize,pre-supersize,1,False,5,6,5,2,2501,True,implicit-mouselab,14,457734,supersize,574
mouselab,True,"[2, 2, 10, 10, 0, 0]","[[4, 5, 5, 4, 0], [7, 5, 7, 8, 7]]","[[0, 2, 0, 2, 2], [2, 2, 2, 2, 0]]","[17, 13]",4,1,4,0.03,0.027999999999999997,0.002,"[2, 10, 0]",supersize,control,-1,False,5,5,2,2,25796,False,implicit-mouselab,4,153490,supersize,575
mouselab,True,"[6, 6, 15, 15, 25, 25, 4, 4]","[[7, 5, 5, 7, 4], [7, 9, 5, 3, 5], [3, 7, 8, 2, 1], [4, 4, 7, 6, 5], [2, 3, 8, 3, 7]]","[[2, 2, 2, 2, 0], [0, 2, 2, 2, 2], [2, 2, 2, 0, 2], [2, 2, 2, 2, 2], [2, 0, 2, 2, 2]]","[2, 5, 8, 2, 13]",18,2,0,0.036,0.03333333333333333,0.0026666666666666666,"[6, 15, 25, 4]",supersize,control,-1,False,5,5,5,2,13604,False,implicit-mouselab,5,170266,supersize,575
mouselab,False,"[0, 0, 9, 9, 13, 13, 22, 22, 24, 24]","[[5, 6, 4, 4, 7], [3, 4, 4, 5, 1], [4, 6, 2, 5, 4], [3, 5, 5, 6, 6], [6, 6, 4, 4, 4]]","[[0, 2, 2, 2, 2], [2, 2, 2, 0, 2], [2, 0, 2, 2, 2], [2, 2, 2, 2, 0], [0, 2, 2, 2, 2]]","[2, 17, 1, 8, 2]",26,3,0,0.034,0.03066666666666667,0.0033333333333333335,"[0, 9, 13, 22, 24]",supersize,control,-1,False,5,5,5,2,10601,False,implicit-mouselab,7,186569,supersize,575
mouselab,False,"[3, 3, 7, 7, 15, 15, 25, 25, 18, 18, 22, 22]","[[6, 4, 7, 4, 6, 3], [6, 6, 4, 4, 5, 7], [5, 3, 3, 6, 4, 5], [5, 4, 6, 6, 4, 3], [6, 6, 4, 6, 8, 6]]","[[2, 2, 2, 0, 2, 2], [2, 0, 2, 2, 2, 2], [2, 2, 2, 0, 2, 2], [0, 2, 2, 2, 0, 2], [2, 0, 2, 2, 2, 2]]","[3, 3, 2, 4, 18]",24,4,5,0.053,0.049,0.004,"[3, 7, 15, 25, 18, 22]",supersize,post-supersize,5,True,5,6,5,2,28604,False,implicit-mouselab,8,217081,supersize,575
mouselab,False,[],"[[4, 9, 4, 7, 5, 4], [4, 5, 3, 6, 4, 4]]","[[2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2]]","[21, 9]",12,5,5,0.04,0.04,0.0,[],supersize,pre-supersize,5,True,5,6,2,2,7845,False,implicit-mouselab,9,228145,supersize,575
mouselab,False,"[3, 3, 6, 6, 10, 10]","[[2, 3, 4, 2, 5], [5, 8, 5, 5, 7]]","[[2, 2, 2, 0, 2], [0, 2, 2, 2, 0]]","[14, 16]",2,6,4,0.061,0.059,0.002,"[3, 6, 10]",supersize,control,-1,False,5,5,2,2,9508,False,implicit-mouselab,10,239001,supersize,575
mouselab,False,"[0, 0, 1, 1, 1, 8, 8, 3, 3]","[[6, 5, 5, 7, 4], [5, 3, 7, 5, 3]]","[[0, 0, 2, 0, 2], [2, 2, 0, 2, 2]]","[27, 3]",24,7,3,0.068,0.06533333333333334,0.0026666666666666666,"[0, 1, 8, 3]",supersize,control,-1,False,5,5,2,2,10037,False,implicit-mouselab,11,250921,supersize,575
mouselab,False,"[1, 1, 9, 9, 8, 8, 6, 6]","[[8, 6, 5, 3, 7, 6], [4, 4, 4, 2, 5, 7]]","[[2, 0, 2, 2, 2, 2], [0, 2, 0, 0, 2, 2]]","[17, 13]",4,8,5,0.064,0.06133333333333334,0.0026666666666666666,"[1, 9, 8, 6]",supersize,post-supersize,5,True,5,6,2,2,22046,False,implicit-mouselab,12,274914,supersize,575
mouselab,False,"[24, 24, 25, 25, 26, 26, 21, 21, 22, 22]","[[4, 4, 6, 4, 5], [8, 6, 5, 4, 6], [7, 6, 5, 5, 9], [3, 5, 6, 6, 3], [7, 5, 3, 5, 5]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 0, 0], [0, 0, 0, 2, 2]]","[2, 6, 1, 10, 11]",18,9,0,0.057,0.05366666666666667,0.0033333333333333335,"[24, 25, 26, 21, 22]",supersize,control,-1,False,5,5,5,2,15843,False,implicit-mouselab,13,293609,supersize,575
mouselab,False,[],"[[7, 4, 8, 6, 2, 4], [3, 6, 5, 5, 3, 4], [2, 8, 5, 5, 3, 4], [3, 4, 5, 5, 5, 5], [7, 5, 2, 6, 7, 5]]","[[2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2]]","[2, 4, 9, 5, 10]",14,10,1,0.058,0.058,0.0,[],supersize,pre-supersize,1,True,5,6,5,2,6469,False,implicit-mouselab,14,301754,supersize,575
mouselab,True,"[0, 0, 2, 2, 6, 6, 9, 9, 4, 4, 10, 10, 8, 8, 7, 7, 1, 1, 3, 3, 0, 0, 1]","[[3, 4, 5, 4, 5], [6, 7, 7, 4, 6]]","[[0, 0, 0, 0, 0], [0, 0, 0, 0, 0]]","[14, 16]",2,1,0,0.046,0.03933333333333333,0.006666666666666667,"[0, 2, 6, 9, 4, 10, 8, 7, 1, 3]",supersize,control,-1,False,5,5,2,2,31628,True,implicit-mouselab,4,134093,supersize,576
mouselab,True,"[7, 7, 18, 18, 14, 14, 3, 3, 19, 19, 6, 6]","[[5, 6, 5, 5, 6], [4, 4, 5, 8, 8], [6, 8, 4, 7, 8], [3, 4, 5, 4, 4], [7, 4, 4, 5, 7]]","[[2, 2, 2, 0, 2], [0, 0, 2, 2, 2], [2, 2, 0, 2, 2], [0, 0, 2, 2, 2], [2, 2, 2, 2, 2]]","[1, 2, 5, 21, 1]",30,2,3,0.048,0.044,0.004,"[7, 18, 14, 3, 19, 6]",supersize,control,-1,False,5,5,5,2,13881,True,implicit-mouselab,5,152199,supersize,576
mouselab,False,"[3, 3, 5, 5]","[[5, 4, 5, 2, 3, 5], [6, 7, 7, 3, 3, 4]]","[[2, 2, 2, 0, 2, 0], [2, 2, 2, 2, 2, 2]]","[23, 7]",16,3,5,0.048,0.04666666666666667,0.0013333333333333333,"[3, 5]",supersize,pre-supersize,0,False,5,6,2,2,5562,True,implicit-mouselab,7,163081,supersize,576
mouselab,False,"[0, 0, 9, 9]","[[6, 6, 3, 5, 4], [6, 8, 4, 7, 5]]","[[0, 2, 2, 2, 2], [2, 2, 2, 0, 2]]","[3, 27]",24,4,3,0.068,0.06666666666666667,0.0013333333333333333,"[0, 9]",supersize,control,-1,False,5,5,2,2,6503,True,implicit-mouselab,8,171599,supersize,576
mouselab,False,"[18, 18, 6, 6, 10, 10]","[[5, 5, 3, 5, 2, 5], [6, 5, 5, 4, 6, 4], [5, 9, 1, 6, 3, 4], [4, 6, 6, 2, 6, 3], [6, 5, 6, 6, 6, 4]]","[[2, 2, 2, 2, 2, 2], [0, 2, 2, 2, 0, 2], [2, 2, 2, 2, 2, 2], [0, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2]]","[8, 13, 1, 5, 3]",18,5,3,0.042,0.04,0.002,"[18, 6, 10]",supersize,post-supersize,5,False,5,6,5,2,11201,True,implicit-mouselab,9,184977,supersize,576
mouselab,False,[],"[[5, 4, 4, 4, 3], [4, 4, 3, 6, 7]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[8, 22]",14,6,0,0.043,0.043,0.0,[],supersize,control,-1,False,5,5,2,2,1513,True,implicit-mouselab,10,190223,supersize,576
mouselab,False,[],"[[6, 5, 4, 5, 2], [3, 4, 5, 4, 2], [5, 6, 5, 6, 5], [3, 7, 8, 4, 3], [6, 4, 5, 2, 5]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[5, 3, 4, 17, 1]",22,7,3,0.044,0.044,0.0,[],supersize,control,-1,False,5,5,5,2,1369,True,implicit-mouselab,11,195299,supersize,576
mouselab,False,[],"[[5, 2, 9, 6, 7], [3, 4, 4, 5, 4], [7, 4, 4, 7, 5], [9, 5, 2, 6, 5], [4, 6, 1, 3, 8]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[6, 13, 4, 2, 5]",14,8,4,0.055,0.055,0.0,[],supersize,control,-1,False,5,5,5,2,903,True,implicit-mouselab,12,198013,supersize,576
mouselab,False,[],"[[1, 7, 5, 4, 5, 4], [5, 3, 5, 3, 10, 7]]","[[2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2]]","[25, 5]",20,9,5,0.045,0.045,0.0,[],supersize,post-supersize,5,True,5,6,2,2,4349,True,implicit-mouselab,13,203520,supersize,576
mouselab,False,[],"[[6, 3, 5, 5, 3, 3], [5, 6, 3, 5, 2, 3], [8, 4, 3, 5, 4, 5], [6, 7, 6, 4, 2, 0], [7, 8, 7, 4, 6, 5]]","[[2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2]]","[2, 4, 6, 1, 17]",22,10,5,0.044,0.044,0.0,[],supersize,pre-supersize,3,False,5,6,5,2,1200,True,implicit-mouselab,14,207347,supersize,576
mouselab,True,"[19, 19, 21, 21, 22, 22, 20, 20, 1, 1, 4, 4, 2, 2, 0, 0]","[[4, 5, 7, 1, 3], [7, 5, 3, 4, 3], [8, 4, 5, 4, 5], [3, 5, 3, 6, 6], [7, 5, 5, 5, 4]]","[[0, 0, 0, 2, 0], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 0, 0, 0, 0], [2, 2, 2, 2, 2]]","[11, 5, 2, 11, 1]",20,1,1,0.049,0.043666666666666666,0.005333333333333333,"[19, 21, 22, 20, 1, 4, 2, 0]",supersize,control,-1,False,5,5,5,2,447164,False,implicit-mouselab,4,737051,supersize,577
mouselab,True,"[7, 7, 2, 2, 4, 4, 0, 0]","[[5, 5, 3, 3, 3], [4, 1, 3, 8, 6]]","[[0, 2, 0, 2, 0], [2, 0, 2, 2, 2]]","[10, 20]",10,2,0,0.043,0.04033333333333333,0.0026666666666666666,"[7, 2, 4, 0]",supersize,control,-1,False,5,5,2,2,9030,False,implicit-mouselab,5,748818,supersize,577
mouselab,False,"[0, 0, 3, 3]","[[1, 3, 5, 6, 5], [4, 4, 5, 4, 5]]","[[0, 2, 2, 0, 2], [2, 2, 2, 2, 2]]","[29, 1]",28,3,3,0.059,0.057666666666666665,0.0013333333333333333,"[0, 3]",supersize,control,-1,False,5,5,2,2,6933,False,implicit-mouselab,7,760181,supersize,577
mouselab,False,"[2, 7, 2, 7]","[[3, 2, 7, 5, 4], [5, 3, 3, 3, 6]]","[[2, 2, 0, 2, 2], [2, 0, 2, 2, 2]]","[17, 13]",4,4,2,0.053,0.051666666666666666,0.0013333333333333333,"[2, 7]",supersize,control,-1,False,5,5,2,2,12103,False,implicit-mouselab,8,773800,supersize,577
mouselab,False,"[3, 3, 0, 0]","[[7, 7, 6, 3, 2, 5], [6, 6, 6, 4, 6, 6]]","[[0, 2, 2, 0, 2, 2], [2, 2, 2, 2, 2, 2]]","[19, 11]",8,5,0,0.066,0.06466666666666666,0.0013333333333333333,"[3, 0]",supersize,pre-supersize,1,False,5,6,2,2,17588,False,implicit-mouselab,9,799526,supersize,577
mouselab,False,"[7, 7, 9, 9]","[[5, 4, 5, 4, 4, 4], [5, 3, 5, 7, 5, 8]]","[[2, 2, 2, 2, 2, 2], [2, 0, 2, 0, 2, 2]]","[9, 21]",12,6,5,0.068,0.06666666666666667,0.0013333333333333333,"[7, 9]",supersize,post-supersize,5,True,5,6,2,2,16862,False,implicit-mouselab,10,817904,supersize,577
mouselab,False,"[25, 13, 25, 13, 27, 15, 27, 15]","[[4, 7, 7, 2, 6, 3], [5, 6, 5, 8, 7, 5], [4, 5, 5, 6, 4, 3], [6, 5, 7, 7, 5, 5], [3, 4, 3, 8, 6, 3]]","[[2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2], [2, 0, 2, 0, 2, 2], [2, 2, 2, 2, 2, 2], [2, 0, 2, 0, 2, 2]]","[2, 5, 11, 1, 11]",20,7,3,0.068,0.06533333333333334,0.0026666666666666666,"[25, 13, 27, 15]",supersize,post-supersize,5,False,5,6,5,2,12581,False,implicit-mouselab,11,831722,supersize,577
