type,is_practice,click_values,payoff_matrix,cost_matrix,weights,weights_deviation,trial_num,selected_option,gross_earnings,net_earnings,click_cost,uncovered_values,num_values_revealed,nudge_type,num_baskets,num_features,reaction_time,points_click_cost,points_action_utility,points_metalevel_reward,problem_id,trial_type,trial_index,time_elapsed,internal_node_id,prolific_pid,study_id,session_id,participant_id
mouselab,True,[],"[[3, 6, 3, 4, 4], [5, 5, 6, 4, 9], [5, 3, 6, 5, 7], [4, 5, 5, 4, 5], [5, 7, 7, 4, 6]]","[[2, 2, 2, 2, 2], [0, 2, 0, 0, 2], [2, 2, 2, 0, 2], [2, 2, 0, 0, 2], [2, 2, 2, 2, 2]]","[2, 3, 8, 10, 7]",14,1,2,0.057,0.057,0.0,[],0,random,5,5,7315,0,171,171,1.903422100152415e+18,attentional-mouselab,4,185075,0.0-3.0-1.0,5efb31fa8cd32f04bf048643,5fe0d3d8e9df3d280f4d1f53,5fe11faf84b3a9b690463441,175
mouselab,True,[],"[[4, 6, 2, 8, 5], [5, 6, 6, 6, 8], [6, 7, 8, 3, 0], [7, 6, 6, 7, 7], [3, 6, 5, 3, 6]]","[[2, 0, 2, 2, 2], [2, 2, 2, 2, 2], [0, 2, 0, 2, 2], [2, 2, 0, 0, 2], [2, 0, 2, 2, 2]]","[9, 2, 5, 2, 12]",18,2,2,0.047,0.047,0.0,[],0,random,5,5,2954,0,142,142,9.517422732880695e+18,attentional-mouselab,5,190999,0.0-3.0-2.0,5efb31fa8cd32f04bf048643,5fe0d3d8e9df3d280f4d1f53,5fe11faf84b3a9b690463441,175
mouselab,False,[],"[[6, 7, 5, 4, 5], [5, 2, 5, 4, 5], [5, 8, 6, 6, 5], [6, 2, 6, 5, 2], [5, 8, 5, 7, 4]]","[[2, 0, 2, 0, 2], [0, 2, 2, 2, 2], [2, 0, 2, 2, 2], [2, 2, 2, 0, 2], [2, 2, 2, 0, 2]]","[3, 1, 2, 20, 4]",28,3,4,0.029,0.029,0.0,[],0,random,5,5,3594,0,86,86,7.813943008005405e+18,attentional-mouselab,7,200304,0.0-3.0-4.0,5efb31fa8cd32f04bf048643,5fe0d3d8e9df3d280f4d1f53,5fe11faf84b3a9b690463441,175
mouselab,False,[],"[[4, 8, 2, 5, 4], [3, 4, 5, 8, 7], [4, 4, 6, 3, 5], [6, 4, 4, 5, 4], [2, 6, 8, 8, 5]]","[[2, 0, 0, 2, 2], [0, 2, 2, 0, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 0, 0, 2, 2]]","[4, 7, 4, 12, 3]",14,4,2,0.046,0.046,0.0,[],0,extreme,5,5,2772,0,139,139,1.7381960832078524e+19,attentional-mouselab,8,204884,0.0-3.0-5.0,5efb31fa8cd32f04bf048643,5fe0d3d8e9df3d280f4d1f53,5fe11faf84b3a9b690463441,175
mouselab,False,[],"[[3, 7, 7, 6, 4], [7, 7, 4, 9, 6], [2, 6, 3, 3, 5], [9, 2, 6, 5, 5], [2, 4, 6, 4, 7]]","[[2, 0, 2, 2, 2], [2, 2, 2, 0, 2], [2, 0, 2, 2, 0], [2, 2, 2, 2, 2], [2, 0, 2, 2, 0]]","[5, 3, 8, 5, 9]",10,5,0,0.038,0.038,0.0,[],0,greedy,5,5,2532,0,115,115,3.667367604684789e+18,attentional-mouselab,9,209099,0.0-3.0-6.0,5efb31fa8cd32f04bf048643,5fe0d3d8e9df3d280f4d1f53,5fe11faf84b3a9b690463441,175
mouselab,False,[],"[[4, 2, 6, 4, 3], [5, 2, 4, 7, 2], [6, 7, 6, 2, 6], [7, 6, 6, 3, 8], [4, 6, 4, 5, 2]]","[[0, 2, 2, 0, 2], [0, 2, 0, 0, 2], [0, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[9, 2, 2, 12, 5]",18,6,4,0.05,0.05,0.0,[],0,random,5,5,1672,0,149,149,1.7375150028061166e+19,attentional-mouselab,10,212502,0.0-3.0-7.0,5efb31fa8cd32f04bf048643,5fe0d3d8e9df3d280f4d1f53,5fe11faf84b3a9b690463441,175
mouselab,False,[],"[[6, 8, 5, 1, 5], [5, 4, 6, 5, 5], [3, 6, 4, 5, 3], [7, 6, 5, 5, 6], [6, 5, 3, 6, 4]]","[[2, 2, 2, 2, 2], [0, 2, 2, 2, 0], [2, 2, 2, 2, 2], [2, 2, 2, 0, 2], [2, 0, 0, 0, 2]]","[11, 8, 4, 1, 6]",14,7,1,0.06,0.06,0.0,[],0,random,5,5,4557,0,180,180,1.0349674539210971e+19,attentional-mouselab,11,218924,0.0-3.0-8.0,5efb31fa8cd32f04bf048643,5fe0d3d8e9df3d280f4d1f53,5fe11faf84b3a9b690463441,175
mouselab,False,[],"[[6, 5, 4, 3, 6], [4, 3, 6, 5, 1], [4, 5, 4, 7, 7], [7, 3, 7, 5, 6], [5, 4, 7, 5, 4]]","[[2, 2, 0, 2, 2], [0, 2, 2, 2, 2], [0, 2, 2, 2, 0], [2, 2, 0, 2, 2], [2, 2, 2, 0, 2]]","[5, 3, 5, 10, 7]",10,8,1,0.039,0.039,0.0,[],0,random,5,5,1804,0,117,117,6.94515461378181e+18,attentional-mouselab,12,222403,0.0-3.0-9.0,5efb31fa8cd32f04bf048643,5fe0d3d8e9df3d280f4d1f53,5fe11faf84b3a9b690463441,175
mouselab,False,[],"[[3, 8, 5, 7, 6], [5, 6, 4, 5, 8], [8, 6, 4, 8, 4], [6, 4, 6, 5, 5], [6, 4, 5, 5, 3]]","[[2, 2, 0, 0, 2], [2, 2, 2, 0, 2], [2, 2, 2, 0, 2], [2, 2, 2, 0, 2], [0, 2, 2, 2, 2]]","[3, 5, 5, 9, 8]",10,9,4,0.049,0.049,0.0,[],0,greedy,5,5,1440,0,147,147,1.21830313370656e+19,attentional-mouselab,13,225276,0.0-3.0-10.0,5efb31fa8cd32f04bf048643,5fe0d3d8e9df3d280f4d1f53,5fe11faf84b3a9b690463441,175
mouselab,False,[],"[[9, 6, 7, 1, 6], [4, 8, 4, 5, 2], [6, 4, 7, 6, 4], [7, 6, 3, 5, 7], [7, 3, 4, 3, 6]]","[[2, 2, 0, 0, 2], [2, 0, 2, 2, 2], [2, 0, 2, 2, 2], [2, 0, 2, 2, 2], [2, 2, 0, 2, 2]]","[2, 8, 1, 8, 11]",18,10,0,0.063,0.063,0.0,[],0,random,5,5,1665,0,189,189,6.593880749041214e+18,attentional-mouselab,14,228764,0.0-3.0-11.0,5efb31fa8cd32f04bf048643,5fe0d3d8e9df3d280f4d1f53,5fe11faf84b3a9b690463441,175
mouselab,False,[],"[[9, 6, 3, 6, 7], [4, 3, 3, 3, 6], [5, 2, 3, 4, 6], [5, 5, 5, 4, 6], [4, 2, 3, 4, 4]]","[[0, 2, 2, 2, 2], [2, 0, 2, 2, 2], [2, 0, 2, 2, 2], [2, 0, 2, 2, 2], [2, 0, 2, 2, 0]]","[3, 1, 13, 5, 8]",18,11,2,0.033,0.033,0.0,[],0,extreme,5,5,1585,0,100,100,1.5310376283543076e+18,attentional-mouselab,15,232031,0.0-3.0-12.0,5efb31fa8cd32f04bf048643,5fe0d3d8e9df3d280f4d1f53,5fe11faf84b3a9b690463441,175
mouselab,False,[],"[[4, 6, 5, 8, 2], [5, 5, 7, 8, 5], [3, 6, 5, 5, 7], [9, 4, 2, 4, 5], [4, 4, 3, 3, 6]]","[[0, 2, 2, 2, 2], [0, 2, 2, 0, 2], [2, 2, 2, 0, 2], [2, 2, 2, 2, 0], [2, 2, 0, 2, 2]]","[2, 3, 17, 4, 4]",22,12,1,0.054,0.054,0.0,[],0,random,5,5,1569,0,161,161,1.6433368985984995e+19,attentional-mouselab,16,235405,0.0-3.0-13.0,5efb31fa8cd32f04bf048643,5fe0d3d8e9df3d280f4d1f53,5fe11faf84b3a9b690463441,175
mouselab,False,[],"[[6, 3, 5, 6, 4], [3, 3, 2, 5, 2], [4, 6, 6, 6, 4], [4, 4, 6, 3, 0], [3, 8, 4, 4, 4]]","[[2, 2, 2, 2, 2], [2, 2, 2, 0, 0], [2, 2, 2, 0, 2], [0, 0, 2, 2, 2], [2, 0, 2, 2, 2]]","[11, 3, 7, 6, 3]",12,13,2,0.05,0.05,0.0,[],0,greedy,5,5,1855,0,151,151,1.674069832698078e+19,attentional-mouselab,17,239242,0.0-3.0-14.0,5efb31fa8cd32f04bf048643,5fe0d3d8e9df3d280f4d1f53,5fe11faf84b3a9b690463441,175
mouselab,False,[],"[[6, 6, 8, 5, 5], [5, 3, 4, 5, 4], [3, 6, 5, 2, 6], [3, 6, 7, 4, 3], [3, 6, 4, 6, 6]]","[[2, 2, 0, 2, 2], [0, 2, 2, 2, 0], [2, 2, 2, 0, 2], [2, 2, 0, 2, 2], [0, 2, 2, 2, 2]]","[4, 2, 13, 3, 8]",18,14,1,0.058,0.058,0.0,[],0,greedy,5,5,1895,0,174,174,9.858358257346628e+18,attentional-mouselab,18,242985,0.0-3.0-15.0,5efb31fa8cd32f04bf048643,5fe0d3d8e9df3d280f4d1f53,5fe11faf84b3a9b690463441,175
mouselab,False,[],"[[4, 10, 4, 7, 5], [6, 7, 4, 6, 7], [2, 4, 8, 3, 7], [4, 5, 5, 3, 2], [7, 2, 3, 7, 4]]","[[2, 0, 2, 0, 2], [2, 2, 2, 2, 2], [0, 2, 0, 2, 2], [2, 2, 2, 0, 0], [2, 2, 2, 2, 2]]","[2, 17, 4, 4, 3]",22,15,2,0.046,0.046,0.0,[],0,extreme,5,5,3940,0,137,137,4.432223920588741e+18,attentional-mouselab,19,248582,0.0-3.0-16.0,5efb31fa8cd32f04bf048643,5fe0d3d8e9df3d280f4d1f53,5fe11faf84b3a9b690463441,175
mouselab,False,[],"[[7, 6, 3, 5, 9], [4, 4, 4, 4, 3], [7, 4, 6, 5, 6], [6, 5, 4, 4, 6], [3, 7, 4, 4, 6]]","[[2, 2, 0, 2, 0], [2, 2, 2, 2, 0], [2, 2, 2, 0, 2], [2, 2, 2, 2, 2], [0, 0, 2, 2, 2]]","[5, 8, 10, 4, 3]",12,16,3,0.045,0.045,0.0,[],0,extreme,5,5,3442,0,135,135,4.114592564700827e+18,attentional-mouselab,20,253414,0.0-3.0-17.0,5efb31fa8cd32f04bf048643,5fe0d3d8e9df3d280f4d1f53,5fe11faf84b3a9b690463441,175
mouselab,False,[],"[[2, 3, 1, 4, 7], [5, 8, 6, 4, 5], [3, 6, 4, 8, 4], [6, 6, 5, 3, 6], [6, 6, 6, 4, 4]]","[[2, 0, 2, 0, 2], [2, 0, 2, 2, 2], [2, 2, 0, 2, 2], [2, 0, 2, 2, 2], [2, 0, 2, 2, 2]]","[2, 13, 7, 4, 4]",16,17,0,0.046,0.046,0.0,[],0,greedy,5,5,1568,0,138,138,1.5444112647335444e+19,attentional-mouselab,21,256431,0.0-3.0-18.0,5efb31fa8cd32f04bf048643,5fe0d3d8e9df3d280f4d1f53,5fe11faf84b3a9b690463441,175
mouselab,False,[],"[[9, 8, 4, 5, 4], [7, 1, 3, 5, 5], [8, 4, 4, 6, 4], [3, 7, 4, 2, 3], [6, 6, 7, 3, 9]]","[[0, 2, 0, 2, 0], [2, 2, 2, 2, 2], [0, 0, 2, 2, 2], [2, 2, 2, 2, 2], [0, 2, 2, 2, 2]]","[1, 2, 6, 9, 12]",18,18,3,0.035,0.035,0.0,[],0,random,5,5,1288,0,105,105,1.6512119593612993e+19,attentional-mouselab,22,258929,0.0-3.0-19.0,5efb31fa8cd32f04bf048643,5fe0d3d8e9df3d280f4d1f53,5fe11faf84b3a9b690463441,175
mouselab,False,[],"[[6, 5, 5, 6, 4], [8, 5, 5, 2, 5], [5, 6, 6, 6, 6], [7, 6, 2, 4, 7], [8, 4, 8, 6, 5]]","[[2, 2, 2, 0, 2], [0, 2, 0, 0, 2], [2, 2, 2, 2, 2], [2, 2, 0, 2, 2], [2, 2, 2, 0, 2]]","[2, 14, 6, 3, 5]",16,19,1,0.051,0.051,0.0,[],0,random,5,5,1480,0,154,154,1.7647241202246531e+19,attentional-mouselab,23,261815,0.0-3.0-20.0,5efb31fa8cd32f04bf048643,5fe0d3d8e9df3d280f4d1f53,5fe11faf84b3a9b690463441,175
mouselab,False,[],"[[5, 5, 6, 5, 6], [5, 4, 7, 4, 7], [8, 5, 6, 3, 5], [5, 3, 5, 6, 4], [5, 4, 2, 3, 5]]","[[2, 2, 2, 2, 2], [2, 2, 0, 0, 2], [0, 2, 2, 0, 2], [2, 2, 2, 2, 2], [2, 2, 0, 0, 2]]","[14, 3, 4, 2, 7]",18,20,4,0.056,0.056,0.0,[],0,extreme,5,5,1087,0,168,168,1.3344262383167803e+19,attentional-mouselab,24,264039,0.0-3.0-21.0,5efb31fa8cd32f04bf048643,5fe0d3d8e9df3d280f4d1f53,5fe11faf84b3a9b690463441,175
mouselab,False,[],"[[4, 3, 3, 5, 3], [3, 5, 7, 5, 3], [8, 7, 4, 6, 4], [4, 6, 5, 3, 5], [4, 6, 6, 3, 5]]","[[2, 2, 0, 2, 2], [0, 2, 2, 2, 2], [0, 0, 2, 2, 2], [2, 0, 2, 2, 2], [2, 0, 2, 2, 2]]","[5, 4, 12, 3, 6]",12,21,3,0.048,0.048,0.0,[],0,greedy,5,5,1188,0,144,144,7.041780557099325e+17,attentional-mouselab,25,266593,0.0-3.0-22.0,5efb31fa8cd32f04bf048643,5fe0d3d8e9df3d280f4d1f53,5fe11faf84b3a9b690463441,175
mouselab,False,[],"[[9, 3, 6, 6, 8], [5, 3, 6, 6, 6], [4, 5, 5, 5, 5], [4, 5, 3, 6, 4], [2, 4, 6, 7, 4]]","[[2, 2, 2, 2, 2], [2, 2, 0, 0, 2], [2, 2, 2, 2, 2], [2, 0, 2, 0, 0], [2, 2, 2, 0, 2]]","[2, 1, 16, 10, 1]",28,22,0,0.043,0.043,0.0,[],0,greedy,5,5,1620,0,129,129,3.7325640102297866e+18,attentional-mouselab,26,269723,0.0-3.0-23.0,5efb31fa8cd32f04bf048643,5fe0d3d8e9df3d280f4d1f53,5fe11faf84b3a9b690463441,175
mouselab,False,[],"[[5, 6, 3, 9, 7], [3, 4, 4, 6, 5], [6, 7, 4, 4, 8], [5, 7, 1, 5, 4], [7, 3, 4, 6, 6]]","[[2, 0, 2, 0, 2], [2, 2, 2, 2, 2], [2, 2, 2, 0, 0], [2, 2, 2, 2, 2], [2, 2, 2, 0, 0]]","[21, 2, 2, 1, 4]",30,23,0,0.052,0.052,0.0,[],0,greedy,5,5,1097,0,156,156,6.993625421610561e+18,attentional-mouselab,27,272318,0.0-3.0-24.0,5efb31fa8cd32f04bf048643,5fe0d3d8e9df3d280f4d1f53,5fe11faf84b3a9b690463441,175
mouselab,False,[],"[[5, 6, 6, 3, 4], [4, 6, 5, 6, 6], [6, 6, 4, 6, 4], [7, 4, 7, 4, 4], [3, 5, 5, 5, 5]]","[[2, 0, 2, 0, 2], [2, 0, 2, 2, 2], [2, 0, 2, 2, 2], [2, 2, 0, 2, 2], [2, 2, 0, 2, 2]]","[1, 2, 12, 13, 2]",26,24,4,0.042,0.042,0.0,[],0,greedy,5,5,1996,0,126,126,1.3273438515743738e+19,attentional-mouselab,28,276264,0.0-3.0-25.0,5efb31fa8cd32f04bf048643,5fe0d3d8e9df3d280f4d1f53,5fe11faf84b3a9b690463441,175
mouselab,False,[],"[[5, 8, 3, 6, 5], [6, 7, 6, 6, 4], [6, 5, 7, 6, 6], [8, 3, 5, 6, 6], [7, 5, 4, 5, 3]]","[[0, 0, 2, 2, 2], [2, 2, 2, 2, 2], [0, 0, 0, 2, 2], [0, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[5, 7, 10, 4, 4]",10,25,3,0.059,0.059,0.0,[],0,extreme,5,5,1323,0,176,176,2.1900078198454538e+18,attentional-mouselab,29,279637,0.0-3.0-26.0,5efb31fa8cd32f04bf048643,5fe0d3d8e9df3d280f4d1f53,5fe11faf84b3a9b690463441,175
mouselab,False,[],"[[4, 8, 2, 5, 5], [5, 4, 7, 6, 5], [4, 6, 5, 4, 6], [8, 5, 4, 5, 6], [4, 1, 6, 5, 4]]","[[0, 0, 0, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [0, 2, 2, 2, 2], [0, 0, 2, 2, 2]]","[7, 4, 7, 4, 8]",8,26,4,0.051,0.051,0.0,[],0,extreme,5,5,1240,0,153,153,1.7074557452109197e+19,attentional-mouselab,30,283657,0.0-3.0-27.0,5efb31fa8cd32f04bf048643,5fe0d3d8e9df3d280f4d1f53,5fe11faf84b3a9b690463441,175
mouselab,False,[],"[[4, 2, 6, 5, 7], [5, 4, 6, 6, 5], [4, 5, 6, 7, 5], [3, 5, 4, 4, 8], [6, 4, 4, 5, 2]]","[[2, 0, 2, 2, 2], [2, 2, 0, 0, 2], [0, 2, 2, 2, 2], [2, 2, 2, 2, 0], [2, 2, 2, 2, 0]]","[2, 6, 10, 9, 3]",14,27,3,0.056,0.056,0.0,[],0,extreme,5,5,4633,0,167,167,4.1969760936367155e+18,attentional-mouselab,31,289547,0.0-3.0-28.0,5efb31fa8cd32f04bf048643,5fe0d3d8e9df3d280f4d1f53,5fe11faf84b3a9b690463441,175
mouselab,False,[],"[[4, 3, 3, 4, 4], [5, 7, 6, 5, 4], [5, 4, 5, 3, 5], [5, 4, 2, 5, 5], [3, 6, 4, 8, 5]]","[[2, 0, 2, 2, 2], [2, 0, 0, 2, 2], [2, 2, 2, 0, 2], [2, 2, 0, 2, 2], [2, 2, 2, 0, 2]]","[4, 7, 1, 6, 12]",14,28,0,0.041,0.041,0.0,[],0,extreme,5,5,1344,0,122,122,1.0365546844335161e+19,attentional-mouselab,32,292419,0.0-3.0-29.0,5efb31fa8cd32f04bf048643,5fe0d3d8e9df3d280f4d1f53,5fe11faf84b3a9b690463441,175
mouselab,False,[],"[[5, 6, 5, 4, 7], [7, 5, 5, 7, 4], [6, 7, 3, 6, 5], [3, 6, 5, 7, 5], [6, 5, 5, 5, 2]]","[[0, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 0, 0, 2], [0, 0, 2, 2, 0], [2, 2, 2, 2, 2]]","[14, 5, 3, 1, 7]",18,29,1,0.057,0.057,0.0,[],0,random,5,5,2323,0,171,171,1.0480192662618718e+19,attentional-mouselab,33,296240,0.0-3.0-30.0,5efb31fa8cd32f04bf048643,5fe0d3d8e9df3d280f4d1f53,5fe11faf84b3a9b690463441,175
mouselab,False,[],"[[5, 8, 6, 6, 4], [6, 6, 5, 7, 5], [5, 6, 3, 5, 5], [3, 6, 6, 7, 9], [2, 4, 5, 5, 7]]","[[2, 2, 2, 2, 2], [2, 2, 0, 2, 2], [0, 2, 2, 0, 2], [2, 0, 0, 2, 2], [2, 2, 2, 2, 0]]","[3, 5, 11, 5, 6]",10,30,4,0.06,0.06,0.0,[],0,random,5,5,2025,0,179,179,4.608742018099602e+18,attentional-mouselab,34,299936,0.0-3.0-31.0,5efb31fa8cd32f04bf048643,5fe0d3d8e9df3d280f4d1f53,5fe11faf84b3a9b690463441,175
mouselab,False,[],"[[4, 6, 4, 9, 6], [4, 5, 4, 3, 8], [5, 7, 6, 3, 3], [4, 6, 4, 4, 6], [4, 5, 2, 7, 3]]","[[2, 2, 2, 0, 2], [2, 2, 0, 2, 0], [2, 2, 2, 2, 2], [2, 2, 0, 2, 2], [2, 0, 0, 2, 2]]","[1, 14, 5, 3, 7]",18,31,0,0.042,0.042,0.0,[],0,extreme,5,5,1246,0,125,125,1.3486072813456753e+19,attentional-mouselab,35,302556,0.0-3.0-32.0,5efb31fa8cd32f04bf048643,5fe0d3d8e9df3d280f4d1f53,5fe11faf84b3a9b690463441,175
mouselab,False,[],"[[3, 2, 7, 4, 6], [5, 4, 3, 4, 5], [6, 6, 3, 8, 4], [3, 3, 5, 5, 6], [6, 4, 2, 7, 5]]","[[2, 2, 2, 2, 2], [2, 0, 0, 2, 0], [2, 2, 0, 0, 2], [2, 2, 2, 2, 2], [2, 2, 2, 0, 2]]","[5, 10, 4, 8, 3]",12,32,0,0.044,0.044,0.0,[],0,greedy,5,5,1354,0,131,131,2.7844543343190385e+18,attentional-mouselab,36,306232,0.0-3.0-33.0,5efb31fa8cd32f04bf048643,5fe0d3d8e9df3d280f4d1f53,5fe11faf84b3a9b690463441,175
mouselab,True,"[23, 23, 20, 20, 15, 15, 0, 0]","[[4, 4, 5, 8, 4], [6, 3, 4, 8, 4], [8, 2, 5, 7, 3], [5, 4, 4, 6, 6], [4, 6, 3, 2, 7]]","[[2, 2, 2, 0, 2], [2, 0, 0, 2, 0], [2, 2, 0, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 0]]","[4, 1, 2, 5, 18]",24,1,0,0.045,0.042333333333333334,0.0026666666666666666,"[23, 20, 15, 0]",4,random,5,5,36454,8,135,127,8.865133968759041e+18,attentional-mouselab,4,146709,0.0-3.0-1.0,5ec716d76084a115c6747517,5fe0d3d8e9df3d280f4d1f53,5fe11e92069e3bb0252e1c55,176
mouselab,True,"[6, 6, 17, 17, 8, 8, 16, 16]","[[5, 6, 6, 7, 3], [3, 6, 4, 4, 3], [6, 7, 4, 8, 5], [5, 8, 3, 5, 3], [3, 5, 5, 6, 8]]","[[2, 2, 2, 2, 2], [0, 2, 2, 2, 2], [2, 2, 2, 2, 0], [0, 2, 2, 2, 0], [0, 2, 2, 0, 2]]","[5, 9, 2, 10, 4]",14,2,1,0.066,0.06333333333333334,0.0026666666666666666,"[6, 17, 8, 16]",4,random,5,5,23155,8,198,190,4.669708911761874e+18,attentional-mouselab,5,173736,0.0-3.0-2.0,5ec716d76084a115c6747517,5fe0d3d8e9df3d280f4d1f53,5fe11e92069e3bb0252e1c55,176
mouselab,False,"[7, 7, 5, 5]","[[7, 6, 9, 4, 3], [3, 7, 5, 7, 9], [5, 5, 4, 6, 6], [6, 3, 6, 7, 7], [2, 3, 7, 4, 6]]","[[2, 2, 0, 0, 2], [2, 0, 2, 2, 0], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [0, 0, 2, 2, 2]]","[7, 15, 3, 4, 1]",20,3,2,0.06,0.058666666666666666,0.0013333333333333333,"[7, 5]",2,extreme,5,5,17900,4,181,177,1.3310073561881995e+19,attentional-mouselab,7,197501,0.0-3.0-4.0,5ec716d76084a115c6747517,5fe0d3d8e9df3d280f4d1f53,5fe11e92069e3bb0252e1c55,176
mouselab,False,"[14, 14, 24, 24]","[[6, 5, 6, 4, 4], [4, 6, 5, 4, 5], [5, 4, 5, 6, 5], [5, 3, 6, 6, 9], [3, 7, 3, 6, 5]]","[[2, 2, 2, 2, 2], [0, 2, 2, 2, 2], [2, 2, 0, 2, 2], [2, 2, 2, 2, 0], [0, 0, 0, 2, 2]]","[3, 7, 9, 5, 6]",8,4,4,0.056,0.05466666666666667,0.0013333333333333333,"[14, 24]",2,extreme,5,5,17148,4,167,163,4.08631189156383e+18,attentional-mouselab,8,216450,0.0-3.0-5.0,5ec716d76084a115c6747517,5fe0d3d8e9df3d280f4d1f53,5fe11e92069e3bb0252e1c55,176
mouselab,False,"[18, 18, 10, 10, 14, 14]","[[4, 5, 2, 4, 5], [4, 5, 5, 2, 5], [6, 8, 3, 6, 6], [5, 4, 6, 6, 8], [4, 5, 3, 6, 6]]","[[2, 2, 2, 2, 0], [2, 2, 0, 2, 2], [2, 0, 2, 2, 2], [2, 0, 2, 2, 0], [2, 2, 2, 2, 0]]","[2, 1, 7, 12, 8]",18,5,4,0.067,0.065,0.002,"[18, 10, 14]",3,greedy,5,5,13724,6,201,195,8.099615495914505e+18,attentional-mouselab,9,232179,0.0-3.0-6.0,5ec716d76084a115c6747517,5fe0d3d8e9df3d280f4d1f53,5fe11e92069e3bb0252e1c55,176
mouselab,False,"[1, 1, 0, 0, 2, 2, 4, 4, 10, 10]","[[6, 3, 3, 5, 3], [6, 4, 6, 4, 7], [1, 3, 3, 4, 8], [6, 6, 5, 4, 2], [10, 3, 5, 8, 7]]","[[2, 2, 2, 2, 2], [2, 2, 2, 0, 0], [2, 2, 0, 2, 0], [0, 2, 2, 2, 2], [0, 2, 2, 2, 2]]","[13, 2, 7, 1, 7]",18,6,0,0.058,0.05466666666666667,0.0033333333333333335,"[1, 0, 2, 4, 10]",5,greedy,5,5,27375,10,173,163,5.681918281791655e+18,attentional-mouselab,10,262503,0.0-3.0-7.0,5ec716d76084a115c6747517,5fe0d3d8e9df3d280f4d1f53,5fe11e92069e3bb0252e1c55,176
mouselab,False,"[15, 15, 16, 16, 17, 17, 19, 19]","[[6, 6, 6, 4, 6], [3, 2, 7, 6, 4], [3, 6, 4, 2, 7], [7, 3, 4, 5, 7], [5, 6, 4, 5, 6]]","[[2, 2, 2, 2, 0], [2, 0, 0, 2, 2], [2, 2, 2, 0, 0], [2, 2, 2, 0, 2], [2, 2, 2, 2, 2]]","[9, 2, 4, 13, 2]",20,7,4,0.064,0.06133333333333334,0.0026666666666666666,"[15, 16, 17, 19]",4,extreme,5,5,15864,8,193,185,1.3866247724207667e+19,attentional-mouselab,11,279775,0.0-3.0-8.0,5ec716d76084a115c6747517,5fe0d3d8e9df3d280f4d1f53,5fe11e92069e3bb0252e1c55,176
mouselab,False,"[18, 18, 19, 19, 10, 10]","[[6, 4, 4, 6, 6], [5, 6, 6, 8, 3], [5, 5, 8, 4, 3], [7, 5, 5, 5, 5], [8, 4, 6, 6, 7]]","[[2, 0, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 0, 2, 2], [0, 2, 0, 2, 2], [0, 2, 0, 2, 2]]","[4, 2, 5, 13, 6]",14,8,0,0.066,0.064,0.002,"[18, 19, 10]",3,greedy,5,5,13333,6,198,192,3.3934837964546e+18,attentional-mouselab,12,294797,0.0-3.0-9.0,5ec716d76084a115c6747517,5fe0d3d8e9df3d280f4d1f53,5fe11e92069e3bb0252e1c55,176
mouselab,False,"[8, 8, 5, 5, 21, 21]","[[6, 7, 5, 4, 3], [4, 7, 5, 2, 6], [3, 4, 6, 6, 5], [5, 5, 4, 6, 3], [3, 4, 5, 6, 6]]","[[2, 0, 2, 2, 2], [2, 0, 2, 2, 2], [2, 2, 0, 2, 2], [0, 2, 0, 2, 2], [0, 2, 2, 2, 2]]","[2, 10, 3, 2, 13]",22,9,1,0.053,0.051,0.002,"[8, 5, 21]",3,greedy,5,5,12285,6,158,152,1.18015213026167e+19,attentional-mouselab,13,310358,0.0-3.0-10.0,5ec716d76084a115c6747517,5fe0d3d8e9df3d280f4d1f53,5fe11e92069e3bb0252e1c55,176
mouselab,False,"[15, 15]","[[5, 5, 7, 4, 4], [6, 4, 9, 4, 5], [9, 3, 5, 7, 7], [7, 2, 5, 5, 3], [6, 6, 4, 4, 6]]","[[2, 0, 2, 2, 2], [2, 2, 0, 2, 2], [0, 2, 2, 2, 2], [2, 0, 2, 0, 0], [2, 2, 2, 2, 2]]","[3, 6, 12, 8, 1]",16,10,0,0.074,0.07333333333333333,0.0006666666666666666,[15],1,extreme,5,5,9080,2,221,219,5.055457961529248e+18,attentional-mouselab,14,321397,0.0-3.0-11.0,5ec716d76084a115c6747517,5fe0d3d8e9df3d280f4d1f53,5fe11e92069e3bb0252e1c55,176
