type,is_practice,original_item_cost,sale_item_cost,click_values,payoff_matrix,cost_matrix,weights,weights_deviation,trial_num,selected_option,gross_earnings,net_earnings,click_cost,uncovered_values,num_values_revealed,num_options,num_features,reaction_time,points_click_cost,points_action_utility,points_metalevel_reward,sale_type,is_control,sale_index,trial_type,trial_index,time_elapsed,highlight_option_value,maximized_highlighted_option,highlight_num_clicks,highlight_weight,num_highlight_reveals,participant_id
traffic-light-mouselab,False,3,1,[],"[[8, 6, 3, 2, 4], [8, 2, 0, 7, 5], [5, 3, 5, 4, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[18, 2, 10]",16,25,1,0.047,0.047,0.0,[],0,5,3,1238,0,142,142,medium,False,2,traffic-light-mouselab,29,527168,3,0,0,10,0,1
traffic-light-mouselab,False,3,1,[],"[[4, 7, 3, 6, 4], [4, 6, 2, 5, 5], [5, 2, 3, 8, 7]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[2, 10, 18]",16,26,3,0.069,0.069,0.0,[],0,5,3,1201,0,206,206,medium,False,1,traffic-light-mouselab,30,530007,5,0,0,10,0,1
traffic-light-mouselab,False,3,1,[],"[[7, 5, 8, 6, 4], [5, 5, 7, 2, 6], [4, 5, 5, 9, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[10, 2, 18]",16,27,3,0.075,0.075,0.0,[],0,5,3,1452,0,226,226,hi,True,2,traffic-light-mouselab,31,532975,9,1,0,18,0,1
traffic-light-mouselab,False,3,1,[],"[[7, 6, 6, 3, 7], [7, 8, 5, 7, 4], [6, 6, 7, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[2, 10, 18]",16,28,4,0.036,0.036,0.0,[],0,5,3,1006,0,108,108,medium,True,1,traffic-light-mouselab,32,535167,4,0,0,10,0,1
traffic-light-mouselab,False,3,1,[],"[[1, 4, 4, 6, 4], [6, 7, 7, 4, 5], [7, 4, 3, 6, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[18, 2, 10]",16,29,3,0.059,0.059,0.0,[],0,5,3,1495,0,176,176,low,True,1,traffic-light-mouselab,33,538053,4,0,0,2,0,1
traffic-light-mouselab,False,3,1,[],"[[4, 5, 5, 5, 1], [4, 7, 6, 5, 5], [3, 6, 6, 5, 7]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[18, 2, 10]",16,30,1,0.055,0.055,0.0,[],0,5,3,1291,0,164,164,low,True,1,traffic-light-mouselab,34,540759,7,1,0,2,0,1
traffic-light-mouselab,False,3,1,[],"[[3, 5, 4, 6, 7], [5, 3, 5, 5, 7], [3, 5, 6, 5, 7]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[18, 2, 10]",16,31,1,0.049,0.049,0.0,[],0,5,3,1879,0,146,146,medium,True,2,traffic-light-mouselab,35,543982,5,0,0,10,0,1
traffic-light-mouselab,False,3,1,[],"[[4, 7, 6, 5, 3], [3, 3, 3, 3, 6], [6, 3, 3, 6, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[18, 2, 10]",16,32,2,0.048,0.048,0.0,[],0,5,3,2363,0,144,144,hi,True,0,traffic-light-mouselab,36,547865,6,0,0,18,0,1
traffic-light-mouselab,True,3,1,"[7, 3, 10, 14, 6, 0, 4, 9, 5, 12, 11, 13, 8, 2, 1, 0, 4, 14, 7, 6]","[[7, 2, 6, 4, 6], [7, 8, 6, 5, 4], [7, 6, 5, 7, 7]]","[[1, 2, 2, 2, 1], [2, 1, 1, 2, 2], [2, 2, 2, 2, 1]]","[18, 10, 2]",16,1,4,0.054,0.04733333333333333,0.006666666666666667,[],0,5,3,123943,20,162,142,hi,True,0,traffic-light-mouselab,4,367782,6,0,7,18,0,2
traffic-light-mouselab,True,3,1,"[10, 14, 3]","[[7, 6, 3, 8, 4], [4, 5, 5, 5, 7], [6, 8, 5, 6, 6]]","[[3, 3, 3, 2, 3], [1, 1, 1, 1, 1], [2, 3, 3, 3, 2]]","[10, 18, 2]",16,2,4,0.059,0.057999999999999996,0.001,[],0,5,3,10176,3,178,175,hi,False,1,traffic-light-mouselab,5,381908,7,1,0,18,0,2
traffic-light-mouselab,False,3,1,"[10, 7, 4]","[[4, 6, 6, 6, 2], [2, 6, 4, 4, 7], [7, 3, 6, 6, 7]]","[[3, 3, 3, 3, 2], [3, 3, 2, 3, 3], [2, 3, 3, 3, 3]]","[2, 18, 10]",16,3,3,0.048,0.047,0.001,[],0,5,3,7974,3,144,141,hi,True,1,traffic-light-mouselab,7,404451,4,0,1,18,0,2
traffic-light-mouselab,False,3,1,"[14, 3, 5]","[[3, 6, 6, 5, 4], [10, 2, 3, 6, 6], [7, 4, 6, 5, 6]]","[[3, 3, 3, 2, 3], [0, 1, 1, 1, 1], [3, 3, 3, 3, 2]]","[10, 2, 18]",16,4,2,0.058,0.057,0.001,[5],1,5,3,10997,3,174,171,low,False,1,traffic-light-mouselab,8,419326,3,0,1,2,1,2
traffic-light-mouselab,False,3,1,"[0, 6, 13]","[[7, 5, 7, 6, 2], [4, 5, 2, 5, 7], [9, 5, 7, 5, 2]]","[[2, 3, 3, 3, 3], [3, 2, 3, 3, 3], [3, 3, 3, 2, 3]]","[18, 2, 10]",16,5,3,0.056,0.055,0.001,[],0,5,3,10179,3,168,165,low,True,1,traffic-light-mouselab,9,432792,5,0,1,2,0,2
traffic-light-mouselab,False,3,1,"[4, 7, 0]","[[7, 4, 3, 6, 7], [4, 8, 7, 5, 6], [2, 6, 5, 5, 5]]","[[2, 3, 3, 3, 2], [3, 3, 2, 3, 3], [3, 3, 3, 3, 3]]","[18, 10, 2]",16,6,1,0.055,0.054,0.001,[],0,5,3,10581,3,164,161,low,True,2,traffic-light-mouselab,10,446690,6,1,0,2,0,2
traffic-light-mouselab,False,3,1,"[0, 6, 8]","[[8, 2, 5, 4, 6], [6, 8, 5, 3, 6], [3, 5, 4, 6, 4]]","[[2, 3, 3, 3, 3], [3, 2, 3, 2, 3], [1, 1, 1, 1, 1]]","[18, 10, 2]",16,7,3,0.038,0.037,0.001,[],0,5,3,11245,3,114,111,low,False,2,traffic-light-mouselab,11,461558,6,1,0,2,0,2
traffic-light-mouselab,False,3,1,"[1, 12, 14]","[[3, 8, 6, 6, 7], [5, 4, 3, 3, 3], [4, 6, 7, 7, 5]]","[[3, 2, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 2, 3, 2]]","[10, 2, 18]",16,8,4,0.055,0.054,0.001,[],0,5,3,10076,3,166,163,medium,True,0,traffic-light-mouselab,12,474521,7,0,1,10,0,2
traffic-light-mouselab,False,3,1,"[0, 11, 3]","[[8, 6, 6, 5, 7], [8, 8, 7, 4, 4], [6, 8, 6, 3, 5]]","[[2, 3, 3, 2, 3], [3, 3, 3, 3, 3], [3, 2, 3, 3, 3]]","[10, 18, 2]",16,9,2,0.066,0.065,0.001,[],0,5,3,12799,3,198,195,medium,True,0,traffic-light-mouselab,13,490038,6,0,2,10,0,2
traffic-light-mouselab,False,3,1,"[14, 0, 10]","[[7, 7, 1, 4, 4], [4, 4, 9, 3, 7], [9, 3, 4, 7, 6]]","[[2, 3, 3, 3, 3], [1, 1, 1, 1, 1], [2, 3, 3, 3, 2]]","[18, 10, 2]",16,10,2,0.039,0.038,0.001,[],0,5,3,8946,3,116,113,medium,False,1,traffic-light-mouselab,14,504518,9,1,0,10,0,2
traffic-light-mouselab,False,3,1,"[0, 6, 12, 8, 4]","[[6, 6, 7, 4, 5], [3, 6, 5, 6, 1], [4, 5, 4, 5, 6]]","[[2, 3, 3, 3, 2], [3, 2, 3, 2, 3], [3, 3, 2, 3, 3]]","[18, 10, 2]",16,11,4,0.037,0.035333333333333335,0.0016666666666666668,[],0,5,3,11745,5,112,107,medium,True,1,traffic-light-mouselab,15,519321,1,0,2,10,0,2
traffic-light-mouselab,False,3,1,"[10, 11, 12, 13, 14]","[[4, 3, 6, 1, 4], [5, 3, 6, 6, 4], [4, 5, 5, 6, 3]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [2, 2, 2, 2, 2]]","[10, 18, 2]",16,12,2,0.059,0.05733333333333333,0.0016666666666666668,[],0,5,3,10765,5,178,173,medium,False,0,traffic-light-mouselab,16,533299,6,1,0,10,0,2
traffic-light-mouselab,False,3,1,"[4, 0, 12, 2]","[[9, 5, 4, 9, 8], [5, 4, 4, 4, 5], [5, 3, 8, 3, 6]]","[[2, 3, 2, 3, 2], [3, 3, 3, 3, 3], [3, 3, 2, 3, 3]]","[2, 18, 10]",16,13,2,0.053,0.051666666666666666,0.0013333333333333333,[],0,5,3,12093,4,160,156,medium,True,2,traffic-light-mouselab,17,549221,8,1,1,10,0,2
traffic-light-mouselab,False,3,1,"[10, 11, 12, 13, 14]","[[1, 6, 5, 4, 3], [5, 8, 3, 7, 7], [6, 3, 3, 5, 6]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [2, 2, 2, 2, 2]]","[2, 18, 10]",16,14,2,0.031,0.029333333333333333,0.0016666666666666668,[],0,5,3,11069,5,94,89,low,False,0,traffic-light-mouselab,18,563522,5,0,0,2,0,2
traffic-light-mouselab,False,3,1,"[0, 6, 2, 8, 4]","[[5, 6, 5, 5, 7], [3, 9, 6, 7, 6], [2, 5, 5, 5, 7]]","[[2, 3, 2, 3, 2], [3, 2, 3, 2, 3], [1, 1, 1, 1, 1]]","[10, 2, 18]",16,15,0,0.031,0.029333333333333333,0.0016666666666666668,[],0,5,3,9534,5,92,87,hi,False,2,traffic-light-mouselab,19,577028,2,0,0,18,0,2
traffic-light-mouselab,False,3,1,"[14, 5, 11, 6]","[[4, 4, 8, 6, 5], [7, 5, 6, 8, 3], [2, 0, 4, 5, 2]]","[[1, 1, 1, 1, 1], [2, 2, 3, 3, 3], [3, 2, 3, 3, 2]]","[2, 18, 10]",16,16,1,0.033,0.03166666666666667,0.0013333333333333333,[],0,5,3,7583,4,98,94,low,False,0,traffic-light-mouselab,20,589090,4,0,0,2,0,2
traffic-light-mouselab,False,3,1,"[14, 13, 12, 11, 10]","[[4, 3, 6, 7, 4], [4, 7, 3, 7, 6], [5, 5, 5, 5, 3]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [2, 2, 2, 2, 2]]","[10, 2, 18]",16,17,2,0.052,0.050333333333333334,0.0016666666666666668,[],0,5,3,9199,5,156,151,medium,False,0,traffic-light-mouselab,21,603525,6,0,0,10,0,2
traffic-light-mouselab,False,3,1,"[4, 3, 2, 1, 0]","[[3, 5, 7, 5, 0], [4, 8, 6, 6, 6], [3, 8, 4, 4, 5]]","[[2, 2, 2, 2, 2], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[18, 10, 2]",16,18,0,0.033,0.03133333333333334,0.0016666666666666668,[],0,5,3,10225,5,100,95,hi,True,0,traffic-light-mouselab,22,616933,3,0,5,18,0,2
traffic-light-mouselab,False,3,1,"[5, 6, 7, 8, 9]","[[6, 3, 3, 4, 6], [7, 7, 6, 6, 6], [7, 5, 6, 7, 7]]","[[1, 1, 1, 1, 1], [2, 2, 2, 2, 2], [3, 3, 3, 3, 3]]","[10, 2, 18]",16,19,3,0.059,0.05733333333333333,0.0016666666666666668,[],0,5,3,9121,5,178,173,medium,False,0,traffic-light-mouselab,23,629464,4,0,0,10,0,2
traffic-light-mouselab,False,3,1,"[10, 1, 12, 3, 14]","[[6, 8, 9, 7, 4], [3, 6, 9, 6, 5], [4, 7, 5, 2, 8]]","[[3, 2, 3, 2, 3], [1, 1, 1, 1, 1], [2, 3, 2, 3, 2]]","[2, 18, 10]",16,20,4,0.059,0.05733333333333333,0.0016666666666666668,[],0,5,3,7989,5,178,173,hi,False,1,traffic-light-mouselab,24,640011,5,0,0,18,0,2
traffic-light-mouselab,False,3,1,"[14, 13, 12, 11, 10]","[[5, 4, 7, 4, 2], [4, 3, 7, 9, 6], [7, 2, 4, 5, 4]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [2, 2, 2, 2, 2]]","[2, 10, 18]",16,21,0,0.059,0.05733333333333333,0.0016666666666666668,[],0,5,3,9496,5,176,171,medium,False,1,traffic-light-mouselab,25,655550,4,0,0,10,0,2
traffic-light-mouselab,False,3,1,"[10, 6, 12, 8, 14]","[[3, 6, 4, 4, 3], [6, 4, 6, 5, 4], [4, 6, 6, 5, 6]]","[[1, 1, 1, 1, 1], [3, 2, 3, 2, 3], [2, 3, 2, 3, 2]]","[18, 10, 2]",16,22,2,0.048,0.04633333333333334,0.0016666666666666668,[],0,5,3,6741,5,144,139,hi,False,0,traffic-light-mouselab,26,665684,4,0,0,18,0,2
traffic-light-mouselab,False,3,1,"[0, 6, 12, 8, 14]","[[5, 4, 5, 6, 4], [5, 4, 5, 4, 6], [8, 4, 2, 4, 4]]","[[2, 3, 3, 3, 3], [3, 2, 3, 2, 3], [3, 3, 2, 3, 2]]","[18, 2, 10]",16,23,1,0.04,0.03833333333333334,0.0016666666666666668,[],0,5,3,9859,5,120,115,low,True,1,traffic-light-mouselab,27,683318,4,0,2,2,0,2
traffic-light-mouselab,False,3,1,"[0, 1, 2, 3, 4]","[[8, 5, 2, 7, 6], [8, 6, 7, 5, 6], [4, 5, 5, 6, 4]]","[[2, 2, 2, 2, 2], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[18, 10, 2]",16,24,4,0.059,0.05733333333333333,0.0016666666666666668,[],0,5,3,9704,5,176,171,low,True,2,traffic-light-mouselab,28,695462,4,0,0,2,0,2
traffic-light-mouselab,False,3,1,"[5, 6, 7, 8, 9]","[[6, 7, 5, 5, 5], [4, 1, 8, 5, 5], [5, 6, 4, 5, 5]]","[[3, 3, 3, 3, 3], [2, 2, 2, 2, 2], [3, 3, 3, 3, 3]]","[18, 10, 2]",16,25,3,0.05,0.04833333333333334,0.0016666666666666668,[],0,5,3,11777,5,150,145,medium,True,1,traffic-light-mouselab,29,710538,5,0,5,10,0,2
traffic-light-mouselab,False,3,1,"[0, 1, 2, 3, 4]","[[3, 6, 1, 4, 5], [8, 3, 4, 3, 5], [5, 2, 5, 5, 3]]","[[2, 2, 2, 2, 2], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[10, 2, 18]",16,26,0,0.045,0.043333333333333335,0.0016666666666666668,[],0,5,3,11006,5,136,131,hi,False,2,traffic-light-mouselab,30,723546,5,1,0,18,0,2
traffic-light-mouselab,False,3,1,"[5, 6, 7, 8, 9]","[[4, 5, 7, 4, 7], [8, 6, 3, 5, 4], [7, 5, 5, 5, 5]]","[[3, 3, 3, 3, 3], [2, 2, 2, 2, 2], [1, 1, 1, 1, 1]]","[18, 10, 2]",16,27,1,0.053,0.051333333333333335,0.0016666666666666668,[],0,5,3,9350,5,160,155,low,False,2,traffic-light-mouselab,31,735455,5,0,0,2,0,2
traffic-light-mouselab,False,3,1,"[0, 11, 2, 13, 4]","[[6, 5, 4, 8, 8], [5, 6, 7, 5, 5], [7, 6, 5, 6, 6]]","[[2, 3, 2, 3, 2], [3, 3, 3, 3, 3], [3, 2, 3, 2, 3]]","[18, 10, 2]",16,28,2,0.051,0.04933333333333333,0.0016666666666666668,[],0,5,3,14430,5,152,147,low,True,2,traffic-light-mouselab,32,752134,5,0,2,2,0,2
traffic-light-mouselab,False,3,1,"[9, 8, 7, 6, 0]","[[5, 7, 3, 4, 7], [4, 7, 4, 4, 6], [5, 8, 3, 7, 4]]","[[2, 3, 3, 3, 3], [3, 2, 2, 2, 2], [1, 1, 1, 1, 1]]","[10, 2, 18]",16,29,3,0.058,0.05633333333333334,0.0016666666666666668,[],0,5,3,8150,5,174,169,hi,False,2,traffic-light-mouselab,33,763105,7,0,0,18,0,2
traffic-light-mouselab,False,3,1,"[4, 9, 14, 10, 0]","[[0, 2, 4, 7, 3], [5, 5, 4, 7, 4], [6, 3, 5, 5, 3]]","[[2, 3, 3, 3, 2], [3, 3, 3, 3, 2], [2, 3, 3, 3, 2]]","[2, 10, 18]",16,30,4,0.033,0.03133333333333334,0.0016666666666666668,[],0,5,3,9445,5,100,95,hi,True,2,traffic-light-mouselab,34,775578,3,0,2,18,0,2
traffic-light-mouselab,False,3,1,"[10, 6, 2, 8, 14]","[[5, 2, 4, 6, 5], [6, 3, 6, 4, 8], [4, 6, 4, 5, 9]]","[[3, 3, 2, 3, 3], [3, 2, 3, 2, 3], [2, 3, 3, 3, 2]]","[2, 10, 18]",16,31,2,0.047,0.04533333333333334,0.0016666666666666668,[],0,5,3,8759,5,140,135,hi,True,2,traffic-light-mouselab,35,786648,4,0,2,18,0,2
traffic-light-mouselab,False,3,1,"[10, 10]","[[4, 6, 7, 7, 7], [5, 7, 2, 5, 5], [2, 5, 5, 8, 7]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 3, 3, 3, 3]]","[18, 2, 10]",16,32,0,0.034,0.03333333333333333,0.0006666666666666666,[],0,5,3,4317,2,102,100,hi,True,0,traffic-light-mouselab,36,795914,4,0,0,18,0,2
traffic-light-mouselab,True,3,1,"[11, 10, 12, 13, 2, 2, 2, 14, 0, 0, 0, 1, 1, 1, 3, 3, 3, 4, 4, 4, 5, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 8, 9, 9, 9]","[[7, 6, 6, 4, 5], [8, 6, 9, 6, 8], [4, 6, 4, 6, 4]]","[[0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0]]","[18, 10, 2]",16,1,0,0.071,0.05933333333333333,0.011666666666666667,"[11, 10, 12, 13, 2, 14, 0, 1, 3, 4, 5, 6, 7, 8, 9]",15,5,3,134851,35,214,179,low,False,2,traffic-light-mouselab,4,384270,4,0,5,2,5,3
traffic-light-mouselab,True,3,1,"[10, 10, 10, 11, 11, 11, 12, 12, 12, 14, 14, 14, 13, 13, 13, 8, 8, 8, 7, 7, 7, 9, 9, 9, 2, 2, 2, 3, 3, 3, 6, 6, 6, 5, 5, 5]","[[4, 3, 5, 6, 5], [4, 6, 4, 4, 3], [3, 5, 7, 6, 7]]","[[3, 3, 0, 0, 3], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0]]","[2, 10, 18]",16,2,2,0.059,0.047,0.012,"[10, 11, 12, 14, 13, 8, 7, 9, 2, 3, 6, 5]",12,5,3,48005,36,176,140,low,True,0,traffic-light-mouselab,5,447906,5,0,6,2,2,3
traffic-light-mouselab,False,3,1,"[0, 1, 2, 3, 4, 7, 7, 7, 6, 6, 6, 9, 9, 9, 5, 5, 5]","[[2, 6, 7, 4, 6], [6, 3, 4, 5, 8], [7, 5, 5, 2, 4]]","[[0, 0, 0, 0, 0], [0, 0, 0, 3, 0], [3, 3, 3, 3, 3]]","[10, 18, 2]",16,3,4,0.071,0.06533333333333333,0.005666666666666667,"[0, 1, 2, 3, 4, 7, 6, 9, 5]",9,5,3,29035,17,212,195,medium,False,0,traffic-light-mouselab,7,488162,6,0,5,10,5,3
traffic-light-mouselab,False,3,1,"[5, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 8, 9, 9, 9, 10, 10, 10, 12, 12, 12, 13, 13, 13, 14, 14, 14]","[[8, 6, 2, 7, 6], [6, 4, 5, 5, 5], [3, 4, 5, 9, 7]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [0, 3, 0, 0, 0]]","[2, 18, 10]",16,4,3,0.065,0.056,0.009,"[5, 6, 7, 8, 9, 10, 12, 13, 14]",9,5,3,30168,27,194,167,medium,True,2,traffic-light-mouselab,8,530978,9,1,12,10,4,3
traffic-light-mouselab,False,3,1,"[10, 11, 12, 13, 14, 1, 1, 1, 2, 2, 2, 0, 0, 0]","[[7, 7, 5, 5, 2], [4, 7, 0, 3, 3], [4, 6, 5, 2, 4]]","[[0, 0, 0, 3, 3], [3, 3, 3, 3, 3], [0, 0, 0, 0, 0]]","[18, 2, 10]",16,5,1,0.067,0.06233333333333334,0.004666666666666667,"[10, 11, 12, 13, 14, 1, 2, 0]",8,5,3,31674,14,200,186,medium,False,2,traffic-light-mouselab,9,567458,6,1,5,10,5,3
traffic-light-mouselab,False,3,1,"[5, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 8, 9, 9, 9, 13, 13, 13, 12, 12, 12, 10, 10, 10]","[[4, 4, 5, 5, 5], [7, 4, 7, 7, 5], [4, 4, 7, 5, 5]]","[[1, 1, 1, 1, 1], [0, 0, 0, 0, 0], [0, 3, 0, 0, 3]]","[2, 18, 10]",16,6,2,0.069,0.061000000000000006,0.008,"[5, 6, 7, 8, 9, 13, 12, 10]",8,5,3,17662,24,206,182,low,False,0,traffic-light-mouselab,10,589693,5,1,0,2,0,3
traffic-light-mouselab,False,3,1,"[5, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 8, 9, 9, 9, 10, 10, 10, 11, 11, 11, 14, 14, 14]","[[4, 1, 6, 7, 4], [5, 5, 2, 2, 5], [5, 2, 5, 5, 4]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [0, 0, 3, 3, 0]]","[2, 18, 10]",16,7,0,0.049,0.041,0.008,"[5, 6, 7, 8, 9, 10, 11, 14]",8,5,3,22707,24,148,124,low,True,0,traffic-light-mouselab,11,615761,4,0,0,2,0,3
traffic-light-mouselab,False,3,1,"[0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 4, 7, 7, 7, 5, 5, 5, 8, 8, 8]","[[6, 5, 10, 6, 3], [4, 6, 5, 6, 3], [7, 6, 3, 6, 6]]","[[0, 0, 0, 0, 0], [0, 3, 0, 0, 3], [1, 1, 1, 1, 1]]","[18, 10, 2]",16,8,2,0.079,0.07100000000000001,0.008,"[0, 1, 2, 3, 4, 7, 5, 8]",8,5,3,13433,24,236,212,low,False,2,traffic-light-mouselab,12,633488,3,0,0,2,0,3
traffic-light-mouselab,False,3,1,"[0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 4, 8, 8, 8, 9, 9, 9]","[[2, 4, 5, 8, 6], [5, 5, 5, 3, 5], [3, 4, 4, 7, 6]]","[[0, 0, 0, 0, 0], [3, 3, 3, 0, 0], [3, 3, 3, 3, 3]]","[18, 10, 2]",16,9,3,0.063,0.056,0.007,"[0, 1, 2, 3, 4, 8, 9]",7,5,3,20307,21,188,167,hi,True,0,traffic-light-mouselab,13,656790,8,1,15,18,5,3
traffic-light-mouselab,False,3,1,"[5, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 8, 9, 9, 9, 2, 2, 2, 0, 0, 0, 3, 3, 3]","[[5, 2, 7, 4, 4], [5, 3, 6, 5, 2], [3, 7, 5, 5, 6]]","[[0, 3, 0, 0, 3], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]","[10, 18, 2]",16,10,2,0.063,0.055,0.008,"[5, 6, 7, 8, 9, 2, 0, 3]",8,5,3,21063,24,188,164,hi,True,1,traffic-light-mouselab,14,681491,6,1,15,18,5,3
traffic-light-mouselab,False,3,1,"[5, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 8, 9, 9, 9, 11, 11, 11]","[[4, 5, 6, 6, 1], [6, 9, 5, 6, 7], [3, 6, 7, 5, 7]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [3, 0, 3, 3, 3]]","[2, 18, 10]",16,11,1,0.077,0.071,0.006,"[5, 6, 7, 8, 9, 11]",6,5,3,16204,18,232,214,hi,True,1,traffic-light-mouselab,15,698779,9,1,15,18,5,3
traffic-light-mouselab,False,3,1,"[5, 6, 7, 8, 9, 1, 1, 1, 2, 2, 2, 4, 4, 4, 3, 3, 3]","[[0, 4, 3, 2, 5], [3, 6, 6, 5, 6], [5, 1, 9, 4, 7]]","[[3, 0, 0, 0, 0], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]","[18, 10, 2]",16,12,4,0.055,0.04933333333333333,0.005666666666666667,"[5, 6, 7, 8, 9, 1, 2, 4, 3]",9,5,3,12891,17,164,147,medium,False,1,traffic-light-mouselab,16,712854,6,1,5,10,5,3
traffic-light-mouselab,False,3,1,"[10, 10, 10, 11, 11, 11, 12, 12, 12, 13, 13, 13, 14, 14, 14, 5, 5, 5, 6, 6, 6]","[[1, 5, 6, 6, 4], [7, 4, 3, 7, 2], [6, 5, 4, 2, 4]]","[[1, 1, 1, 1, 1], [0, 0, 3, 3, 3], [0, 0, 0, 0, 0]]","[2, 10, 18]",16,13,0,0.06,0.053,0.007,"[10, 11, 12, 13, 14, 5, 6]",7,5,3,13090,21,180,159,low,False,0,traffic-light-mouselab,17,727710,1,0,0,2,0,3
traffic-light-mouselab,False,3,1,"[5, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 8, 9, 9, 9, 11, 11, 11]","[[2, 1, 6, 5, 3], [3, 8, 5, 2, 4], [4, 6, 6, 7, 7]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [3, 0, 3, 3, 3]]","[2, 18, 10]",16,14,1,0.069,0.063,0.006,"[5, 6, 7, 8, 9, 11]",6,5,3,7834,18,206,188,low,True,0,traffic-light-mouselab,18,736464,1,0,0,2,0,3
traffic-light-mouselab,False,3,1,"[10, 10, 10, 11, 11, 11, 12, 12, 12, 13, 13, 13, 14, 14, 14, 5, 5, 5, 7, 7, 7]","[[6, 6, 4, 2, 6], [4, 5, 4, 6, 4], [7, 3, 6, 2, 3]]","[[3, 3, 3, 3, 3], [0, 3, 0, 3, 3], [0, 0, 0, 0, 0]]","[2, 10, 18]",16,15,0,0.059,0.052,0.007,"[10, 11, 12, 13, 14, 5, 7]",7,5,3,11895,21,178,157,hi,True,2,traffic-light-mouselab,19,749278,7,1,15,18,5,3
traffic-light-mouselab,False,3,1,"[0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 4, 7, 7, 7, 9, 9, 9]","[[2, 5, 7, 4, 6], [4, 6, 5, 1, 4], [8, 4, 4, 8, 3]]","[[0, 0, 0, 0, 0], [3, 3, 0, 3, 0], [3, 3, 3, 3, 3]]","[18, 10, 2]",16,16,2,0.061,0.054,0.007,"[0, 1, 2, 3, 4, 7, 9]",7,5,3,12252,21,184,163,low,True,2,traffic-light-mouselab,20,762271,4,0,0,2,0,3
traffic-light-mouselab,False,3,1,"[0, 1, 2, 3, 4, 6, 6, 6, 5, 5, 5, 9, 9, 9, 10, 10, 10, 14, 14, 14]","[[7, 8, 4, 4, 7], [6, 3, 5, 2, 6], [3, 1, 4, 6, 7]]","[[0, 0, 0, 0, 0], [0, 0, 3, 3, 0], [0, 3, 3, 3, 0]]","[18, 10, 2]",16,17,4,0.067,0.060333333333333336,0.006666666666666667,"[0, 1, 2, 3, 4, 6, 5, 9, 10, 14]",10,5,3,25647,20,200,180,hi,False,0,traffic-light-mouselab,21,792817,7,0,5,18,5,3
traffic-light-mouselab,False,3,1,"[5, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 8, 9, 9, 9, 13, 13, 13]","[[9, 4, 5, 3, 4], [6, 5, 3, 10, 3], [4, 6, 5, 5, 4]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [3, 3, 3, 0, 3]]","[2, 18, 10]",16,18,3,0.079,0.073,0.006,"[5, 6, 7, 8, 9, 13]",6,5,3,9402,18,236,218,medium,True,2,traffic-light-mouselab,22,803790,5,0,3,10,1,3
