type,is_practice,click_values,payoff_matrix,cost_matrix,weights,weights_variance,trial_num,selected_option,gross_earnings,net_earnings,click_cost,uncovered_values,trial_nudge,nudge_index,accepted_default,accepted_supersize,chose_default,chose_supersize,num_baskets,num_features,cost,trial_type,trial_index,time_elapsed,internal_node_id,prolific_pid,study_id,session_id,nudge_type,participant_id
mouselab,False,[],"[[4, 5], [7, 7], [6, 7], [7, 5], [5, 5]]","[[4, 4], [4, 4], [4, 4], [4, 4], [4, 4]]","[1, 1, 3, 2, 3]",0.8,15,0,0.058,0.058,0.0,[],default,0,True,False,True,False,2,5,4,implicit-mouselab,17,377466,0.0-3.0-14.0,5d433248638dca0015da9d7b,5faed821735c4c09a01dbe66,5faed9fe81fe930a8f1ef11b,default,24
mouselab,False,"[5, 5, 2, 2]","[[5, 4, 6, 4, 7, 2, 6], [5, 5, 8, 5, 3, 5, 4]]","[[1, 1, 0, 1, 1, 0, 1], [1, 1, 1, 1, 1, 1, 1]]","[7, 3]",4.0,16,2,0.066,0.064,0.002,"[5, 2]",control,-1,False,False,False,False,7,2,1,implicit-mouselab,18,381456,0.0-3.0-15.0,5d433248638dca0015da9d7b,5faed821735c4c09a01dbe66,5faed9fe81fe930a8f1ef11b,default,24
mouselab,False,[],"[[5, 3, 5, 6, 5, 6, 6], [5, 5, 6, 3, 4, 1, 5], [5, 7, 3, 7, 5, 6, 6], [5, 4, 5, 3, 6, 4, 6], [3, 8, 7, 5, 3, 3, 6]]","[[3, 3, 3, 3, 3, 3, 3], [3, 3, 3, 3, 3, 3, 3], [3, 3, 3, 3, 3, 3, 3], [3, 3, 3, 3, 3, 3, 3], [3, 3, 3, 3, 3, 3, 3]]","[2, 3, 2, 2, 1]",0.4,17,6,0.057,0.057,0.0,[],default,6,True,False,True,False,7,5,3,implicit-mouselab,19,385061,0.0-3.0-16.0,5d433248638dca0015da9d7b,5faed821735c4c09a01dbe66,5faed9fe81fe930a8f1ef11b,default,24
mouselab,False,[],"[[4, 4, 4, 6, 3, 4, 5], [4, 3, 6, 2, 5, 6, 6], [4, 8, 4, 7, 5, 4, 5], [5, 7, 3, 7, 4, 4, 6], [5, 4, 7, 6, 6, 7, 4]]","[[2, 2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2, 2]]","[1, 3, 2, 2, 2]",0.4,18,4,0.048,0.048,0.0,[],default,4,True,False,True,False,7,5,2,implicit-mouselab,20,388075,0.0-3.0-17.0,5d433248638dca0015da9d7b,5faed821735c4c09a01dbe66,5faed9fe81fe930a8f1ef11b,default,24
mouselab,False,"[9, 9, 9, 9]","[[6, 6, 2, 10, 7, 5, 7], [3, 6, 8, 5, 3, 4, 1]]","[[4, 4, 4, 4, 4, 4, 4], [4, 4, 0, 4, 4, 4, 4]]","[1, 9]",16.0,19,2,0.074,0.06999999999999999,0.004,[9],control,-1,False,False,False,False,7,2,4,implicit-mouselab,21,393740,0.0-3.0-18.0,5d433248638dca0015da9d7b,5faed821735c4c09a01dbe66,5faed9fe81fe930a8f1ef11b,default,24
mouselab,False,[],"[[5, 6, 9, 4, 6, 6, 7], [4, 3, 4, 5, 5, 5, 5]]","[[1, 1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1]]","[2, 8]",9.0,20,2,0.05,0.05,0.0,[],default,2,True,False,True,False,7,2,1,implicit-mouselab,22,398080,0.0-3.0-19.0,5d433248638dca0015da9d7b,5faed821735c4c09a01dbe66,5faed9fe81fe930a8f1ef11b,default,24
mouselab,False,"[1, 1, 4, 4]","[[6, 3, 3, 5, 6, 6, 5], [8, 9, 7, 5, 4, 2, 8], [3, 8, 4, 3, 7, 3, 9], [3, 5, 4, 6, 5, 1, 4], [10, 6, 5, 6, 4, 5, 6]]","[[2, 0, 2, 2, 0, 2, 2], [2, 2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2, 2]]","[4, 3, 1, 1, 1]",1.6,21,4,0.052,0.048,0.004,"[1, 4]",control,-1,False,False,False,False,7,5,2,implicit-mouselab,23,405815,0.0-3.0-20.0,5d433248638dca0015da9d7b,5faed821735c4c09a01dbe66,5faed9fe81fe930a8f1ef11b,default,24
mouselab,False,[],"[[2, 7, 3, 10, 3, 3, 5], [4, 5, 3, 8, 4, 7, 6], [6, 3, 6, 5, 7, 4, 5], [3, 5, 5, 1, 8, 6, 8], [5, 8, 4, 2, 5, 7, 6]]","[[2, 2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2, 2]]","[4, 1, 1, 1, 3]",1.6,22,2,0.038,0.038,0.0,[],default,2,True,False,True,False,7,5,2,implicit-mouselab,24,407938,0.0-3.0-21.0,5d433248638dca0015da9d7b,5faed821735c4c09a01dbe66,5faed9fe81fe930a8f1ef11b,default,24
mouselab,False,"[3, 3]","[[5, 4], [8, 3], [7, 5], [6, 4], [9, 6]]","[[2, 2], [2, 0], [2, 2], [2, 2], [2, 2]]","[2, 4, 2, 1, 1]",1.2,23,0,0.071,0.06899999999999999,0.002,[3],control,-1,False,False,False,False,2,5,2,implicit-mouselab,25,412971,0.0-3.0-22.0,5d433248638dca0015da9d7b,5faed821735c4c09a01dbe66,5faed9fe81fe930a8f1ef11b,default,24
mouselab,False,[],"[[4, 1, 4, 5, 6, 5, 6], [7, 3, 4, 7, 5, 6, 4]]","[[1, 1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1]]","[7, 3]",4.0,24,6,0.054,0.054,0.0,[],default,6,True,False,True,False,7,2,1,implicit-mouselab,26,415564,0.0-3.0-23.0,5d433248638dca0015da9d7b,5faed821735c4c09a01dbe66,5faed9fe81fe930a8f1ef11b,default,24
mouselab,True,"[2, 5, 3, 4, 4, 2, 2, 2, 4, 3, 5, 2, 2, 4]","[[5, 3], [6, 1], [5, 7], [6, 4], [6, 4]]","[[3, 3], [0, 1], [0, 1], [3, 3], [3, 3]]","[1, 4, 3, 1, 1]",1.6,1,0,0.056,0.046,0.01,"[2, 4]",control,-1,False,False,False,False,2,5,3,implicit-mouselab,4,216704,0.0-3.0-1.0,5f21abd9ff78715c81848c84,5faed821735c4c09a01dbe66,5faeda31bc045b0929c5cd05,default,25
mouselab,True,"[0, 10, 6, 8, 0, 8, 10, 6, 3, 3, 4, 4, 13, 13, 11, 11]","[[5, 5, 6, 5, 5, 6, 8], [4, 4, 6, 6, 4, 6, 3]]","[[0, 2, 2, 0, 0, 2, 0], [2, 0, 2, 0, 0, 2, 0]]","[1, 9]",16.0,2,6,0.035,0.019000000000000003,0.016,"[0, 8, 10, 6, 3, 4, 13, 11]",control,-1,False,False,False,False,7,2,2,implicit-mouselab,5,238578,0.0-3.0-2.0,5f21abd9ff78715c81848c84,5faed821735c4c09a01dbe66,5faeda31bc045b0929c5cd05,default,25
mouselab,False,"[0, 0, 4, 4, 2, 2, 6, 6]","[[4, 6, 4, 5, 1, 6, 7], [5, 2, 4, 3, 4, 4, 5]]","[[0, 2, 0, 2, 0, 2, 0], [2, 2, 2, 2, 2, 2, 2]]","[8, 2]",9.0,5,6,0.066,0.058,0.008,"[0, 4, 2, 6]",control,-1,False,False,False,False,7,2,2,implicit-mouselab,7,253780,0.0-3.0-4.0,5f21abd9ff78715c81848c84,5faed821735c4c09a01dbe66,5faeda31bc045b0929c5cd05,default,25
mouselab,False,[],"[[5, 7], [6, 1]]","[[2, 2], [2, 2]]","[2, 8]",9.0,6,0,0.058,0.058,0.0,[],default,0,True,False,True,False,2,2,2,implicit-mouselab,8,260424,0.0-3.0-5.0,5f21abd9ff78715c81848c84,5faed821735c4c09a01dbe66,5faeda31bc045b0929c5cd05,default,25
mouselab,False,[],"[[6, 5, 3, 7, 5, 6, 4], [5, 5, 5, 6, 5, 4, 8]]","[[4, 4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4, 4]]","[1, 9]",16.0,7,3,0.061,0.061,0.0,[],default,3,True,False,True,False,7,2,4,implicit-mouselab,9,265718,0.0-3.0-6.0,5f21abd9ff78715c81848c84,5faed821735c4c09a01dbe66,5faeda31bc045b0929c5cd05,default,25
mouselab,False,"[9, 9, 12, 12, 7, 7, 31, 31, 29, 29, 1, 1, 4, 4, 17, 17, 22, 22]","[[5, 5, 4, 5, 7, 8, 4], [6, 5, 8, 4, 3, 6, 6], [2, 3, 5, 2, 6, 6, 5], [5, 5, 5, 8, 8, 4, 5], [6, 2, 5, 3, 4, 6, 6]]","[[3, 1, 3, 3, 1, 3, 3], [1, 3, 1, 3, 3, 1, 3], [3, 3, 3, 1, 3, 3, 3], [3, 1, 3, 3, 3, 3, 3], [3, 1, 3, 1, 3, 3, 3]]","[3, 3, 1, 1, 2]",0.8,8,6,0.052,0.034,0.018,[],control,-1,False,False,False,False,7,5,3,implicit-mouselab,10,282510,0.0-3.0-7.0,5f21abd9ff78715c81848c84,5faed821735c4c09a01dbe66,5faeda31bc045b0929c5cd05,default,25
mouselab,False,"[10, 19, 10, 19]","[[4, 8, 5, 4, 3, 2, 8], [4, 9, 5, 8, 3, 5, 6], [8, 4, 7, 2, 4, 6, 4], [6, 6, 7, 5, 7, 6, 7], [5, 7, 3, 8, 4, 1, 8]]","[[2, 2, 2, 2, 2, 2, 2], [2, 2, 2, 0, 2, 2, 2], [2, 2, 2, 2, 2, 0, 2], [2, 2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2, 2]]","[1, 5, 1, 2, 1]",2.4,9,3,0.064,0.06,0.004,"[10, 19]",default,3,False,False,True,False,7,5,2,implicit-mouselab,11,290203,0.0-3.0-8.0,5f21abd9ff78715c81848c84,5faed821735c4c09a01dbe66,5faeda31bc045b0929c5cd05,default,25
mouselab,False,[],"[[3, 7], [8, 6]]","[[3, 3], [3, 3]]","[9, 1]",16.0,10,1,0.069,0.069,0.0,[],default,1,True,False,True,False,2,2,3,implicit-mouselab,12,293897,0.0-3.0-9.0,5f21abd9ff78715c81848c84,5faed821735c4c09a01dbe66,5faeda31bc045b0929c5cd05,default,25
mouselab,False,"[2, 2, 3, 3, 3]","[[3, 4], [6, 3]]","[[4, 4], [2, 1]]","[2, 8]",9.0,11,1,0.032,0.027,0.005,[],control,-1,False,False,False,False,2,2,4,implicit-mouselab,13,301604,0.0-3.0-10.0,5f21abd9ff78715c81848c84,5faed821735c4c09a01dbe66,5faeda31bc045b0929c5cd05,default,25
mouselab,False,"[6, 6, 6, 6, 6]","[[4, 9, 5, 7, 5, 6, 5], [6, 4, 6, 3, 4, 4, 6], [5, 3, 5, 5, 2, 4, 4], [3, 2, 3, 7, 6, 7, 6], [4, 4, 6, 2, 7, 8, 5]]","[[4, 4, 4, 4, 4, 4, 0], [4, 4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4, 4]]","[4, 2, 1, 2, 1]",1.2,12,6,0.053,0.049,0.004,[6],control,-1,False,False,False,False,7,5,4,implicit-mouselab,14,307760,0.0-3.0-11.0,5f21abd9ff78715c81848c84,5faed821735c4c09a01dbe66,5faeda31bc045b0929c5cd05,default,25
mouselab,False,[],"[[4, 3, 8, 1, 10, 5, 5], [4, 6, 7, 6, 7, 2, 4]]","[[3, 3, 3, 3, 3, 3, 3], [3, 3, 3, 3, 3, 3, 3]]","[9, 1]",16.0,13,1,0.033,0.033,0.0,[],default,1,True,False,True,False,7,2,3,implicit-mouselab,15,309908,0.0-3.0-12.0,5f21abd9ff78715c81848c84,5faed821735c4c09a01dbe66,5faeda31bc045b0929c5cd05,default,25
mouselab,False,"[2, 2, 3, 3]","[[1, 5], [4, 3]]","[[1, 1], [0, 0]]","[4, 6]",1.0,14,0,0.028,0.026000000000000002,0.002,"[2, 3]",control,-1,False,False,False,False,2,2,1,implicit-mouselab,16,316248,0.0-3.0-13.0,5f21abd9ff78715c81848c84,5faed821735c4c09a01dbe66,5faeda31bc045b0929c5cd05,default,25
mouselab,False,[],"[[7, 4, 4, 6, 6, 5, 4], [5, 6, 5, 5, 6, 3, 7]]","[[4, 4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4, 4]]","[4, 6]",1.0,15,2,0.046,0.046,0.0,[],default,2,True,False,True,False,7,2,4,implicit-mouselab,17,319179,0.0-3.0-14.0,5f21abd9ff78715c81848c84,5faed821735c4c09a01dbe66,5faeda31bc045b0929c5cd05,default,25
mouselab,False,[],"[[4, 8], [4, 4]]","[[3, 3], [3, 3]]","[8, 2]",9.0,16,1,0.072,0.072,0.0,[],default,1,True,False,True,False,2,2,3,implicit-mouselab,18,324702,0.0-3.0-15.0,5f21abd9ff78715c81848c84,5faed821735c4c09a01dbe66,5faeda31bc045b0929c5cd05,default,25
mouselab,False,"[7, 7]","[[3, 3], [6, 9], [6, 3], [6, 6], [4, 3]]","[[1, 1], [1, 1], [1, 1], [1, 0], [1, 1]]","[1, 3, 1, 3, 2]",0.8,17,1,0.057,0.056,0.001,[7],control,-1,False,False,False,False,2,5,1,implicit-mouselab,19,330016,0.0-3.0-16.0,5f21abd9ff78715c81848c84,5faed821735c4c09a01dbe66,5faeda31bc045b0929c5cd05,default,25
mouselab,False,[],"[[5, 4], [7, 5], [7, 6], [5, 7], [7, 3]]","[[1, 1], [1, 1], [1, 1], [1, 1], [1, 1]]","[1, 1, 2, 4, 2]",1.2,18,0,0.06,0.06,0.0,[],default,0,True,False,True,False,2,5,1,implicit-mouselab,20,332292,0.0-3.0-17.0,5f21abd9ff78715c81848c84,5faed821735c4c09a01dbe66,5faeda31bc045b0929c5cd05,default,25
mouselab,False,[],"[[7, 2, 7, 3, 5, 3, 6], [6, 4, 6, 3, 4, 1, 5], [4, 4, 6, 5, 4, 4, 4], [7, 5, 4, 7, 3, 2, 4], [9, 5, 5, 6, 7, 4, 6]]","[[4, 4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4, 4]]","[1, 1, 2, 5, 1]",2.4,19,1,0.044,0.044,0.0,[],default,1,True,False,True,False,7,5,4,implicit-mouselab,21,336092,0.0-3.0-18.0,5f21abd9ff78715c81848c84,5faed821735c4c09a01dbe66,5faeda31bc045b0929c5cd05,default,25
mouselab,False,"[2, 2, 5, 3, 3]","[[9, 6], [5, 4], [2, 6], [6, 4], [7, 3]]","[[2, 2], [0, 0], [2, 1], [2, 2], [2, 2]]","[1, 4, 2, 2, 1]",1.2,20,0,0.052,0.047,0.005,"[2, 3]",control,-1,False,False,False,False,2,5,2,implicit-mouselab,22,344119,0.0-3.0-19.0,5f21abd9ff78715c81848c84,5faed821735c4c09a01dbe66,5faeda31bc045b0929c5cd05,default,25
mouselab,False,[7],"[[4, 8], [6, 6], [8, 2], [6, 6], [2, 4]]","[[1, 1], [1, 1], [1, 1], [1, 0], [1, 1]]","[2, 3, 1, 3, 1]",0.8,21,1,0.058,0.057,0.001,[7],control,-1,False,False,False,False,2,5,1,implicit-mouselab,23,348036,0.0-3.0-20.0,5f21abd9ff78715c81848c84,5faed821735c4c09a01dbe66,5faeda31bc045b0929c5cd05,default,25
mouselab,False,[],"[[2, 7, 5, 5, 4, 5, 0], [7, 6, 7, 7, 8, 7, 3], [6, 4, 7, 5, 7, 7, 4], [7, 6, 4, 4, 8, 5, 4], [3, 8, 4, 5, 6, 9, 5]]","[[2, 2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2, 2]]","[2, 3, 2, 1, 2]",0.4,22,3,0.055,0.055,0.0,[],default,3,True,False,True,False,7,5,2,implicit-mouselab,24,351342,0.0-3.0-21.0,5f21abd9ff78715c81848c84,5faed821735c4c09a01dbe66,5faeda31bc045b0929c5cd05,default,25
mouselab,False,"[21, 21, 21]","[[5, 4, 7, 5, 4, 6, 4], [5, 2, 5, 6, 8, 6, 2], [8, 6, 6, 7, 8, 3, 8], [4, 6, 3, 5, 5, 5, 5], [6, 8, 3, 6, 7, 7, 7]]","[[3, 3, 3, 3, 3, 3, 3], [3, 3, 3, 3, 3, 3, 3], [3, 3, 3, 3, 3, 3, 3], [0, 3, 3, 3, 3, 3, 3], [3, 3, 3, 3, 3, 3, 3]]","[1, 2, 3, 3, 1]",0.8,23,0,0.057,0.054,0.003,[21],control,-1,False,False,False,False,7,5,3,implicit-mouselab,25,357998,0.0-3.0-22.0,5f21abd9ff78715c81848c84,5faed821735c4c09a01dbe66,5faeda31bc045b0929c5cd05,default,25
mouselab,False,[2],"[[4, 6], [6, 6]]","[[1, 1], [0, 1]]","[2, 8]",9.0,24,0,0.056,0.055,0.001,[2],control,-1,False,False,False,False,2,2,1,implicit-mouselab,26,362648,0.0-3.0-23.0,5f21abd9ff78715c81848c84,5faed821735c4c09a01dbe66,5faeda31bc045b0929c5cd05,default,25
mouselab,True,"[22, 12, 0, 10, 17, 25, 18, 19, 26, 34, 33, 32, 24, 31, 30, 23, 15, 15, 7, 15, 14, 21, 28, 29, 9, 8, 1, 2, 16, 11, 3, 4, 5, 6, 13, 20, 27, 15, 15]","[[7, 2, 4, 6, 5, 2, 3], [5, 2, 4, 9, 2, 6, 5], [4, 5, 6, 5, 6, 4, 7], [3, 3, 4, 6, 8, 7, 6], [7, 5, 5, 4, 7, 7, 3]]","[[1, 1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1], [1, 0, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1]]","[1, 2, 1, 5, 1]",2.4,1,1,0.031,-0.0049999999999999975,0.036,[15],control,-1,False,False,False,False,7,5,2,implicit-mouselab,4,203737,0.0-3.0-1.0,5f33e0da6dec052316d333a4,5faed821735c4c09a01dbe66,5faeda6335f42e09a10ad488,default,26
mouselab,True,[],"[[6, 4], [3, 4]]","[[3, 3], [3, 3]]","[9, 1]",16.0,2,1,0.04,0.04,0.0,[],control,-1,False,False,False,False,2,2,3,implicit-mouselab,5,214865,0.0-3.0-2.0,5f33e0da6dec052316d333a4,5faed821735c4c09a01dbe66,5faeda6335f42e09a10ad488,default,26
mouselab,False,[],"[[5, 6], [5, 5]]","[[1, 1], [1, 1]]","[8, 2]",9.0,5,0,0.05,0.05,0.0,[],control,-1,False,False,False,False,2,2,1,implicit-mouselab,7,223569,0.0-3.0-4.0,5f33e0da6dec052316d333a4,5faed821735c4c09a01dbe66,5faeda6335f42e09a10ad488,default,26
mouselab,False,[],"[[6, 3, 4, 4, 6, 2, 6], [8, 3, 4, 5, 8, 6, 3], [4, 2, 5, 3, 9, 6, 6], [7, 8, 6, 4, 1, 8, 5], [3, 6, 4, 7, 4, 5, 8]]","[[4, 4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4, 4]]","[4, 1, 2, 1, 2]",1.2,6,4,0.059,0.059,0.0,[],default,4,True,False,True,False,7,5,4,implicit-mouselab,8,237193,0.0-3.0-5.0,5f33e0da6dec052316d333a4,5faed821735c4c09a01dbe66,5faeda6335f42e09a10ad488,default,26
mouselab,False,[],"[[7, 4], [6, 4]]","[[1, 1], [1, 1]]","[8, 2]",9.0,7,1,0.04,0.04,0.0,[],default,0,False,False,False,False,2,2,1,implicit-mouselab,9,241297,0.0-3.0-6.0,5f33e0da6dec052316d333a4,5faed821735c4c09a01dbe66,5faeda6335f42e09a10ad488,default,26
mouselab,False,[],"[[6, 4], [5, 7], [2, 8], [4, 6], [3, 7]]","[[1, 1], [1, 1], [1, 1], [1, 1], [1, 1]]","[2, 3, 3, 1, 1]",0.8,8,1,0.066,0.066,0.0,[],control,-1,False,False,False,False,2,5,1,implicit-mouselab,10,248065,0.0-3.0-7.0,5f33e0da6dec052316d333a4,5faed821735c4c09a01dbe66,5faeda6335f42e09a10ad488,default,26
mouselab,False,"[21, 22]","[[5, 4, 7, 5, 5, 5, 6], [4, 5, 7, 4, 5, 8, 3], [7, 8, 5, 4, 3, 5, 5], [8, 6, 6, 3, 5, 3, 1], [4, 3, 3, 8, 9, 7, 7]]","[[1, 1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1], [0, 0, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1]]","[1, 2, 2, 3, 2]",0.4,9,0,0.059,0.056999999999999995,0.002,"[21, 22]",control,-1,False,False,False,False,7,5,1,implicit-mouselab,11,269201,0.0-3.0-8.0,5f33e0da6dec052316d333a4,5faed821735c4c09a01dbe66,5faeda6335f42e09a10ad488,default,26
mouselab,False,[1],"[[6, 4, 6, 5, 4, 5, 6], [3, 8, 5, 7, 6, 7, 5]]","[[4, 3, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4, 4]]","[8, 2]",9.0,10,3,0.054,0.053,0.001,[],control,-1,False,False,False,False,7,2,4,implicit-mouselab,12,279609,0.0-3.0-9.0,5f33e0da6dec052316d333a4,5faed821735c4c09a01dbe66,5faeda6335f42e09a10ad488,default,26
mouselab,False,[2],"[[5, 6], [5, 5]]","[[4, 4], [3, 4]]","[7, 3]",4.0,11,1,0.057,0.056,0.001,[],control,-1,False,False,False,False,2,2,4,implicit-mouselab,13,290936,0.0-3.0-10.0,5f33e0da6dec052316d333a4,5faed821735c4c09a01dbe66,5faeda6335f42e09a10ad488,default,26
mouselab,False,[],"[[5, 4, 5, 5, 5, 3, 7], [4, 6, 6, 0, 4, 3, 4], [4, 3, 6, 3, 4, 2, 5], [4, 6, 5, 7, 6, 7, 5], [3, 8, 5, 8, 5, 7, 4]]","[[2, 2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2, 2]]","[2, 3, 3, 1, 1]",0.8,12,6,0.05,0.05,0.0,[],control,-1,False,False,False,False,7,5,2,implicit-mouselab,14,295176,0.0-3.0-11.0,5f33e0da6dec052316d333a4,5faed821735c4c09a01dbe66,5faeda6335f42e09a10ad488,default,26
mouselab,False,[],"[[4, 3, 5, 3, 3, 4, 7], [5, 1, 6, 7, 6, 5, 3]]","[[3, 3, 3, 3, 3, 3, 3], [3, 3, 3, 3, 3, 3, 3]]","[6, 4]",1.0,13,3,0.046,0.046,0.0,[],default,3,True,False,True,False,7,2,3,implicit-mouselab,15,299136,0.0-3.0-12.0,5f33e0da6dec052316d333a4,5faed821735c4c09a01dbe66,5faeda6335f42e09a10ad488,default,26
mouselab,False,[],"[[2, 3], [2, 5], [8, 4], [9, 8], [3, 3]]","[[1, 1], [1, 1], [1, 1], [1, 1], [1, 1]]","[2, 1, 1, 2, 4]",1.2,14,0,0.044,0.044,0.0,[],default,1,False,False,False,False,2,5,1,implicit-mouselab,16,304960,0.0-3.0-13.0,5f33e0da6dec052316d333a4,5faed821735c4c09a01dbe66,5faeda6335f42e09a10ad488,default,26
mouselab,False,[8],"[[5, 6], [7, 5], [3, 9], [4, 4], [2, 5]]","[[3, 3], [3, 3], [3, 3], [3, 3], [2, 3]]","[3, 1, 1, 3, 2]",0.8,15,1,0.054,0.053,0.001,[],default,1,False,False,True,False,2,5,3,implicit-mouselab,17,310856,0.0-3.0-14.0,5f33e0da6dec052316d333a4,5faed821735c4c09a01dbe66,5faeda6335f42e09a10ad488,default,26
mouselab,False,[],"[[4, 5], [5, 5]]","[[3, 3], [3, 3]]","[9, 1]",16.0,16,0,0.041,0.041,0.0,[],control,-1,False,False,False,False,2,2,3,implicit-mouselab,18,314016,0.0-3.0-15.0,5f33e0da6dec052316d333a4,5faed821735c4c09a01dbe66,5faeda6335f42e09a10ad488,default,26
mouselab,False,[],"[[6, 4], [4, 3], [5, 4], [5, 5], [3, 8]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[2, 3, 2, 1, 2]",0.4,17,1,0.046,0.046,0.0,[],default,1,True,False,True,False,2,5,2,implicit-mouselab,19,316632,0.0-3.0-16.0,5f33e0da6dec052316d333a4,5faed821735c4c09a01dbe66,5faeda6335f42e09a10ad488,default,26
mouselab,False,[],"[[5, 6, 5, 6, 5, 6, 6], [5, 4, 3, 3, 4, 3, 5], [5, 9, 5, 8, 5, 6, 5], [6, 2, 8, 6, 4, 7, 5], [3, 7, 4, 5, 3, 7, 2]]","[[4, 4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4, 4]]","[4, 1, 1, 2, 2]",1.2,18,6,0.048,0.048,0.0,[],control,-1,False,False,False,False,7,5,4,implicit-mouselab,20,323024,0.0-3.0-17.0,5f33e0da6dec052316d333a4,5faed821735c4c09a01dbe66,5faeda6335f42e09a10ad488,default,26
mouselab,False,[],"[[5, 5], [1, 5]]","[[3, 3], [3, 3]]","[1, 9]",16.0,19,0,0.014,0.014,0.0,[],default,0,True,False,True,False,2,2,3,implicit-mouselab,21,326616,0.0-3.0-18.0,5f33e0da6dec052316d333a4,5faed821735c4c09a01dbe66,5faeda6335f42e09a10ad488,default,26
mouselab,False,[],"[[7, 4, 6, 5, 4, 6, 8], [6, 9, 3, 3, 4, 9, 5], [3, 7, 6, 7, 8, 6, 3], [5, 3, 10, 3, 5, 1, 5], [2, 5, 6, 7, 5, 7, 5]]","[[4, 4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4, 4]]","[5, 1, 1, 1, 2]",2.4,20,0,0.053,0.053,0.0,[],control,-1,False,False,False,False,7,5,4,implicit-mouselab,22,329856,0.0-3.0-19.0,5f33e0da6dec052316d333a4,5faed821735c4c09a01dbe66,5faeda6335f42e09a10ad488,default,26
mouselab,False,[],"[[3, 7], [7, 6]]","[[2, 2], [2, 2]]","[1, 9]",16.0,21,1,0.061,0.061,0.0,[],default,1,True,False,True,False,2,2,2,implicit-mouselab,23,333320,0.0-3.0-20.0,5f33e0da6dec052316d333a4,5faed821735c4c09a01dbe66,5faeda6335f42e09a10ad488,default,26
mouselab,False,[],"[[4, 3, 5, 6, 9, 4, 5], [8, 4, 6, 4, 4, 7, 6]]","[[2, 2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2, 2]]","[9, 1]",16.0,22,1,0.031,0.031,0.0,[],control,-1,False,False,False,False,7,2,2,implicit-mouselab,24,336736,0.0-3.0-21.0,5f33e0da6dec052316d333a4,5faed821735c4c09a01dbe66,5faeda6335f42e09a10ad488,default,26
